"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18438.13,333.42,331.93,0.30%,13.63%,85.20%,-0.04%,1.01%,1.26,2667.76,55.39,0.16%,1282054
2,"AA",15567.88,1172.28,1170.85,0.20%,47.31%,61.80%,-1.06%,6.75%,3.42,23118.70,13.25,-0.23%,9477912
3,"AADR",,,,,,,,,,2.51,37.61,-0.48%,1739
4,"AAIT",,,,,,,,,0.11,3.04,31.66,0.00%,0
5,"AAL",27547.65,720.20,715.61,0.80%,319.45%,42.00%,19.05%,2.74%,1.94,10107.55,38.26,0.03%,9668010
6,"AAMC",1791.89,2.24,1.58,3.00%,-1.47%,65.20%,-0.54%,7.96%,5.34,23.52,742.00,-7.24%,38658
7,"AAME",75.61,21.06,4.98,8.60%,,4.90%,3.08%,0.13%,0.65,10.21,3.50,-2.51%,4486
8,"AAN",2283.93,71.98,69.81,0.70%,16.67%,0.80%,,11.08%,6.82,1133.79,32.17,1.39%,818107
9,"AAOI",280.44,14.76,14.64,1.20%,46.24%,23.10%,-14.88%,3.41%,2.13,234.00,17.57,-7.53%,1153355
10,"AAON",1107.13,36.66,28.18,20.90%,-2.68%,57.80%,-1.56%,3.49%,7.52,130.94,30.75,1.82%,110519
11,"AAP",8932.23,72.94,72.49,0.60%,-20.09%,96.20%,0.68%,2.65%,2.50,770.52,124.56,1.71%,837401
12,"AAPL",506482.82,861.38,860.57,0.04%,5.51%,63.90%,0.05%,2.31%,2.00,9903.56,585.54,-0.42%,10200228
13,"AAT",1450.29,41.94,35.88,1.10%,-7.61%,86.10%,-0.12%,2.16%,4.64,167.35,34.56,-0.06%,160886
14,"AAU",83.08,63.91,52.88,5.36%,,5.90%,147.96%,0.81%,2.88,148.78,1.31,0.77%,55173
15,"AAV",1034.32,169.56,167.50,0.25%,,58.00%,3.99%,0.13%,0.59,360.43,5.93,-2.79%,811099
16,"AAWW",902.73,25.23,24.44,1.60%,25.49%,94.30%,25.64%,12.41%,8.31,364.91,35.88,0.28%,174855
17,"AAXJ",,,,,,,,,5.31,551.93,59.58,0.24%,109957
18,"AB",2262.60,96.24,91.06,0.20%,-0.77%,29.20%,1.22%,2.38%,5.05,428.90,23.29,-0.94%,481415
19,"ABAX",888.44,22.25,20.99,5.70%,2.84%,97.20%,2.59%,14.84%,21.18,147.02,40.62,1.73%,63232
20,"ABB",53829.07,2325.23,2292.11,,,5.60%,-0.42%,0.24%,2.56,2167.73,23.26,0.48%,2188702
21,"ABBV",83234.01,1596.05,1594.50,0.10%,19.10%,70.10%,0.28%,0.67%,1.74,6187.12,52.26,0.21%,4996909
22,"ABC",14760.48,229.20,227.42,0.20%,-1.29%,87.10%,0.14%,2.76%,3.37,1861.10,65.58,1.83%,2707775
23,"ABCB",508.23,25.16,24.19,2.70%,9.33%,63.10%,0.05%,2.45%,6.58,90.17,20.62,2.08%,100016
24,"ABCD",98.31,44.89,13.18,71.14%,-2.81%,11.90%,-10.04%,0.06%,0.29,28.96,2.20,0.46%,10804
25,"ABCO",1852.90,36.14,35.88,0.70%,45.41%,96.80%,0.86%,9.72%,14.77,235.99,50.25,-1.99%,830768
26,"ABFS",1019.80,25.87,24.33,5.17%,,77.90%,-38.74%,5.34%,3.63,358.03,39.42,0.00%,0
27,"ABG",1881.30,30.66,30.12,1.50%,-16.67%,97.20%,-1.56%,4.62%,4.59,302.86,62.85,2.43%,309509
28,"ABIO",30.46,21.01,17.50,2.60%,21.30%,17.00%,0.62%,24.12%,5.53,763.27,1.39,-4.14%,330071
