"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19240.19,333.51,332.62,0.30%,2.77%,85.50%,-0.01%,0.73%,1.45,1689.33,57.59,-0.17%,994091
2,"AA",20232.88,1176.33,1174.79,0.20%,1.60%,68.70%,1.52%,5.45%,4.29,14920.41,16.90,-1.74%,16846044
3,"AADR",,,,,,,,,,7.13,38.69,-0.46%,2603
4,"AAIT",,,,,,,,,0.94,3.82,34.03,-0.38%,922
5,"AAL",27785.32,720.20,715.84,0.70%,12.05%,70.10%,20.49%,2.27%,1.34,12111.25,38.09,-1.27%,8940439
6,"AAMC",1570.49,2.24,1.56,3.60%,191.75%,72.60%,-2.28%,10.73%,8.34,20.06,702.15,0.15%,11161
7,"AAME",84.29,20.71,4.63,75.13%,-0.03%,4.90%,1.10%,0.13%,0.61,9.97,3.99,-1.97%,2074
8,"AAN",1859.81,72.31,71.90,0.50%,43.16%,0.80%,-85.36%,6.21%,5.98,747.40,25.53,-0.74%,506393
9,"AAOI",284.31,14.80,13.71,2.80%,0.97%,63.90%,29.00%,8.17%,4.49,249.63,18.99,-1.15%,222532
10,"AAON",1027.04,55.01,42.17,21.50%,-1.35%,57.40%,-0.82%,3.49%,8.97,163.99,18.89,1.18%,228218
11,"AAP",9917.98,72.98,72.52,0.60%,2.82%,97.30%,1.93%,2.54%,2.53,727.00,134.42,-1.09%,554603
12,"AAPL",604774.87,5987.87,5984.11,0.04%,15.03%,62.50%,0.51%,1.59%,1.86,51271.94,101.43,0.43%,60447384
13,"AAT",1475.58,42.61,36.51,1.10%,25.76%,86.10%,2.24%,1.92%,4.66,150.39,34.77,0.40%,93363
14,"AAU",100.35,67.35,57.19,5.36%,,5.90%,130.54%,0.37%,1.14,185.11,1.50,0.67%,192574
15,"AAV",974.36,169.16,168.09,0.25%,,58.00%,4.00%,0.13%,0.57,383.71,5.66,-1.74%,260430
