"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"CELH","Celsius Holdings, Inc.","Consumer Goods","Beverages - Soft Drinks","USA",7.76,,0.35,-16.67%,350
2,"DEAR","Dearborn Bancorp Inc.","Financial","Regional - Midwest Banks","USA",0.22,,0.02,-38.93%,848
3,"ELON","Echelon Corporation","Technology","Networking & Communication Devices","USA",163.67,,3.16,-16.62%,1043481
4,"FWM","Fairway Group Holdings Corp.","Services","Grocery Stores","USA",140.94,,8.12,-28.96%,5438974
5,"G","Genpact Ltd.","Services","Business Services","Bermuda",3963.90,17.23,14.28,-17.12%,23150334
6,"GIGA","Giga-tronics Inc.","Technology","Scientific & Technical Instruments","USA",7.49,,1.20,-18.78%,147470
7,"GMET","Geomet, Inc.","Basic Materials","Oil & Gas Drilling & Exploration","USA",4.81,,0.10,-16.67%,32475
8,"JDST","Direxion Daily Jr Gld Mnrs Bear 3X Shrs","Financial","Exchange Traded Fund","USA",,,28.45,-15.38%,209638
9,"ONSM","Onstream Media Corp.","Technology","Business Software & Services","USA",2.75,,0.19,-15.36%,8334
10,"PBMD","Prima Biomed Ltd.","Healthcare","Biotechnology","Australia",65.71,,1.40,-17.65%,1283704
11,"SCEI","Sino Clean Energy Inc","Basic Materials","Synthetics","China",4.29,0.19,0.15,-16.67%,206907
12,"ULGX","Urologix, Inc.","Healthcare","Medical Appliances & Equipment","USA",3.97,,0.16,-15.79%,19500
13,"URRE","Uranium Resources, Inc.","Basic Materials","Industrial Metals & Minerals","USA",68.18,,2.89,-15.99%,1090450
