"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18829.97,333.51,333.13,0.20%,1.52%,84.80%,-0.04%,0.66%,1.21,1822.98,55.03,-2.53%,2490632
2,"AA",18924.67,1177.64,1177.45,0.20%,0.77%,68.70%,0.07%,5.33%,3.49,17958.76,15.39,-4.23%,55479296
3,"AAC",,,,,,,,,0.00,671.30,19.25,0.63%,114739
4,"AADR",,,,,,,,,,4.33,36.10,-2.01%,739
5,"AAIT",,,,,,,,,0.12,4.21,32.47,-2.77%,703
6,"AAL",23766.60,720.20,715.84,0.70%,10.57%,70.50%,0.26%,1.99%,1.38,10272.94,31.98,-3.09%,22566916
7,"AAMC",1522.80,2.24,1.61,3.50%,0.02%,75.00%,3.45%,10.50%,15.15,11.19,654.50,-3.72%,11922
8,"AAME",82.80,20.70,4.63,75.13%,-0.03%,4.90%,3.13%,0.22%,1.09,9.18,4.00,0.00%,1204
9,"AAN",1739.78,72.31,71.88,0.70%,31.76%,0.80%,-3.34%,5.37%,4.83,798.97,23.84,-0.91%,593076
10,"AAOI",217.71,14.81,13.71,2.80%,4.54%,63.90%,-0.04%,8.88%,5.22,233.42,14.00,-4.76%,125295
11,"AAON",950.02,55.01,42.17,21.30%,1.11%,57.60%,0.51%,3.52%,9.32,159.33,16.97,-1.74%,145089
12,"AAP",9986.58,72.98,72.52,0.60%,2.82%,99.40%,2.60%,3.05%,3.20,690.77,133.99,-2.08%,697371
13,"AAPL",603577.31,5987.87,5984.09,0.04%,39.89%,62.40%,-0.02%,2.31%,2.53,54739.21,101.02,0.22%,75955896
14,"AAT",1480.70,42.61,36.51,0.50%,0.27%,86.10%,0.03%,2.03%,4.81,154.49,34.46,-0.83%,106067
15,"AAU",89.80,67.52,57.19,5.36%,,5.90%,129.78%,0.39%,1.25,175.99,1.30,-2.26%,78722
16,"AAV",813.89,170.27,168.09,0.25%,,58.00%,3.97%,0.24%,1.00,396.42,4.53,-5.23%,313388
17,"AAVL",697.85,22.26,11.28,29.60%,,26.70%,43.17%,2.88%,1.19,273.74,30.35,-3.19%,84508
18,"AAWW",829.29,25.26,24.71,1.90%,-9.94%,94.30%,0.03%,11.83%,11.69,249.95,32.16,-2.04%,284531
19,"AAXJ",,,,,,,,,2.51,524.65,60.85,-1.30%,627066
20,"AB",2483.18,96.81,91.23,0.20%,19.06%,28.80%,2.36%,0.86%,3.35,234.89,25.12,-2.07%,245015
21,"ABAC",43.40,21.17,9.73,26.50%,86.38%,0.80%,,0.11%,0.24,46.42,2.10,2.44%,76116
22,"ABAX",1078.03,22.52,21.22,5.90%,7.01%,97.20%,-0.52%,11.71%,12.58,197.49,47.64,-0.48%,243240
23,"ABB",50619.99,2341.35,2291.83,,,3.90%,1.27%,0.18%,2.31,1774.46,20.89,-3.38%,3429185
24,"ABBV",92957.21,1593.37,1572.14,0.06%,20.71%,82.50%,2.21%,6.04%,7.67,12381.14,56.72,-2.78%,11583478
25,"ABC",17476.96,224.38,212.47,0.20%,0.22%,86.20%,-0.14%,2.77%,4.29,1371.34,77.20,-0.89%,1476984
26,"ABCB",606.73,26.74,24.08,2.00%,2.89%,63.00%,-0.01%,3.76%,10.53,85.85,22.18,-2.25%,52727
27,"ABCD",72.31,44.91,13.16,0.10%,-2.77%,11.00%,-9.89%,0.23%,1.21,25.24,1.55,-3.73%,5921
28,"ABCO",1730.06,36.30,36.00,0.80%,39.35%,96.80%,0.07%,8.54%,10.46,293.76,46.87,-1.66%,357686
29,"ABG",2059.18,30.34,29.86,0.70%,-37.79%,98.50%,1.78%,5.46%,6.13,265.86,66.35,-2.24%,158476
30,"ABIO",23.58,21.05,17.48,1.90%,-5.21%,13.20%,-0.07%,14.31%,20.16,124.03,1.13,0.89%,114409
31,"ABM",1462.32,55.75,50.35,1.90%,3.01%,85.00%,-0.65%,2.72%,6.59,207.53,25.58,-2.48%,216983
32,"ABMD",966.42,40.47,39.80,3.20%,5.89%,99.70%,0.04%,20.76%,36.46,226.65,23.08,-3.35%,175309
33,"ABR",335.63,50.47,38.63,3.30%,14.04%,58.70%,32.01%,0.18%,0.63,108.85,6.59,-0.90%,39308
34,"ABT",63365.92,1503.70,1500.64,0.10%,7.74%,69.00%,-0.02%,0.73%,2.31,4732.53,41.63,-1.21%,5325572
35,"ABTL",84.69,9.01,8.85,8.62%,0.43%,63.60%,-0.12%,1.56%,1.09,126.84,8.96,-4.68%,97575
36,"ABX",16727.11,1164.03,1161.31,,,72.10%,-2.21%,1.15%,1.38,9726.97,13.93,-3.06%,19455012
37,"ABY",2728.76,83.73,83.72,,,32.00%,-0.49%,1.57%,2.99,439.75,31.34,-3.84%,560809
38,"ACAD",2510.86,99.44,99.18,0.10%,-7.45%,95.80%,0.04%,16.50%,14.26,1147.26,24.16,-4.32%,1145101
39,"ACAS",3806.06,268.60,263.40,1.30%,21.21%,67.50%,-0.05%,0.72%,0.80,2357.88,14.13,-0.28%,2897469
40,"ACAT",419.64,12.92,12.76,1.60%,21.80%,92.40%,-0.01%,5.50%,4.40,159.33,31.42,-3.26%,108863
41,"ACC",3879.26,104.93,104.34,0.10%,5.00%,99.00%,0.02%,1.28%,2.15,621.64,37.35,1.03%,1671453
42,"ACCO",789.57,114.43,113.13,0.90%,22.19%,,0.04%,9.55%,11.01,980.52,6.64,-3.77%,1755510
43,"ACCU",,,,,,,,,,4.01,25.29,0.00%,0
44,"ACE",35835.98,335.70,333.49,0.60%,0.10%,93.00%,-0.11%,1.81%,4.77,1267.87,104.92,-1.71%,1614627
45,"ACET",544.62,29.00,27.40,2.30%,17.02%,75.70%,0.13%,3.92%,6.39,167.94,18.29,-2.61%,123303
46,"ACFC",61.85,15.50,10.62,0.10%,181.82%,51.60%,-0.09%,0.13%,0.80,17.27,3.90,-2.26%,42544
47,"ACFN",27.49,22.17,20.19,7.20%,25.37%,21.40%,-6.48%,4.64%,5.15,181.67,1.19,-4.03%,89844
48,"ACG",1826.76,242.92,242.88,,,34.50%,,0.05%,0.23,521.45,7.52,0.00%,478138
49,"ACGL",7486.45,135.11,130.15,1.80%,4.47%,81.00%,-0.21%,1.02%,1.92,691.10,54.95,-0.83%,502301
50,"ACH",7997.72,750.96,156.18,,,1.40%,0.02%,1.22%,9.66,196.92,10.59,-0.56%,143882
51,"ACHC",3011.43,59.81,57.25,2.00%,-5.08%,72.50%,0.04%,8.69%,15.01,331.38,49.22,-2.24%,305364
52,"ACHN",1049.29,97.79,97.54,13.04%,-50.03%,84.80%,-15.43%,18.20%,3.01,5889.71,10.18,-5.13%,4703261
53,"ACI",352.42,212.30,211.08,0.54%,1.78%,65.80%,-0.05%,20.42%,6.80,6337.19,1.54,-7.23%,9659514
54,"ACIM",,,,,,,,,,1.97,62.98,0.21%,66
55,"ACIW",2108.20,114.08,112.17,1.30%,19.98%,98.80%,0.01%,4.97%,9.91,563.16,17.95,-2.87%,462865
56,"ACLS",225.41,111.59,102.47,0.80%,7.85%,60.00%,3.62%,2.84%,7.92,367.75,1.93,-4.46%,288830
57,"ACM",3181.37,99.48,89.59,0.40%,-44.88%,85.90%,10.52%,13.29%,7.29,1633.18,31.12,-2.69%,1499463
58,"ACMP",11834.70,190.79,89.09,46.80%,0.25%,46.40%,-35.42%,2.06%,4.83,380.17,60.65,-2.22%,253425
59,"ACN",53580.62,671.10,640.24,0.30%,-4.87%,83.40%,0.03%,2.82%,6.83,2646.21,78.19,-2.07%,3890673
60,"ACNB",114.67,6.01,5.86,2.10%,5.87%,8.80%,0.39%,0.03%,0.38,4.03,19.10,0.10%,1986
61,"ACOR",1412.90,41.74,40.91,0.40%,50.47%,86.70%,-0.33%,11.66%,7.09,672.90,32.77,-3.19%,759587
62,"ACPW",46.20,23.10,21.32,26.61%,,47.90%,7.80%,0.49%,1.58,65.76,1.93,-3.50%,22826
63,"ACRE",336.17,28.61,25.97,0.50%,24.34%,62.40%,-0.21%,2.82%,5.45,134.65,11.63,-1.02%,93332
64,"ACRX",253.77,43.38,42.66,0.20%,16.05%,84.40%,-1.87%,21.73%,8.10,1143.59,6.07,3.76%,717047
65,"ACST",65.88,106.26,50.66,,,,,0.11%,0.13,444.42,0.60,-3.34%,112572
66,"ACT",65179.73,264.26,263.12,0.40%,33.80%,67.90%,0.57%,0.67%,0.79,2222.01,242.28,-1.77%,2184629
67,"ACTA",750.71,41.18,34.55,8.80%,-3.75%,83.10%,-0.01%,3.95%,8.83,154.48,16.97,-6.91%,235337
68,"ACTG",736.47,50.10,48.77,1.50%,-6.12%,82.20%,0.18%,17.99%,19.70,445.34,14.44,-1.77%,457622
69,"ACTS",124.57,63.88,60.44,5.61%,,9.90%,,0.03%,0.25,69.66,1.95,0.00%,9652
70,"ACU",54.76,3.24,2.78,13.60%,0.46%,38.50%,-5.57%,0.27%,1.52,4.88,16.75,-0.92%,4000
71,"ACUR",30.29,48.86,47.81,1.20%,16.96%,57.00%,-0.03%,0.30%,1.91,75.35,0.64,3.23%,110101
72,"ACW",183.28,47.73,47.25,5.70%,-13.92%,82.60%,0.06%,2.71%,6.81,188.08,4.01,4.43%,228993
73,"ACWI",,,,,,,,,1.04,1037.73,57.27,-2.25%,3517566
74,"ACWV",,,,,,,,,,73.46,66.22,-1.59%,89374
