"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AGF","PowerShares DB Agriculture Long ETN","Financial","Exchange Traded Fund","USA",,,14.19,21.18%,2806
2,"ALTI","Altair Nanotechnologies, Inc.","Technology","Diversified Electronics","USA",57.95,,5.83,16.60%,151044
3,"AVID","Avid Technology, Inc.","Technology","Multimedia & Graphics Software","USA",191.88,,6.02,22.11%,6674550
4,"CAST","ChinaCast Education Corporation","Services","Education & Training Services","Hong Kong",1.27,0.05,0.03,15.38%,1333
5,"CBAK","China BAK Battery, Inc.","Technology","Diversified Electronics","China",25.11,,2.34,17.59%,1317363
6,"CCGM","China CGame, Inc.","Services","Technical Services","China",0.70,,0.10,185.71%,3074
7,"DARA","DARA BioSciences, Inc","Healthcare","Biotechnology","USA",12.57,,3.09,23.11%,7050585
8,"GALT","Galectin Therapeutics, Inc.","Healthcare","Drugs - Generic","USA",263.99,,18.19,17.05%,1880162
9,"GNCA","Genocea Biosciences, Inc.","Healthcare","Biotechnology","USA",215.94,,15.18,21.05%,128152
10,"HPJ","Highpower International, Inc.","Industrial Goods","Industrial Electrical Equipment","China",43.02,52.50,3.90,23.81%,3086709
11,"INFI","Infinity Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",671.78,,16.15,15.52%,2145742
12,"ITMN","InterMune Inc.","Healthcare","Biotechnology","USA",1136.30,,37.80,170.77%,50166172
13,"LTRX","Lantronix, Inc.","Technology","Networking & Communication Devices","USA",34.21,,2.73,16.67%,3263553
14,"MRNA","Marina Biotech, Inc.","Healthcare","Biotechnology","USA",12.98,,1.71,20.28%,785423
15,"NEWN","New Energy Systems Group","Technology","Diversified Electronics","China",0.59,,0.10,150.00%,1131
16,"RNN","Rexahn Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",144.82,,1.29,16.22%,19002292
17,"SNSS","Sunesis Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",272.45,,6.19,17.46%,2771577
18,"SPNC","The Spectranetics Corporation","Healthcare","Medical Appliances & Equipment","USA",1042.16,,29.36,15.05%,1424352
19,"TIGR","TigerLogic Corporation","Technology","Application Software","USA",48.07,,1.90,18.74%,410508
20,"URG","UR-Energy Inc.","Basic Materials","Industrial Metals & Minerals","USA",182.46,,1.74,16.78%,5082132
21,"ZU","zulily, Inc.","Services","Catalog & Mail Order Houses","USA",5229.26,,58.41,36.34%,7771099
