"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AERG","Applied Energetics, Inc.","Technology","Scientific & Technical Instruments","USA",1.74,,0.02,-19.47%,180041
2,"AXN","Aoxing Pharmaceutical Company, Inc.","Healthcare","Drug Manufacturers - Major","USA",24.93,,0.39,-21.02%,318475
3,"CCCL","China Ceramics Co., Ltd.","Industrial Goods","General Building Materials","China",43.72,11.89,1.77,-17.29%,890607
4,"EVRY","EveryWare Global, Inc.","Consumer Goods","Home Furnishings & Fixtures","USA",149.78,,5.95,-21.50%,392859
5,"FSI","Flexible Solutions International Inc.","Basic Materials","Specialty Chemicals","Canada",14.88,,0.94,-16.81%,221327
6,"GMET","Geomet, Inc.","Basic Materials","Oil & Gas Drilling & Exploration","USA",1.20,,0.02,-28.00%,527900
7,"HBMD","Howard Bancorp Inc.","Financial","Regional - Mid-Atlantic Banks","USA",51.14,28.41,10.40,-16.80%,380
8,"JRCC","James River Coal Co.","Basic Materials","Industrial Metals & Minerals","USA",31.94,,0.76,-16.48%,956856
9,"MVIS","Microvision Inc.","Technology","Diversified Electronics","USA",69.13,,2.06,-15.23%,6323932
10,"PERY","Perry Ellis International Inc.","Consumer Goods","Textile - Apparel Clothing","USA",235.06,24.50,12.93,-17.54%,1161432
11,"PWO","PowerShares Dynamic OTC","Financial","Exchange Traded Fund","USA",,,50.00,-30.36%,1676
12,"RP","RealPage, Inc.","Technology","Application Software","USA",1558.85,71.45,16.03,-22.64%,12183561
