"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18287.75,331.00,332.41,0.30%,4.97%,85.40%,1.30%,0.64%,0.88,2420.17,55.25,-8.04%,17861816
2,"AA",12169.41,1070.31,1069.37,0.20%,54.82%,68.80%,12.95%,12.23%,4.80,27277.79,11.37,-0.26%,11466997
3,"AADR",,,,,,,,,,4.40,37.20,1.22%,808
4,"AAIT",,,,,,,,,0.47,2.50,31.40,-1.35%,400
5,"AAL",11561.76,336.00,751.64,0.70%,,18.30%,,8.40%,4.55,13858.56,34.41,-1.77%,7297352
6,"AAMC",2336.31,2.35,1.70,2.50%,3.53%,60.80%,4.69%,3.89%,4.36,15.15,995.02,-0.50%,2920
7,"AAME",83.92,21.30,5.14,75.13%,,4.80%,1.29%,0.24%,1.14,10.62,3.94,-0.51%,6988
8,"AAN",2247.78,75.23,66.89,0.40%,-5.64%,0.80%,,13.23%,6.81,1299.87,29.88,0.13%,766768
9,"AAOI",176.46,12.60,11.44,1.50%,,25.00%,41.11%,1.42%,2.36,68.96,14.00,11.64%,78733
10,"AAON",1060.01,36.74,28.06,0.30%,-12.68%,58.40%,0.17%,3.54%,8.13,122.09,28.85,2.45%,116491
11,"AAP",9265.39,72.76,72.40,0.60%,-29.99%,99.70%,3.09%,2.49%,2.04,887.08,127.34,0.86%,788744
12,"AAPL",487454.20,896.07,890.69,0.04%,20.51%,61.10%,-1.15%,1.86%,1.31,12585.02,543.99,-0.08%,9760260
13,"AAT",1328.30,39.82,34.42,1.00%,-22.56%,86.10%,8.48%,1.76%,3.90,155.10,33.36,1.52%,85294
14,"AAU",112.66,61.23,52.91,5.36%,,5.90%,165.15%,0.77%,2.60,157.78,1.84,5.14%,193765
15,"AAV",520.70,134.20,167.07,0.25%,,58.00%,5.10%,0.13%,1.69,133.02,3.88,-1.27%,85623
16,"AAWW",824.78,25.04,24.52,1.30%,3.50%,96.20%,-3.38%,11.41%,7.35,380.65,32.94,1.39%,527729
17,"AAXJ",,,,,,,,,0.77,717.47,57.82,1.21%,784865
18,"AB",2198.51,92.26,94.60,0.30%,-0.80%,29.00%,-3.63%,2.91%,7.28,378.03,23.83,1.75%,471430
19,"ABAX",857.43,22.27,21.05,2.10%,-0.43%,97.20%,2.97%,14.01%,15.44,191.11,38.50,-0.41%,141619
20,"ABB",58366.77,2297.00,2295.97,,,3.80%,3.12%,0.18%,2.56,1569.58,25.41,1.03%,1181943
