"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"APP","American Apparel, Inc.","Consumer Goods","Textile - Apparel Clothing","USA",107.04,,0.66,-31.96%,7563144
2,"CLUB","Town Sports International Holdings Inc.","Services","Sporting Activities","USA",255.71,20.80,8.75,-17.53%,857733
3,"CONN","Conns Inc.","Services","Electronics Stores","USA",2006.29,24.37,31.89,-42.85%,25103416
4,"DEAR","Dearborn Bancorp Inc.","Financial","Regional - Midwest Banks","USA",0.23,,0.02,-33.33%,31678
5,"DEER","Deer Consumer Products, Inc.","Consumer Goods","Home Furnishings & Fixtures","China",1.34,0.03,0.03,-25.00%,17220
6,"EIG","Employers Holdings, Inc.","Financial","Property & Casualty Insurance","USA",758.19,5.55,20.56,-15.36%,1658460
7,"EMITF","Elbit Imaging Ltd.","Financial","Property Management","Israel",7.47,,0.18,-40.67%,1564950
8,"FCN","FTI Consulting, Inc.","Services","Management Services","USA",1426.54,,29.62,-18.83%,2420958
9,"GDP","Goodrich Petroleum Corp.","Basic Materials","Independent Oil & Gas","USA",561.63,,12.28,-19.69%,16050876
10,"HAWK","Blackhawk Network Holdings, Inc.","Financial","Credit Services","USA",1449.35,34.24,22.41,-20.19%,3230283
11,"JDST","Direxion Daily Jr Gld Mnrs Bear 3X Shrs","Financial","Exchange Traded Fund","USA",,,17.64,-18.90%,658014
12,"ONTX","Onconova Therapeutics, Inc.","Healthcare","Biotechnology","USA",214.55,,8.79,-36.58%,3284692
13,"PWO","PowerShares Dynamic OTC","Financial","Exchange Traded Fund","USA",,,49.19,-31.49%,606
14,"RBY","Rubicon Minerals Corporation","Basic Materials","Gold","Canada",479.17,,1.32,-20.48%,4421198
