"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",17907.10,331.00,328.21,0.10%,-13.80%,84.90%,-0.48%,0.80%,0.99,2667.96,54.10,1.06%,2417644
2,"AA",9758.40,1070.00,1068.50,0.07%,10.31%,60.90%,4.36%,12.10%,4.86,26623.52,9.12,0.77%,25818746
3,"AADR",,,,,,,,,,10.19,36.53,1.17%,4206
4,"AAIT",,,,,,,,,0.04,1.64,31.18,0.00%,900
5,"AAMC",1668.99,2.35,,46.34%,0.02%,15.30%,11.76%,,7.60,4.86,710.21,1.17%,2000
6,"AAME",86.14,21.27,5.03,75.13%,,4.80%,-4.94%,0.24%,1.26,9.70,4.05,0.00%,15855
7,"AAN",2248.78,76.10,67.11,0.50%,-6.63%,0.80%,,6.77%,5.91,768.19,29.55,-0.57%,2258319
8,"AAOI",158.31,12.60,11.49,2.10%,,17.80%,,0.16%,0.19,100.82,12.56,0.48%,27220
9,"AAON",1599.58,55.14,28.04,20.20%,0.24%,58.30%,1.21%,3.55%,11.05,90.23,29.01,2.62%,78728
10,"AAP",7277.61,72.75,72.25,0.70%,-3.60%,96.50%,0.29%,3.67%,3.63,731.16,100.04,2.43%,949898
11,"AAPL",471190.31,904.16,899.28,0.04%,34.12%,61.80%,-0.44%,1.98%,1.45,12238.10,521.14,1.19%,9324676
12,"AAT",1278.92,39.82,34.34,0.70%,1.09%,86.10%,21.03%,2.77%,3.59,264.77,32.12,2.00%,163831
13,"AAU",66.06,60.05,52.97,5.36%,,5.90%,174.02%,0.94%,4.28,115.94,1.10,-1.79%,108362
14,"AAV",671.85,168.38,167.07,0.25%,,58.00%,4.02%,0.10%,1.08,150.74,3.99,2.31%,137477
15,"AAWW",938.13,25.12,24.52,1.60%,-0.74%,99.70%,-2.84%,3.64%,3.23,276.92,37.34,2.50%,313629
16,"AAXJ",2027.32,33.80,33.80,,,,,0.75%,0.35,718.02,59.98,-0.32%,335872
17,"AB",1982.62,92.26,86.69,0.20%,59.73%,31.70%,-6.90%,2.16%,5.33,351.03,21.49,-0.32%,499177
18,"ABAX",791.86,22.31,21.06,2.90%,-5.41%,97.20%,0.37%,8.86%,11.19,166.78,35.50,0.03%,141745
19,"ABB",57470.94,2297.00,2295.97,,,3.70%,1.60%,0.20%,3.37,1352.47,25.02,-0.08%,785009
20,"ABBV",77226.30,1590.00,1589.53,0.06%,1.27%,68.30%,1.62%,0.82%,2.79,4671.34,48.57,1.29%,4459830
21,"ABC",16085.06,230.48,230.59,0.10%,48.24%,88.90%,-0.04%,2.62%,4.61,1313.51,69.79,0.65%,1137123
22,"ABCB",467.74,23.90,22.99,1.80%,2.62%,69.20%,-0.48%,2.55%,5.71,102.71,19.57,2.09%,55711
23,"ABCD",72.46,47.36,15.11,0.30%,-2.70%,18.70%,0.29%,0.06%,0.19,50.89,1.53,6.25%,38811
24,"ABCO",2202.86,35.88,35.86,0.60%,1.89%,96.80%,3.01%,6.95%,15.47,161.14,61.39,1.52%,117876
25,"ABFS",830.02,25.74,24.30,3.40%,12.90%,94.00%,5.35%,11.63%,5.28,534.89,32.25,1.61%,442210
26,"ABG",1580.13,30.70,30.28,1.20%,-34.84%,98.50%,-0.50%,4.18%,3.89,325.31,51.47,2.61%,167136
27,"ABIO",6.97,4.94,17.60,15.40%,56.54%,5.30%,-73.37%,7.72%,1.84,739.64,1.41,0.00%,104120
28,"ABM",1524.31,54.95,49.82,1.70%,4.83%,82.00%,-1.70%,1.79%,4.58,195.02,27.74,0.91%,163989
29,"ABMC",2.61,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.40,14.57,0.12,-7.69%,47131
30,"ABMD",1113.81,39.26,39.01,2.90%,-7.85%,97.90%,0.00%,13.80%,12.83,419.71,28.37,4.03%,414966
31,"ABR",281.53,43.11,38.31,0.10%,-15.65%,58.30%,23.05%,0.41%,0.66,238.93,6.53,-0.46%,61440
32,"ABT",59077.14,1551.80,1543.24,0.10%,0.06%,68.00%,-0.17%,0.89%,1.76,7770.72,38.07,-0.29%,5049127
33,"ABTL",93.88,8.87,8.79,8.62%,-28.59%,54.30%,0.12%,0.45%,0.32,124.80,10.59,6.43%,124108
34,"ABX",16866.85,1001.00,997.93,,,73.90%,3.15%,1.15%,0.66,17390.51,16.85,-1.92%,25760800
35,"ACAD",2011.15,89.50,90.65,0.10%,-20.44%,87.80%,-4.22%,10.75%,3.79,2570.93,22.47,6.34%,1339129
36,"ACAS",4280.31,286.50,267.07,0.70%,-3.65%,61.70%,-3.07%,0.58%,0.76,2056.19,14.94,1.36%,2948943
37,"ACAT",745.21,13.38,13.26,1.60%,-15.08%,87.90%,-3.29%,3.12%,3.85,107.52,55.70,1.57%,97056
38,"ACC",3467.20,104.78,104.28,0.30%,4.66%,99.00%,-0.36%,2.62%,3.13,873.06,33.09,0.49%,795629
39,"ACCL",519.31,55.66,55.13,0.92%,-17.68%,89.60%,-0.37%,1.71%,7.94,118.44,9.33,1.30%,225116
40,"ACCO",690.69,113.60,112.49,0.40%,-11.49%,,2.66%,14.69%,20.38,810.52,6.08,2.53%,415036
41,"ACCU",,,,,,,,,,16.57,28.35,0.25%,6000
42,"ACE",34610.46,340.89,338.12,0.60%,2.05%,93.90%,1.08%,1.09%,3.20,1146.62,101.53,3.76%,2750130
43,"ACET",551.81,27.76,26.67,4.80%,9.09%,66.20%,-1.17%,1.44%,1.65,233.87,19.88,3.06%,245774
44,"ACFC",8.01,2.50,1.72,0.10%,,7.90%,0.51%,0.86%,5.74,2.58,3.20,-0.93%,31198
45,"ACFN",67.48,18.09,20.51,6.40%,12.54%,42.00%,-6.58%,12.84%,8.81,298.68,3.73,1.08%,214722
46,"ACG",1700.38,242.91,242.91,0.10%,359.09%,25.00%,17.84%,0.04%,0.11,858.25,7.00,-0.28%,1737708
47,"ACGL",7655.64,131.50,128.05,0.90%,-7.36%,93.10%,-2.14%,2.13%,8.22,331.57,58.22,0.64%,261862
48,"ACH",5020.29,540.98,156.18,,,2.10%,0.11%,1.99%,34.65,89.73,9.28,1.75%,298360
49,"ACHC",2291.83,50.04,46.86,0.80%,-48.70%,72.50%,2.09%,11.07%,23.52,220.60,45.80,1.85%,185023
50,"ACHN",282.21,96.65,96.46,0.10%,-0.71%,95.70%,-4.94%,19.82%,6.68,2862.71,2.92,9.77%,5401561
51,"ACI",865.41,212.11,211.11,0.54%,1.78%,62.40%,-5.48%,18.45%,4.46,8734.66,4.08,-3.55%,8647829
52,"ACIM",,,,,,,,,,1.06,61.11,0.00%,0
