"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19014.30,333.00,331.73,0.30%,4.94%,84.90%,0.83%,0.64%,0.80,2662.99,56.36,-1.30%,3108267
2,"AA",12929.65,1073.00,1069.37,0.20%,54.72%,68.40%,12.42%,12.23%,4.84,27024.14,12.03,-0.17%,15425314
3,"AADR",,,,,,,,,,4.27,37.81,0.15%,989
4,"AAIT",,,,,,,,,0.84,2.60,32.26,1.22%,5160
5,"AAL",8491.53,231.06,751.64,0.70%,,33.30%,,8.40%,4.69,13447.09,36.56,-0.52%,5639611
6,"AAMC",1816.52,2.35,1.70,2.50%,3.52%,63.20%,8.78%,3.89%,3.25,20.29,800.00,3.63%,68015
7,"AAME",84.13,21.30,5.14,8.50%,-1.47%,4.90%,1.95%,0.24%,1.10,11.02,3.94,-0.25%,14399
8,"AAN",2316.24,75.23,66.89,0.40%,-5.64%,0.80%,,13.23%,6.63,1334.97,30.80,0.03%,586721
9,"AAOI",249.43,12.60,11.43,1.50%,,31.70%,78.81%,1.42%,1.78,91.64,19.20,-2.98%,144216
10,"AAON",1067.36,36.74,28.06,0.30%,-12.68%,58.20%,-0.09%,3.54%,7.94,124.93,29.49,1.51%,73597
11,"AAP",9152.61,72.76,72.35,0.60%,-20.13%,95.70%,-0.96%,2.50%,1.97,914.87,125.03,-0.60%,881652
12,"AAPL",463582.83,896.07,890.69,0.04%,21.32%,61.70%,0.13%,1.86%,1.30,12711.75,527.67,1.99%,10601971
13,"AAT",1329.89,39.82,34.52,1.00%,-21.34%,86.10%,-0.45%,1.75%,3.35,180.53,33.20,-0.60%,83162
14,"AAU",97.35,61.23,52.88,5.36%,,5.90%,165.15%,0.78%,2.66,153.96,1.55,-2.52%,92987
15,"AAV",542.17,134.20,167.04,0.25%,,58.00%,5.10%,0.13%,1.75,128.95,3.99,-1.24%,105030
16,"AAWW",786.98,25.04,24.49,1.30%,9.41%,96.80%,-2.81%,11.42%,7.09,394.74,31.31,-0.38%,581759
17,"AAXJ",,,,,,,,,0.72,769.51,58.38,1.73%,150165
18,"AB",2224.34,92.26,94.60,0.30%,-0.77%,28.80%,-4.69%,2.91%,6.92,398.06,23.97,-0.58%,261576
19,"ABAX",860.55,22.27,21.03,2.20%,-2.20%,97.90%,0.47%,14.03%,15.14,194.91,39.15,1.32%,110988
20,"ABB",58022.22,2297.00,2295.97,,,3.60%,-1.32%,0.18%,2.31,1737.42,25.33,0.28%,1640737
21,"ABBV",81589.92,1608.00,1589.52,0.06%,-0.31%,69.30%,1.38%,0.59%,1.36,6931.49,50.91,0.34%,4956739
22,"ABC",15718.71,230.28,226.26,0.20%,-0.43%,87.30%,-1.68%,2.86%,3.77,1717.65,68.01,-0.37%,1383837
23,"ABCB",499.64,24.02,21.75,2.90%,8.57%,67.20%,-2.71%,1.66%,4.13,87.62,20.88,0.38%,41279
24,"ABCD",92.75,47.56,11.39,71.14%,-2.66%,15.30%,-17.57%,0.05%,0.19,28.39,2.00,2.56%,12500
25,"ABCO",2318.49,36.06,35.98,0.40%,-26.12%,96.80%,1.38%,6.90%,10.43,237.98,63.99,-0.47%,354010
26,"ABFS",868.73,25.79,24.30,3.40%,14.80%,94.80%,-1.87%,7.34%,4.27,417.48,33.71,0.06%,291368
27,"ABG",1537.50,30.50,30.28,1.70%,-10.37%,97.70%,-0.89%,3.48%,3.60,293.10,51.37,1.90%,176731
28,"ABIO",21.77,10.83,13.24,2.60%,30.72%,22.40%,-2.18%,24.47%,2.11,1535.41,1.95,-2.99%,1013580
29,"ABM",1547.50,55.33,50.69,1.80%,10.30%,83.70%,2.72%,1.73%,4.06,216.36,28.12,0.54%,158431
30,"ABMC",2.61,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.43,13.60,0.13,8.33%,25863
31,"ABMD",1145.40,39.59,39.38,1.90%,-0.53%,98.00%,0.06%,11.30%,12.17,365.64,29.11,0.62%,392948
32,"ABR",294.67,43.40,37.49,0.50%,-12.15%,58.60%,-0.98%,0.38%,1.30,110.18,6.82,0.44%,57516
33,"ABT",61724.13,1567.00,1543.45,0.10%,0.45%,69.50%,1.71%,0.71%,1.51,7283.60,39.79,1.02%,9143395
34,"ABTL",141.70,8.90,8.77,8.62%,-44.21%,52.70%,-3.16%,0.52%,0.16,291.13,16.00,0.50%,161639
35,"ABX",22557.15,1085.00,1161.09,,,73.90%,2.90%,1.04%,0.81,14957.04,20.70,-0.43%,11440243
36,"ACAD",2660.06,89.50,90.64,0.10%,1.13%,91.80%,4.28%,10.82%,6.83,1436.16,30.10,1.28%,2336368
37,"ACAS",4437.88,286.50,267.08,1.20%,-2.63%,66.10%,2.96%,0.95%,0.95,2670.66,15.38,-0.71%,2686996
38,"ACAT",628.59,13.42,12.96,0.50%,19.61%,91.90%,1.77%,5.75%,3.24,230.16,46.22,-1.32%,285469
39,"ACC",3854.97,104.78,104.12,0.60%,30.52%,99.00%,2.23%,2.15%,2.59,864.53,36.51,-0.76%,711724
40,"ACCL",695.19,55.66,55.13,0.92%,-17.68%,89.00%,-0.99%,1.72%,1.08,883.76,12.49,0.00%,230061
41,"ACCO",655.47,113.60,112.58,0.30%,-20.71%,,-2.55%,14.77%,23.95,694.16,5.91,2.43%,535203
42,"ACCU",,,,,,,,,,19.85,26.94,0.00%,0
43,"ACE",32759.43,340.89,338.36,0.40%,2.02%,93.60%,0.53%,1.10%,2.14,1736.13,96.76,0.69%,1237791
44,"ACET",509.80,27.87,26.89,2.30%,9.01%,64.30%,-2.16%,1.68%,1.31,345.67,18.36,0.38%,155857
45,"ACFC",26.59,6.57,14.49,1.20%,,47.20%,-45.06%,0.08%,0.16,74.79,4.00,-1.23%,5891
46,"ACFN",60.97,18.09,20.44,2.70%,32.21%,42.00%,0.17%,12.50%,11.99,213.04,3.49,3.56%,87929
