"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19570.41,333.00,331.73,0.30%,4.94%,85.20%,1.13%,0.83%,0.98,2812.88,58.42,-0.60%,3247152
2,"AA",12940.38,1073.00,1076.05,0.20%,54.72%,68.00%,12.49%,12.02%,4.78,27076.74,12.15,0.75%,33387304
3,"AADR",,,,,,,,,,4.17,38.38,0.00%,0
4,"AAIT",,,,,,,,,0.67,3.27,33.35,1.86%,11550
5,"AAL",8967.52,231.06,751.64,0.70%,,33.40%,,7.56%,4.51,12603.59,39.03,0.57%,10087254
6,"AAMC",1846.66,2.35,1.71,2.50%,3.52%,62.80%,8.84%,4.79%,3.53,23.22,835.00,6.40%,46619
7,"AAME",82.00,21.30,5.14,8.50%,-1.47%,4.90%,1.95%,0.25%,1.09,11.90,3.92,1.82%,15170
8,"AAN",2250.64,75.22,58.18,0.60%,-7.39%,0.80%,,14.74%,6.17,1390.59,30.48,1.87%,3044129
9,"AAOI",332.24,12.60,11.43,1.50%,,31.70%,78.81%,1.44%,1.49,109.98,25.26,-4.17%,161325
10,"AAON",1127.61,36.74,28.06,0.30%,-12.68%,58.30%,0.04%,3.42%,7.17,133.68,30.60,-0.29%,71626
11,"AAP",9221.73,72.76,72.54,0.60%,-19.98%,95.20%,-1.37%,2.49%,1.99,908.70,126.80,0.05%,530227
12,"AAPL",475590.21,896.07,890.69,0.04%,8.47%,61.80%,0.13%,2.96%,2.16,12199.16,530.00,-0.14%,7818019
13,"AAT",1321.86,39.84,34.39,1.00%,-21.33%,86.10%,-0.47%,2.01%,3.74,184.95,32.82,-1.08%,103900
14,"AAU",97.96,61.23,52.88,5.36%,,5.90%,165.15%,0.86%,3.02,151.26,1.55,-2.81%,231979
15,"AAV",558.27,134.20,166.87,0.25%,,58.00%,5.10%,0.15%,2.00,128.55,4.11,-1.20%,83516
16,"AAWW",811.76,25.04,24.46,1.50%,17.52%,96.80%,-2.80%,10.55%,6.31,408.76,32.00,-1.30%,838749
17,"AAXJ",,,,,,,,,0.65,780.17,58.35,-0.98%,691932
18,"AB",2207.73,92.26,94.60,0.30%,204.90%,28.80%,-4.69%,2.25%,5.64,377.22,23.81,-0.50%,206319
19,"ABAX",868.79,22.27,21.04,2.50%,-2.11%,97.90%,0.47%,14.63%,15.07,204.20,39.02,0.03%,43804
20,"ABB",59561.21,2297.00,2295.97,,,3.60%,-1.91%,0.20%,2.58,1805.46,25.49,-1.70%,2132072
21,"ABBV",82847.68,1592.00,1586.86,0.10%,32.12%,69.40%,1.30%,0.73%,1.65,7007.66,51.46,-1.11%,5860204
22,"ABC",15831.54,230.28,226.31,0.20%,-2.13%,87.30%,-1.71%,2.86%,3.72,1738.97,68.92,0.25%,1783660
