"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19755.65,333.26,332.37,0.30%,1.01%,86.30%,1.15%,0.96%,1.56,2044.52,58.89,-0.66%,1213217
2,"AA",16822.36,1172.29,1170.74,0.20%,47.31%,68.10%,9.07%,6.49%,3.75,20269.18,14.23,-0.84%,7593349
3,"AADR",,,,,,,,,,2.47,38.37,-0.11%,639
4,"AAIT",,,,,,,,,0.25,2.02,34.26,0.76%,661
5,"AAL",31393.52,720.20,716.11,0.80%,372.03%,58.20%,64.92%,1.87%,1.31,10227.62,43.66,0.16%,8379199
6,"AAMC",2470.72,2.24,1.55,3.00%,4.67%,74.40%,13.48%,9.30%,7.80,18.50,1076.50,-2.40%,7636
7,"AAME",76.51,20.79,4.72,8.70%,,5.10%,2.81%,0.09%,0.41,10.06,3.70,0.54%,9889
8,"AAN",2503.49,72.23,70.05,0.70%,24.35%,0.80%,,8.29%,5.99,969.56,34.67,0.03%,538388
9,"AAOI",316.36,14.79,13.70,1.10%,18.16%,49.10%,78.69%,4.98%,2.81,242.95,22.28,4.16%,201020
10,"AAON",1230.43,36.62,28.06,21.50%,-1.48%,58.00%,-1.29%,3.67%,8.07,127.64,32.86,-2.20%,65531
11,"AAP",9316.44,72.95,72.51,0.70%,-15.96%,95.50%,0.33%,2.63%,2.52,758.21,126.97,-0.58%,519449
12,"AAPL",564979.12,6029.66,6024.40,0.04%,6.82%,62.00%,-2.94%,0.28%,0.24,70394.49,94.25,0.59%,62430888
13,"AAT",1449.52,41.93,35.84,1.10%,-7.61%,99.90%,2.35%,2.20%,5.15,153.17,34.29,-0.81%,231940
14,"AAU",88.86,65.34,52.88,5.36%,,5.90%,140.18%,0.37%,1.83,108.38,1.31,-3.68%,115304
15,"AAV",1145.48,168.95,167.73,0.25%,,58.00%,4.01%,0.43%,1.53,467.72,6.76,-0.29%,356658
16,"AAWW",978.92,25.23,24.65,2.30%,12.18%,94.30%,7.13%,11.99%,11.12,265.64,38.46,-0.88%,161429
17,"AAXJ",,,,,,,,,2.29,445.58,63.26,0.51%,316859
18,"AB",2477.22,96.24,90.81,0.40%,-0.76%,28.60%,-0.88%,2.11%,4.85,395.81,25.64,-0.39%,164345
19,"ABAX",990.49,22.46,21.12,6.10%,12.85%,97.20%,8.36%,15.44%,22.74,143.43,43.55,-1.25%,137165
20,"ABB",54696.89,2308.86,2291.55,,,6.00%,7.49%,0.25%,2.81,2077.41,23.73,0.17%,1228784
21,"ABBV",85609.37,1590.07,1588.25,0.10%,35.78%,70.40%,0.32%,0.88%,2.47,5681.10,53.97,0.24%,8414311
22,"ABC",16337.26,225.84,213.91,0.20%,-5.44%,85.60%,-3.01%,2.89%,3.08,2012.23,72.01,-0.46%,1797556
23,"ABCB",560.82,25.16,22.57,2.80%,9.82%,66.20%,4.66%,3.21%,7.91,91.49,22.08,-0.94%,27346
24,"ABCD",89.72,44.86,13.09,0.20%,58.18%,11.40%,-4.25%,0.14%,0.64,29.40,2.00,0.00%,49097
25,"ABCO",1874.29,36.60,36.31,0.80%,61.06%,96.80%,4.40%,9.85%,14.12,253.26,50.95,-0.51%,158643
26,"ABG",2000.26,30.66,30.12,1.50%,-17.86%,99.50%,0.75%,4.55%,4.62,296.99,65.50,0.40%,226014
27,"ABIO",31.55,21.03,17.44,2.60%,21.26%,12.90%,-23.62%,22.40%,6.09,641.21,1.49,-0.67%,172359
28,"ABM",1515.92,56.00,50.62,1.80%,7.81%,86.80%,4.26%,2.72%,6.86,200.51,26.99,-0.30%,246158
29,"ABMD",934.36,39.93,39.48,2.90%,2.30%,99.70%,11.32%,20.25%,17.38,460.04,23.14,-1.11%,168328
30,"ABR",361.01,50.14,38.30,3.30%,12.66%,47.80%,2.72%,0.37%,1.38,103.24,7.20,0.00%,84749
31,"ABT",60272.85,1501.94,1498.96,0.20%,6.22%,69.40%,-3.02%,0.73%,1.64,6675.96,40.53,1.00%,4960085
32,"ABTL",125.86,8.99,8.87,8.62%,0.43%,61.80%,17.79%,1.25%,0.43,256.71,14.00,0.00%,130071
33,"ABX",18583.94,1162.95,1161.30,,,73.90%,2.70%,0.91%,1.04,10187.85,16.26,1.75%,6350907
34,"ACAD",2269.61,98.98,98.75,0.10%,21.15%,92.40%,9.36%,16.06%,8.12,1951.97,23.10,0.74%,1022257
35,"ACAS",4038.16,267.96,263.32,1.60%,-5.63%,67.60%,1.45%,2.24%,2.02,2918.66,15.04,-0.20%,2183950
36,"ACAT",475.11,12.90,12.42,2.10%,23.76%,97.30%,3.54%,8.85%,4.72,232.92,36.18,-1.76%,172472
37,"ACC",4048.48,104.91,104.30,0.60%,18.66%,99.00%,1.80%,1.75%,3.37,542.00,38.25,-0.88%,522331
38,"ACCO",714.33,114.11,112.84,0.90%,39.16%,,-0.78%,14.13%,29.48,540.85,6.32,0.96%,579587
39,"ACCU",,,,,,,,,,20.38,27.98,0.50%,200
40,"ACE",35455.12,337.70,335.47,0.70%,15.26%,93.20%,-1.43%,1.46%,4.06,1210.78,104.98,-0.01%,661423
41,"ACET",511.39,28.73,27.21,0.30%,-4.44%,71.00%,9.37%,4.79%,3.08,423.45,17.44,-2.02%,237917
42,"ACFC",63.75,15.51,10.62,0.90%,,51.60%,9.36%,0.13%,0.64,21.98,4.09,-0.49%,5289
