"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ABMC","American Bio Medica Corp.","Healthcare","Diagnostic Substances","USA",2.61,,0.12,20.00%,550
2,"AGX","Argan, Inc.","Industrial Goods","Heavy Construction","USA",352.02,11.28,25.15,17.69%,513070
3,"AMCF","Andatee China Marine Fuel Services Corporation","Basic Materials","Oil & Gas Equipment & Services","China",15.58,9.47,1.61,26.77%,678213
4,"BLDP","Ballard Power Systems Inc.","Industrial Goods","Industrial Electrical Equipment","Canada",168.92,,1.70,18.88%,13935436
5,"BORN","China New Borun Corporation","Consumer Goods","Beverages - Brewers","China",57.62,3.73,2.24,22.40%,1619627
6,"CAST","ChinaCast Education Corporation","Services","Education & Training Services","Hong Kong",2.94,0.12,0.06,20.00%,46400
7,"DEAR","Dearborn Bancorp Inc.","Financial","Regional - Midwest Banks","USA",0.15,,0.02,16.96%,5000
8,"DLGC","Dialogic, Inc.","Technology","Communication Equipment","USA",5.71,,0.36,20.00%,178948
9,"EEH","ELEMENTS SPECTRUM Lg Cap U.S. Sector ETN","Financial","Exchange Traded Fund","USA",,,12.01,20.58%,6609
10,"EVI","EnviroStar, Inc.","Services","Consumer Services","USA",32.22,19.91,4.58,21.81%,381936
11,"ICAD","icad Inc.","Technology","Technical & System Software","USA",113.91,,10.50,22.09%,440401
12,"MBLX","Metabolix, Inc.","Basic Materials","Specialty Chemicals","USA",56.13,,1.63,52.34%,4505885
13,"NEWL","NewLead Holdings Ltd.","Services","Shipping","Greece",18.66,,1.74,159.70%,209332
14,"ORCT","Orckit Communications Ltd.","Technology","Communication Equipment","Israel",3.41,,0.15,15.31%,12250
15,"PRIS","Grupo Prisa SA","Services","Entertainment - Diversified","Spain",471.88,,1.91,16.46%,265472
16,"PSUN","Pacific Sunwear of California Inc.","Services","Apparel Stores","USA",224.56,,3.28,18.84%,3439789
17,"RINO","RINO International Corporation","Industrial Goods","Pollution & Treatment Controls","China",0.86,0.01,0.03,50.00%,3500
18,"RSYS","RadiSys Corporation","Technology","Computer Based Systems","USA",76.09,,2.63,24.64%,901123
19,"TNXP","Tonix Pharmaceuticals Holding Corp","Healthcare","Drug Manufacturers - Major","USA",32.02,,9.05,30.59%,428624
20,"TRIT","Tri-Tech Holding, Inc.","Industrial Goods","Waste Management","China",13.86,,1.68,16.64%,346260
21,"VIFL","Food Technology Service Inc.","Services","Business Services","USA",20.22,22.28,7.13,26.64%,138050
22,"VISN","VisionChina Media Inc.","Services","Advertising Agencies","China",52.45,,10.35,15.13%,682026
23,"WYY","WidePoint Corp.","Services","Technical Services","USA",79.05,62.00,1.24,18.10%,2061813
