"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",14195.13,335.90,334.52,0.30%,-43.42%,85.50%,0.62%,0.72%,0.97,2484.49,42.06,-0.46%,714395
2,"AA",18553.76,1222.25,1219.63,0.30%,-29.22%,66.30%,-0.82%,2.48%,1.56,19381.78,14.57,-4.02%,30205910
3,"AAAP",,,,,,,,,,,,,0
4,"AAC",647.79,21.08,13.14,42.60%,0.00%,29.50%,,5.39%,7.47,94.73,31.38,2.12%,244031
5,"AADR",,,,,,,,,,1.76,38.81,-0.33%,701
6,"AAIT",,,,,,,,,0.11,1.15,35.90,1.47%,49
7,"AAL",33975.62,696.65,693.09,0.55%,-0.17%,73.50%,1.90%,1.89%,1.00,13080.08,48.79,0.04%,3969940
8,"AAMC",444.57,2.19,1.54,3.40%,144.54%,75.40%,6.31%,12.27%,10.49,18.05,199.98,-1.49%,1179
9,"AAME",83.14,20.63,4.55,6.20%,0.00%,5.10%,3.34%,0.04%,0.56,3.22,4.00,-0.76%,432
10,"AAN",2109.89,72.48,72.47,0.60%,0.00%,,1.18%,4.30%,4.93,631.70,28.60,-1.75%,278702
11,"AAOI",192.96,14.82,13.79,1.40%,-4.50%,57.60%,-3.22%,12.29%,6.43,263.68,12.79,-1.77%,223142
12,"AAON",1226.12,54.47,41.64,20.60%,0.00%,59.00%,-3.49%,2.60%,7.66,141.20,22.22,-1.29%,46545
13,"AAP",11287.12,73.07,71.33,0.60%,-19.35%,97.20%,1.45%,5.25%,4.23,885.67,151.19,-2.12%,416339
14,"AAPL",753489.66,5824.75,5821.23,0.05%,-33.50%,61.30%,-1.69%,1.05%,1.07,56908.99,129.07,-0.22%,18778617
15,"AAT",1815.56,43.57,37.25,1.00%,,99.30%,0.38%,1.41%,3.37,155.92,41.57,-0.24%,62317
16,"AAU",72.28,66.31,56.73,5.36%,0.00%,5.90%,135.36%,0.13%,0.31,237.07,1.05,-3.66%,80619
17,"AAV",914.94,169.12,167.93,0.25%,0.00%,58.00%,4.00%,0.41%,3.26,209.15,5.39,-0.37%,42493
18,"AAVL",861.70,24.84,17.65,15.60%,-9.14%,64.00%,9.18%,7.17%,3.72,339.70,36.38,4.87%,120390
19,"AAWW",1163.84,24.81,24.26,1.30%,-19.28%,99.70%,-1.99%,7.03%,6.99,243.93,46.33,-1.24%,131008
20,"AAXJ",,,,,,,,,1.97,1270.63,63.26,-0.69%,616841
21,"AB",2908.94,100.76,95.18,0.30%,-1.63%,29.20%,2.57%,0.37%,0.95,371.11,28.63,-0.83%,119322
22,"ABAC",48.07,33.15,16.90,26.00%,0.00%,0.70%,20.83%,0.05%,1.11,8.04,1.56,7.33%,1926
23,"ABAX",1392.75,22.54,21.29,3.30%,-5.52%,,3.85%,17.97%,18.44,207.47,62.43,1.04%,73539
24,"ABB",49216.95,2322.65,2292.15,,,5.00%,4.65%,0.16%,1.75,2102.10,21.09,-0.47%,915257
25,"ABBV",95027.72,1593.89,1572.71,0.10%,-3.21%,72.70%,0.27%,0.91%,1.47,9678.45,60.16,0.91%,4901468
26,"ABC",22627.58,219.60,218.47,0.30%,-35.84%,86.90%,-0.04%,3.50%,4.21,1814.75,103.40,0.35%,725975
27,"ABCB",725.40,28.16,26.82,3.90%,-1.71%,64.10%,1.85%,3.17%,9.21,92.25,25.59,-0.66%,13522
28,"ABCD",122.60,44.91,12.43,72.10%,0.02%,10.60%,-0.15%,0.15%,0.71,26.17,2.77,1.47%,12585
29,"ABCO",2310.37,42.88,42.69,0.30%,-52.39%,92.30%,1.49%,6.79%,6.54,442.94,53.57,-0.58%,120999
