"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",17914.66,333.42,331.93,0.30%,13.76%,85.30%,0.04%,1.26%,1.53,2727.74,53.30,-0.80%,3351829
2,"AA",15520.99,1172.28,1169.66,0.20%,47.31%,62.00%,-0.83%,6.78%,3.19,24891.42,13.44,1.51%,10982585
3,"AADR",,,,,,,,,,2.89,37.74,0.00%,2326
4,"AAIT",,,,,,,,,0.10,3.15,31.88,-0.06%,245
5,"AAL",25322.23,720.20,466.93,1.20%,103.14%,63.10%,10.63%,4.20%,1.79,10992.41,35.51,1.00%,8984550
6,"AAMC",2150.78,2.37,1.70,2.80%,3.11%,61.70%,-0.61%,7.71%,5.62,23.33,942.00,3.80%,27824
7,"AAME",73.75,21.07,4.98,8.60%,,4.90%,3.08%,0.13%,0.65,10.34,3.55,1.43%,18024
8,"AAN",2106.85,71.98,69.81,0.60%,-3.79%,0.80%,,11.84%,5.94,1391.42,29.11,-0.55%,2617877
9,"AAOI",334.76,14.76,13.72,1.20%,46.24%,21.90%,-19.16%,3.64%,2.29,217.45,22.84,0.71%,92551
10,"AAON",1038.21,36.66,28.13,20.90%,-2.91%,58.60%,-0.19%,3.50%,7.38,133.34,27.96,-1.27%,82151
11,"AAP",8857.83,72.94,72.49,0.60%,-20.09%,95.60%,0.02%,2.38%,1.98,869.87,119.83,-1.33%,760824
12,"AAPL",511737.27,861.38,860.93,0.04%,5.19%,61.50%,-0.18%,2.31%,1.90,10461.96,592.33,-0.30%,11934969
13,"AAT",1413.80,41.94,35.88,1.10%,-7.61%,86.10%,-0.06%,2.32%,4.74,175.40,34.06,1.04%,169607
14,"AAU",90.83,64.42,52.88,5.36%,,5.90%,145.09%,0.80%,2.64,161.02,1.43,1.42%,26641
15,"AAV",1029.70,169.08,167.50,0.25%,,58.00%,4.00%,0.07%,0.41,302.95,6.35,4.27%,1816984
16,"AAWW",859.62,25.04,24.44,1.60%,25.73%,94.30%,25.12%,12.41%,9.16,331.16,34.33,0.00%,130705
17,"AAXJ",,,,,,,,,4.59,638.33,59.96,0.77%,268353
18,"AB",2417.08,96.03,90.64,0.20%,-0.77%,29.20%,0.81%,2.75%,5.90,422.42,25.62,1.79%,292473
19,"ABAX",908.24,22.25,21.01,2.60%,2.12%,97.20%,3.15%,14.82%,16.50,188.75,40.66,-0.39%,188950
20,"ABB",60861.49,2317.65,2292.11,,,5.60%,-0.02%,0.26%,3.29,1833.78,24.12,-8.15%,6429719
21,"ABBV",81191.06,1596.05,1594.50,0.10%,19.10%,69.90%,-0.01%,0.67%,1.59,6659.46,51.37,0.98%,5599643
22,"ABC",14542.74,229.20,227.42,0.20%,-1.08%,86.90%,-0.14%,2.76%,3.30,1900.75,63.99,0.85%,1758582
23,"ABCB",551.00,25.16,24.19,2.80%,8.47%,63.10%,0.06%,2.45%,6.28,94.53,21.78,-0.55%,80499
24,"ABCD",100.55,44.89,13.18,71.14%,-2.81%,11.90%,-10.04%,0.06%,0.28,29.45,2.24,0.00%,12827
25,"ABCO",2055.28,36.14,35.90,0.70%,26.50%,96.80%,0.22%,9.71%,13.84,251.79,57.51,1.13%,148966
26,"ABFS",978.66,25.87,24.48,3.30%,15.26%,94.20%,-0.75%,5.39%,3.60,366.87,38.00,0.45%,292766
27,"ABG",1833.47,30.66,30.21,1.80%,-8.61%,97.90%,-0.30%,4.62%,4.31,323.88,60.71,1.52%,288188
28,"ABIO",33.18,21.00,18.10,2.60%,21.30%,16.90%,-0.03%,23.32%,5.10,828.44,1.62,2.22%,191280
29,"ABM",1513.81,55.86,50.48,1.80%,5.90%,83.60%,0.16%,2.62%,6.10,216.45,27.09,-0.04%,157767
30,"ABMD",955.68,39.82,39.37,2.10%,1.21%,98.60%,0.16%,18.49%,16.35,445.20,23.97,-0.13%,226953
31,"ABR",349.98,50.14,38.49,0.50%,-9.72%,57.10%,-0.11%,0.52%,1.46,137.00,6.98,0.00%,115594
32,"ABT",59207.59,1543.07,1540.12,0.20%,4.72%,69.70%,0.15%,0.82%,1.49,8463.64,38.54,0.44%,4413912
33,"ABTL",105.49,8.91,8.77,8.62%,-40.97%,58.00%,9.45%,2.44%,0.68,313.43,12.37,4.48%,219276
34,"ABX",20180.27,1164.47,1161.32,,,73.90%,2.70%,0.84%,0.77,12706.88,17.67,1.96%,11069436
35,"ACAD",1893.74,98.89,98.67,0.10%,23.33%,84.50%,-0.14%,13.29%,5.60,2341.52,19.91,3.97%,1609046
36,"ACAS",3933.68,269.80,259.27,1.10%,-8.73%,66.00%,-0.17%,2.49%,2.11,3056.43,14.89,2.13%,2884539
37,"ACAT",537.43,13.14,12.94,1.80%,6.77%,98.80%,7.53%,8.03%,5.18,200.64,40.48,-1.03%,166029
38,"ACC",3994.97,104.91,104.40,0.50%,22.12%,99.00%,1.46%,2.27%,2.88,822.44,38.14,0.16%,538180
39,"ACCL",695.88,55.76,55.33,0.92%,-17.66%,83.30%,-6.64%,3.14%,1.76,987.80,12.51,0.24%,404951
40,"ACCO",678.95,114.11,112.75,0.60%,22.12%,,0.24%,14.12%,23.98,664.00,5.88,-1.18%,441316
41,"ACCU",,,,,,,,,,19.87,26.74,0.75%,16558
42,"ACE",34283.68,337.97,335.79,0.60%,16.29%,94.70%,0.26%,1.53%,3.18,1615.53,102.59,1.13%,1143084
43,"ACET",632.31,28.38,26.87,2.00%,8.82%,65.00%,0.96%,2.89%,2.30,338.05,22.18,-0.45%,518170
44,"ACFC",67.00,15.51,11.78,1.10%,,47.20%,-15.23%,0.11%,0.56,23.39,4.12,-4.63%,23143
45,"ACFN",53.75,22.21,20.45,6.60%,3.39%,42.20%,0.84%,9.85%,11.14,180.85,2.21,-8.68%,464074
46,"ACG",1792.68,242.91,242.79,,,31.00%,10.66%,0.02%,0.06,806.31,7.38,0.00%,327953
47,"ACGL",7652.91,134.05,129.08,1.00%,-3.87%,92.70%,0.41%,1.27%,3.38,483.80,57.50,0.72%,404731
48,"ACH",6449.40,678.17,156.18,,,1.60%,-0.09%,1.50%,21.79,107.71,9.13,-4.00%,136772
49,"ACHC",2127.00,50.80,47.12,2.20%,-12.18%,72.50%,2.17%,9.52%,11.76,381.46,42.29,1.00%,922000
50,"ACHN",264.21,96.78,96.59,0.10%,-0.71%,98.00%,6.19%,20.10%,11.27,1722.54,2.70,-1.10%,1460629
51,"ACI",923.55,212.31,209.66,0.54%,-1.55%,68.40%,7.78%,17.73%,4.05,9185.64,4.47,2.76%,4972254
52,"ACIM",,,,,,,,,,1.03,63.48,0.56%,1011
53,"ACIW",2173.96,38.45,37.89,1.30%,12.87%,98.90%,0.68%,4.36%,5.53,298.69,56.21,-0.58%,749956
54,"ACLS",198.58,110.94,109.18,0.50%,-5.62%,52.80%,-0.26%,1.91%,3.03,687.77,1.80,0.56%,491204
55,"ACM",3236.29,99.06,88.98,1.00%,-20.34%,72.20%,0.42%,0.89%,1.25,631.72,32.65,-0.06%,682623
56,"ACMP",11844.72,202.89,174.87,21.20%,-10.15%,67.50%,-2.41%,0.68%,2.96,399.74,59.50,1.92%,414516
57,"ACN",53204.62,672.88,637.70,0.30%,0.65%,82.30%,-0.17%,2.47%,5.09,3091.90,79.68,0.77%,2306334
58,"ACNB",116.39,5.99,5.86,2.00%,5.27%,7.60%,0.89%,0.03%,0.34,4.63,19.20,-1.18%,924
59,"ACO",1489.22,32.53,24.97,6.40%,-3.79%,66.80%,-3.90%,2.02%,1.07,471.62,45.73,-0.11%,107323
60,"ACOR",1403.30,41.31,40.52,1.90%,-2.73%,86.70%,0.22%,6.88%,5.57,500.21,35.10,3.33%,324955
61,"ACPW",57.62,19.40,17.62,0.70%,-31.34%,46.70%,1.89%,0.76%,0.79,168.65,2.92,-1.68%,98319
62,"ACRE",364.01,28.55,26.03,1.20%,-84.41%,64.50%,7.06%,3.42%,3.93,226.42,12.58,-1.33%,229074
63,"ACRX",446.32,43.04,42.39,0.60%,-91.77%,87.80%,-1.51%,11.19%,7.75,611.48,10.78,3.95%,357703
64,"ACST",107.11,103.99,49.20,,,,,0.14%,0.17,402.48,1.00,-3.40%,132859
65,"ACT",34357.08,174.49,173.56,0.40%,-36.83%,86.80%,0.64%,6.21%,3.68,2927.90,197.81,0.46%,2166971
66,"ACTG",798.64,50.04,45.34,1.90%,18.00%,82.20%,-0.72%,23.12%,14.67,714.76,15.97,0.06%,374213
67,"ACTS",152.05,68.49,65.49,5.61%,,5.90%,,0.03%,0.56,34.96,2.25,1.35%,47250
68,"ACU",53.60,3.20,2.75,10.70%,-2.56%,34.30%,-5.64%,0.10%,0.24,11.83,16.95,1.19%,523
69,"ACUR",64.47,48.84,47.90,1.30%,-48.88%,57.30%,-9.86%,0.71%,0.94,360.62,1.32,0.00%,64307
70,"ACW",236.32,47.55,47.06,0.80%,1.25%,87.50%,-0.03%,8.30%,17.41,224.49,5.36,7.85%,1629070
71,"ACWI",,,,,,,,,0.35,1232.54,58.64,0.65%,598905
72,"ACWX",,,,,,,,,0.75,356.70,47.23,0.68%,183101
73,"ACXM",2187.52,76.38,73.91,0.60%,-2.96%,94.10%,0.82%,2.47%,3.27,557.16,28.51,-0.45%,421865
74,"ACY",28.34,1.54,1.12,45.74%,,25.80%,-0.50%,0.21%,0.70,3.32,17.96,-2.39%,7728
75,"ADAT",39.47,38.32,36.83,1.80%,39.13%,30.40%,0.41%,1.44%,4.75,111.83,1.04,0.87%,41693
76,"ADBE",30062.89,497.73,495.90,0.10%,13.71%,90.60%,-0.64%,0.96%,1.11,4298.77,60.91,0.84%,3505433
77,"ADC",451.34,14.96,14.13,5.30%,12.48%,67.60%,0.26%,1.83%,4.41,58.78,29.92,-0.83%,33137
78,"ADEP",178.23,13.00,12.79,0.20%,-33.69%,53.70%,23.40%,6.09%,2.39,325.37,12.24,-10.72%,901192
79,"ADES",493.92,21.73,20.32,4.80%,-0.10%,55.20%,0.98%,3.29%,4.00,167.30,22.55,-0.79%,75333
80,"ADGE",122.11,49.84,26.76,9.30%,8.85%,4.80%,-0.77%,0.31%,3.00,27.95,2.48,1.22%,3701
81,"ADHD",238.70,13.64,7.32,,,26.00%,-0.17%,2.96%,2.07,104.70,17.53,0.17%,64384
82,"ADI",15935.91,312.53,309.59,0.30%,-14.42%,87.60%,-0.30%,1.52%,2.18,2158.60,51.19,0.39%,1341202
83,"ADK",69.61,17.49,14.75,0.50%,-5.41%,19.50%,-0.15%,0.43%,2.62,24.45,4.04,1.51%,32387
84,"ADM",29102.63,655.76,639.52,0.30%,18.78%,75.80%,-0.15%,1.03%,1.55,4266.32,43.23,-2.59%,7003582
85,"ADMP",56.12,10.47,8.03,45.63%,-0.53%,27.20%,0.25%,2.58%,1.36,151.85,5.39,0.56%,51391
86,"ADMS",261.73,16.42,14.11,14.10%,,,,1.14%,0.65,245.79,16.00,0.38%,79967
87,"ADNC",255.54,22.26,21.88,1.30%,-97.85%,85.60%,1.95%,1.99%,2.79,156.25,11.58,0.87%,145429
88,"ADP",36464.89,481.83,481.11,0.20%,0.21%,75.90%,-0.28%,1.15%,2.79,1978.36,76.99,1.73%,1855520
89,"ADRA",,,,,,,,,0.71,5.06,27.44,0.00%,0
90,"ADRD",,,,,,,,,0.66,6.11,25.03,0.76%,29341
91,"ADRE",,,,,,,,,0.21,23.19,37.30,0.89%,10114
92,"ADRU",,,,,,,,,0.21,6.43,25.33,1.01%,16496
93,"ADS",13210.68,56.23,54.88,1.00%,2.18%,,-0.36%,5.33%,2.87,1019.14,239.86,2.09%,1015015
94,"ADSK",10591.60,227.19,227.18,0.40%,2.95%,96.60%,2.64%,1.39%,1.01,3130.55,47.57,2.04%,1833932
95,"ADT",5330.65,183.31,182.82,0.30%,30.65%,93.00%,-0.42%,21.89%,8.57,4668.86,29.75,2.30%,3577570
