"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",14178.34,335.90,334.52,0.30%,-43.07%,85.50%,0.62%,0.72%,0.96,2505.65,42.50,0.69%,1121752
2,"AA",18077.08,1222.25,1219.63,0.30%,-29.22%,66.30%,-0.82%,2.48%,1.59,19016.05,14.94,0.99%,11664576
3,"AAAP",,,,,,,,,,,,,0
4,"AAC",758.67,21.08,13.14,42.60%,0.00%,29.50%,,5.39%,9.15,77.35,35.00,-2.75%,123334
5,"AADR",,,,,,,,,,1.73,39.40,0.38%,54
6,"AAIT",,,,,,,,,0.12,1.10,35.78,0.31%,1122
7,"AAL",33369.54,696.65,693.09,0.55%,-0.17%,73.50%,1.90%,1.89%,0.99,13255.08,48.00,0.22%,6331810
8,"AAMC",387.74,2.19,1.54,3.40%,146.70%,75.40%,6.31%,12.27%,10.87,17.42,190.85,7.79%,5030
9,"AAME",82.52,20.63,4.55,6.20%,0.00%,5.10%,3.34%,0.04%,0.55,3.26,3.97,-0.65%,1131
10,"AAN",2160.63,72.48,72.47,0.60%,0.00%,,1.18%,4.30%,5.08,613.51,29.85,0.15%,576277
11,"AAOI",184.95,14.82,13.79,1.40%,-4.50%,57.60%,-3.22%,12.29%,6.18,274.27,13.12,5.13%,442505
12,"AAON",1226.12,54.47,41.64,20.60%,0.00%,59.00%,-3.49%,2.60%,7.71,140.26,22.53,0.09%,117172
13,"AAP",11320.73,73.07,71.33,0.60%,-18.97%,97.20%,1.45%,5.25%,4.18,894.90,154.30,-0.41%,332012
14,"AAPL",748247.42,5824.75,5821.23,0.05%,-33.50%,61.30%,-1.69%,1.05%,1.07,57084.42,128.56,0.08%,29037657
15,"AAT",1787.24,43.57,37.25,1.00%,,99.30%,0.38%,1.41%,3.33,157.98,41.40,0.91%,76113
16,"AAU",73.60,66.31,56.73,5.36%,0.00%,5.90%,135.36%,0.13%,0.31,237.39,1.09,-1.79%,39313
17,"AAV",881.12,169.12,167.93,0.25%,0.00%,58.00%,4.00%,0.41%,3.16,215.93,5.23,0.38%,45293
18,"AAVL",898.71,24.84,17.65,15.60%,-9.14%,64.00%,9.18%,7.17%,3.85,328.23,36.80,1.71%,144934
19,"AAWW",1125.13,24.81,24.26,1.30%,-19.28%,99.70%,-1.99%,7.03%,7.04,242.23,45.22,-0.29%,151748
20,"AAXJ",,,,,,,,,1.95,1284.21,63.92,0.14%,291765
21,"AB",2885.77,100.76,95.18,0.30%,-1.63%,29.20%,2.57%,0.37%,1.00,354.54,28.72,0.28%,335441
22,"ABAC",49.39,33.15,16.90,26.00%,0.00%,0.70%,20.83%,0.05%,1.10,8.12,1.49,0.00%,0
23,"ABAX",1373.14,22.54,21.29,3.30%,-5.52%,,3.85%,17.97%,18.56,206.14,62.48,2.56%,98911
24,"ABB",49681.48,2322.65,2292.15,,,5.00%,4.65%,0.16%,1.75,2096.32,21.45,0.26%,914728
25,"ABBV",96430.35,1593.89,1572.71,0.10%,-0.64%,72.70%,0.27%,0.91%,1.51,9472.52,60.25,-0.41%,3421422
26,"ABC",22566.10,219.60,218.47,0.30%,-34.61%,86.90%,-0.04%,3.50%,4.28,1783.61,103.08,0.31%,1027870
27,"ABCB",736.95,28.16,26.82,3.90%,-1.52%,64.10%,1.85%,3.17%,9.26,91.78,25.98,-0.73%,56352
28,"ABCD",119.91,44.91,12.43,72.10%,0.02%,10.60%,-0.15%,0.15%,0.74,25.04,2.68,0.37%,37613
29,"ABCO",2320.67,42.88,42.69,0.30%,-49.58%,92.30%,1.49%,6.79%,6.48,447.12,54.69,1.05%,114881
30,"ABCW",326.34,9.34,2.17,21.38%,0.00%,,,5.14%,4.45,25.07,34.66,-0.80%,2889
31,"ABDC",,,,,,,,,0.10,51.67,13.95,-0.36%,4396
32,"ABEV",101265.00,15700.00,5990.00,,,,,0.95%,4.43,12834.63,6.29,-2.48%,5140437
33,"ABG",2166.57,27.54,27.04,1.40%,-4.93%,99.40%,-4.69%,5.25%,3.92,361.86,79.30,0.80%,156823
34,"ABGB",26816.00,1600.00,994.76,,,,,0.00%,0.15,290.82,16.96,1.19%,15564
35,"ABIO",14.80,21.14,19.28,3.60%,-32.84%,18.60%,42.77%,5.14%,2.49,397.76,0.71,1.80%,143485
36,"ABM",1737.62,55.89,50.60,2.00%,-18.41%,85.20%,-0.27%,1.63%,3.92,210.57,31.12,0.10%,76122
37,"ABMD",2499.08,41.11,40.46,2.00%,-31.07%,,-10.31%,9.97%,8.75,460.87,61.42,1.04%,333191
38,"ABR",361.87,50.47,42.04,0.20%,-4.27%,60.30%,-10.20%,0.26%,0.90,120.55,7.21,0.56%,82423
39,"ABT",71329.27,1505.79,1502.34,0.20%,-16.07%,70.10%,1.22%,0.76%,2.07,5517.94,47.20,-0.36%,3492230
40,"ABTL",114.46,8.88,8.75,0.50%,52.81%,54.80%,-3.03%,0.76%,0.80,83.73,13.48,4.58%,235060
41,"ABX",15142.78,1163.04,1161.06,,,72.10%,-2.21%,1.15%,0.70,19074.89,12.68,-2.65%,10249270
42,"ABY",2668.45,81.38,40.54,,,37.80%,4.56%,6.13%,3.25,764.93,32.89,0.30%,288816
43,"ACAD",3803.46,100.17,99.92,0.10%,-80.70%,96.50%,1.33%,16.43%,12.49,1314.39,38.17,0.51%,985484
44,"ACAS",3896.74,266.90,266.31,1.00%,-24.06%,71.80%,4.86%,1.29%,2.00,1712.91,14.59,-0.07%,999639
45,"ACAT",472.16,12.95,12.71,1.70%,-0.68%,90.40%,2.46%,6.68%,3.98,212.98,37.62,3.18%,60593
46,"ACC",4630.08,112.19,111.50,0.50%,-1.44%,,5.97%,0.95%,1.05,1003.68,41.47,0.48%,286203
47,"ACCO",853.61,112.17,110.50,1.10%,-3.55%,92.20%,-3.79%,8.59%,9.74,974.80,7.59,-0.33%,298903
48,"ACE",37821.68,331.74,329.62,0.60%,-7.06%,92.30%,-0.84%,1.14%,2.83,1330.81,113.96,-0.04%,660203
49,"ACET",623.25,29.11,28.44,2.40%,-7.57%,79.00%,4.21%,3.94%,8.36,134.04,21.61,0.93%,130037
50,"ACFC",62.82,15.51,10.92,0.10%,23.98%,54.50%,4.56%,0.96%,7.96,13.12,3.93,-2.84%,673
51,"ACFN",16.50,26.53,24.11,1.40%,68.51%,14.80%,10.93%,2.90%,3.85,181.35,0.60,-2.91%,76108
