"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19003.40,333.51,333.13,0.10%,3.09%,85.30%,-0.32%,0.66%,1.23,1789.03,56.20,-1.37%,2458411
2,"AA",18948.23,1177.64,1177.45,0.20%,0.77%,68.70%,1.51%,5.33%,3.69,17012.16,15.70,-2.42%,21612640
3,"AADR",,,,,,,,,,5.81,36.83,-1.43%,4180
4,"AAIT",,,,,,,,,0.12,4.54,33.05,-1.70%,543
5,"AAL",25552.70,720.20,715.84,0.70%,10.47%,70.30%,20.89%,1.99%,1.41,10070.63,34.39,-3.07%,19287476
6,"AAMC",1512.02,2.24,1.56,3.20%,0.02%,72.50%,-2.35%,10.87%,12.92,13.12,676.00,0.15%,15438
7,"AAME",82.47,20.72,4.63,75.13%,-0.03%,4.90%,1.10%,0.22%,1.06,9.48,4.00,0.50%,269
8,"AAN",1758.58,72.31,71.88,0.70%,32.10%,0.80%,-85.43%,5.37%,4.87,791.44,23.53,-3.25%,809751
9,"AAOI",238.44,14.81,13.71,2.80%,4.54%,63.90%,28.97%,8.88%,5.46,223.07,15.21,-5.53%,229044
10,"AAON",935.72,55.01,42.17,21.30%,1.11%,57.40%,-0.81%,3.52%,9.94,149.44,17.27,1.53%,239577
11,"AAP",9509.29,72.98,72.52,0.60%,2.82%,97.30%,1.96%,3.05%,3.32,666.63,130.52,0.17%,1004228
12,"AAPL",603277.90,5987.87,5984.07,0.04%,15.92%,62.50%,0.51%,2.31%,2.53,54628.93,99.18,-1.56%,50966248
13,"AAT",1405.18,42.62,36.51,0.50%,0.27%,86.10%,2.23%,2.03%,4.84,153.51,33.08,0.33%,192799
14,"AAU",91.12,68.00,57.19,5.36%,,5.90%,127.70%,0.39%,1.26,174.42,1.32,-1.49%,89285
15,"AAV",863.77,169.70,168.09,0.25%,,58.00%,3.99%,0.24%,0.98,404.05,5.02,-1.38%,319536
16,"AAVL",761.07,22.26,11.28,29.60%,,18.70%,,2.88%,1.10,295.04,32.27,-5.62%,213886
17,"AAWW",834.09,25.26,24.71,2.10%,-2.75%,99.90%,-1.14%,11.83%,12.17,240.04,31.52,-4.54%,482667
