"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AMTY","Amerityre Corp.","Consumer Goods","Rubber & Plastics","USA",1.89,,0.08,31.15%,1400
2,"ATHX","Athersys, Inc.","Healthcare","Biotechnology","USA",140.07,,2.95,18.00%,5090723
3,"AUMN","Golden Minerals Company","Basic Materials","Industrial Metals & Minerals","USA",20.14,,0.63,34.04%,1855362
4,"BIOD","Biodel Inc.","Healthcare","Drug Manufacturers - Other","USA",33.23,,2.77,21.49%,2943051
5,"BLDP","Ballard Power Systems Inc.","Industrial Goods","Industrial Electrical Equipment","Canada",151.03,,1.75,15.13%,3438404
6,"CCSC","Country Style Cooking Restaurant Chain Co., Ltd.","Services","Restaurants","China",263.15,33.53,11.69,16.20%,86194
7,"CHNR","China Natural Resources Inc.","Basic Materials","Industrial Metals & Minerals","Hong Kong",82.63,,5.00,51.52%,125062
8,"CJJD","China Jo-Jo Drugstores, Inc.","Services","Drug Stores","China",13.06,,1.14,18.74%,254592
9,"CSUN","China Sunergy Co. Ltd.","Technology","Semiconductor - Integrated Circuits","China",80.63,,7.09,17.58%,1089261
10,"ERB","ERBA Diagnostics, Inc.","Healthcare","Medical Instruments & Supplies","USA",119.19,,3.90,42.86%,1752037
11,"HSOL","Hanwha SolarOne Co., Ltd","Technology","Semiconductor - Specialized","China",234.40,,3.27,18.05%,4234758
12,"INPH","Interphase Corp.","Technology","Computer Peripherals","USA",27.12,,4.49,16.02%,13500
13,"JFBC","Jeffersonville Bancorp","Financial","Regional - Northeast Banks","USA",47.59,11.14,13.00,15.56%,12649
14,"JNUG","Direxion Daily Jr Gld Mnrs Bull 3X Shrs","Financial","Exchange Traded Fund","USA",,,18.23,16.86%,202420
15,"KNDI","Kandi Technologies, Corp","Consumer Goods","Auto Manufacturers - Major","China",436.47,,13.64,15.69%,6947684
16,"NWBO","Northwest Biotherapeutics, Inc.","Healthcare","Biotechnology","USA",109.73,,4.35,15.38%,1793917
17,"ORMP","Oramed Pharmaceuticals Inc.","Healthcare","Biotechnology","Israel",111.45,,18.20,17.95%,2029836
18,"PLUG","Plug Power Inc.","Technology","Diversified Electronics","USA",106.43,,2.33,50.32%,51377248
19,"SCIL","Scientific Learning Corp.","Services","Education & Training Services","USA",5.49,,0.45,90.98%,87428
20,"TAOM","Taomee Holdings Ltd.","Technology","Internet Information Providers","China",184.69,36.07,6.07,20.20%,741026
21,"TSTC","Telestone Technologies Corp.","Technology","Communication Equipment","China",1.23,,0.16,60.00%,20647
22,"UBCP","United Bancorp Inc.","Financial","Regional - Midwest Banks","USA",38.57,21.70,9.24,15.08%,23278
23,"VGZ","Vista Gold Corp.","Basic Materials","Gold","USA",31.08,,0.44,17.11%,1034781
24,"WPCS","WPCS International Incorporated","Technology","Diversified Communication Services","USA",2.28,,2.75,20.61%,5769596
25,"YGE","Yingli Green Energy Holding Co. Ltd.","Technology","Semiconductor - Specialized","China",790.75,,6.28,24.36%,24163746
