"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ADMP","Adamis Pharmaceuticals Corporation","Healthcare","Drug Delivery","USA",73.74,,5.60,-19.89%,1680233
2,"ARGS","Argos Therapeutics, Inc.","Healthcare","Biotechnology","USA",188.93,,6.51,-32.26%,476092
3,"CNAT","Conatus Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",162.08,,6.19,-40.08%,4704163
4,"CTSO","Cytosorbents Corporation","Healthcare","Medical Laboratories & Research","USA",220.13,,7.96,-15.86%,1187649
5,"EOPN","E2open, Inc.","Technology","Application Software","USA",257.34,,5.65,-35.87%,4129186
6,"EXE","Crexendo, Inc.","Technology","Information Technology Services","USA",22.42,,1.53,-23.50%,143323
7,"FIVE","Five Below, Inc.","Services","Specialty Retail, Other","USA",2372.60,60.60,35.18,-19.37%,10047918
8,"IDN","Intellicheck Mobilisa, Inc.","Technology","Application Software","USA",11.83,,1.69,-29.58%,1792862
9,"IMRS","IMRIS, Inc.","Healthcare","Medical Instruments & Supplies","Canada",37.46,,0.61,-15.83%,1187331
10,"MNOV","MediciNova Inc.","Healthcare","Biotechnology","USA",91.76,,3.22,-15.04%,145592
11,"PTSX","Point.360","Services","Movie Production, Theaters","USA",5.06,,0.35,-27.08%,250
12,"SBLK","Star Bulk Carriers Corp.","Services","Shipping","Greece",653.98,,5.02,-23.12%,8849351
13,"TBIO","Transgenomic Inc.","Technology","Scientific & Technical Instruments","USA",16.95,,1.72,-17.70%,82098
14,"VLCCF","Knightsbridge Shipping Limited","Services","Shipping","Bermuda",439.86,8.32,4.59,-16.39%,2810950
15,"VTG","Vantage Drilling Company","Basic Materials","Oil & Gas Drilling & Exploration","USA",128.37,2.32,0.33,-20.40%,1395787
16,"WTSL","The Wet Seal, Inc.","Services","Apparel Stores","USA",8.70,,0.05,-46.60%,10544770
