"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19532.31,331.00,332.45,0.30%,4.97%,84.60%,0.41%,0.56%,0.78,2402.05,59.73,1.22%,2114910
2,"AA",11837.62,1070.31,1069.39,0.20%,54.82%,64.30%,5.59%,11.10%,4.35,27308.27,11.33,2.44%,20265256
3,"AADR",,,,,,,,,,5.40,36.86,0.84%,1981
4,"AAIT",,,,,,,,,0.48,2.49,31.94,4.78%,1873
5,"AAL",11954.88,336.00,751.64,0.70%,,10.10%,,8.53%,4.45,14405.11,35.13,-1.26%,11924208
6,"AAMC",2321.59,2.35,1.70,2.50%,3.53%,60.50%,4.18%,3.69%,4.31,14.55,1000.00,1.14%,21966
7,"AAME",84.13,21.30,5.14,75.13%,,4.80%,1.09%,0.33%,1.59,10.73,3.94,-0.25%,2425
8,"AAN",2225.19,76.10,67.09,0.50%,-4.52%,0.80%,,10.94%,5.94,1234.15,30.13,3.04%,2744020
9,"AAOI",165.36,12.60,11.44,1.50%,,20.70%,16.42%,0.67%,1.13,67.63,12.79,-2.52%,22149
10,"AAON",1009.67,36.74,28.06,0.30%,-12.68%,58.10%,-0.28%,3.48%,7.88,124.03,27.81,1.20%,106779
11,"AAP",8971.16,72.75,72.23,0.80%,1.39%,95.60%,-1.01%,2.51%,2.08,872.90,125.44,1.72%,925759
12,"AAPL",474013.12,896.07,891.07,0.04%,6.22%,61.60%,0.03%,1.71%,1.23,12430.18,535.96,1.32%,9863595
13,"AAT",1296.04,39.82,34.45,1.00%,-22.56%,86.10%,-4.23%,1.64%,3.75,150.33,32.57,0.06%,242718
14,"AAU",104.49,60.05,52.92,5.36%,,5.90%,174.02%,0.79%,2.83,147.86,1.68,-3.45%,429043
15,"AAV",518.01,134.20,167.07,0.25%,,58.00%,5.10%,0.11%,1.45,132.00,3.93,1.81%,157236
16,"AAWW",873.31,25.12,24.52,12.22%,-2.89%,99.50%,-0.02%,4.14%,2.90,349.68,33.76,-2.88%,657445
17,"AAXJ",,,,,,,,,0.52,705.84,57.08,2.35%,874746
18,"AB",2059.20,92.26,86.69,0.30%,-0.80%,33.50%,6.79%,2.75%,6.54,364.28,22.41,0.40%,292516
19,"ABAX",825.59,22.27,21.08,1.80%,-5.20%,97.60%,0.32%,11.55%,12.87,189.25,37.74,1.81%,164710
20,"ABB",58068.16,2297.00,2295.97,,,3.60%,-1.26%,0.18%,2.97,1415.82,25.70,1.66%,2580845
21,"ABBV",79676.40,1608.00,1589.52,0.06%,1.05%,68.50%,0.27%,0.60%,1.41,6711.23,49.66,0.22%,7120170
22,"ABC",15283.49,230.28,231.05,0.20%,3.83%,87.10%,-0.87%,2.37%,3.29,1664.31,67.56,1.79%,2458930
23,"ABCB",482.82,24.02,21.75,2.90%,8.40%,64.90%,-6.04%,1.68%,4.24,86.46,20.24,0.70%,119727
24,"ABCD",90.85,47.56,11.39,71.14%,-2.66%,14.20%,-23.29%,0.16%,0.55,32.24,1.95,2.09%,24821
25,"ABCO",2126.07,35.88,35.87,0.30%,-18.85%,96.80%,-0.54%,6.47%,10.60,218.74,59.24,-0.02%,203450
26,"ABFS",797.82,25.79,24.30,3.40%,13.75%,97.40%,0.82%,8.02%,4.36,446.75,30.40,-1.75%,393387
27,"ABG",1508.23,30.50,30.28,0.40%,-56.89%,98.20%,-0.21%,3.69%,4.02,278.19,49.10,-0.71%,208185
28,"ABIO",19.17,10.83,12.92,2.70%,30.72%,15.30%,-2.18%,20.50%,1.82,1458.02,1.80,1.69%,1007439
29,"ABM",1460.63,55.33,50.68,1.80%,10.79%,80.00%,-1.93%,1.52%,3.79,202.90,27.07,2.54%,283921
30,"ABMC",2.83,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.37,15.84,0.13,0.00%,0
31,"ABMD",1067.80,39.59,39.32,2.90%,0.26%,97.90%,-0.18%,10.10%,10.85,366.11,27.18,0.78%,242589
32,"ABR",301.18,43.40,37.51,0.50%,-12.15%,58.20%,-1.68%,0.31%,1.13,101.75,7.02,1.15%,210734
33,"ABT",58229.72,1567.00,1543.49,0.10%,0.71%,68.30%,-4.48%,0.74%,1.67,6878.24,37.95,2.13%,8622873
34,"ABTL",143.48,8.90,8.78,8.62%,-44.21%,60.60%,11.45%,1.00%,0.32,271.80,17.85,10.73%,730765
35,"ABX",19299.28,1001.00,1161.43,,,73.90%,3.15%,1.28%,0.96,15462.21,19.57,1.50%,13056548
36,"ACAD",2144.52,89.50,90.65,0.10%,-13.53%,89.80%,1.92%,10.80%,7.48,1308.46,24.78,3.42%,1684742
37,"ACAS",4566.81,286.50,267.06,1.10%,-2.66%,59.00%,-3.71%,0.94%,1.19,2104.52,14.92,-6.40%,8363405
