"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"BIRT","Actuate Corporation","Technology","Application Software","USA",257.46,42.31,3.96,-27.91%,10022828
2,"DRL","Doral Financial Corp.","Financial","Money Center Banks","USA",65.30,,3.73,-62.02%,2377330
3,"ECYT","Endocyte, Inc.","Healthcare","Biotechnology","USA",718.32,,6.62,-61.91%,17605488
4,"FCSC","Fibrocell Science, Inc.","Healthcare","Drugs - Generic","USA",155.97,,3.16,-17.28%,253830
5,"HTCH","Hutchinson Technology Inc.","Technology","Diversified Electronics","USA",81.32,,2.46,-15.17%,651801
6,"IMMU","Immunomedics Inc.","Healthcare","Biotechnology","USA",344.90,,3.23,-21.98%,6293317
7,"NETE","Net Element, Inc.","Technology","Internet Software & Services","USA",70.99,,1.86,-15.45%,70508
8,"NGVC","Natural Grocers by Vitamin Cottage, Inc.","Services","Grocery Stores","USA",820.16,73.00,23.15,-36.58%,2503313
9,"RBCN","Rubicon Technology, Inc.","Technology","Semiconductor Equipment & Materials","USA",262.34,,8.51,-16.40%,1950504
10,"SQI","SciQuest, Inc.","Technology","Application Software","USA",641.08,,19.25,-19.02%,3616775
11,"SREV","ServiceSource Corporation","Technology","Business Software & Services","USA",516.19,,4.20,-32.80%,16393454
