"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"A","Agilent Technologies Inc.","Healthcare","Medical Laboratories & Research","USA",13620.55,19.92,40.18,-1.62%,5734122
2,"AA","Alcoa Inc.","Basic Materials","Aluminum","USA",19957.42,,16.56,-2.19%,13141384
3,"AAC","AAC Holdings, Inc.","Healthcare","Specialized Health Services","USA",454.74,733.33,21.85,-0.68%,31891
4,"AADR","AdvisorShares WCM/BNY MlnFcsd GR ADR ETF","Financial","Exchange Traded Fund","USA",,,38.18,0.00%,0
5,"AAIT","iShares MSCI All Country Asia Info Tech","Financial","Exchange Traded Fund","USA",,,33.90,-1.31%,229
6,"AAL","American Airlines Group Inc.","Services","Major Airlines","USA",30124.92,,42.70,1.67%,17319456
7,"AAMC","Altisource Asset Management Corporation","Financial","Asset Management","USA",1205.14,93.89,510.00,-5.21%,18603
8,"AAME","Atlantic American Corp.","Financial","Life Insurance","USA",79.49,15.36,3.75,-2.34%,20117
9,"AAN","Aaron's, Inc.","Services","Rental & Leasing Services","USA",1809.92,23.39,24.98,-0.20%,542874
10,"AAOI","Applied Optoelectronics, Inc.","Technology","Semiconductor - Integrated Circuits","USA",239.92,135.00,15.86,-2.10%,161755
11,"AAON","AAON Inc.","Industrial Goods","General Building Materials","USA",1107.35,28.35,20.25,0.60%,245408
12,"AAP","Advance Auto Parts Inc.","Services","Auto Parts Stores","USA",10783.52,24.67,148.44,0.46%,1025919
13,"AAPL","Apple Inc.","Consumer Goods","Electronic Equipment","USA",641613.50,17.01,108.60,-0.73%,38906664
14,"AAT","American Assets Trust, Inc.","Financial","REIT - Retail","USA",1643.85,116.88,38.48,-0.23%,168583
15,"AAU","Almaden Minerals Ltd.","Basic Materials","Gold","Canada",75.36,,1.10,-2.65%,230695
16,"AAV","Advantage Oil & Gas Ltd.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",717.76,,4.04,-4.04%,482469
17,"AAVL","Avalanche Biotechnologies, Inc.","Healthcare","Biotechnology","USA",800.91,,36.39,1.14%,77593
18,"AAWW","Atlas Air Worldwide Holdings, Inc.","Services","Air Services, Other","USA",946.74,10.35,37.22,-0.69%,345346
19,"AAXJ","iShares MSCI All Country Asia ex Japan","Financial","Exchange Traded Fund","USA",,,62.53,0.03%,363615
20,"AB","AllianceBernstein Holding L.P.","Financial","Asset Management","USA",2523.25,13.74,26.12,0.58%,183135
21,"ABAC","Aoxin Tianli Group, Inc.","Consumer Goods","Farm Products","China",66.32,,2.34,-2.10%,47151
22,"ABAX","Abaxis, Inc.","Healthcare","Medical Laboratories & Research","USA",1192.43,70.60,53.38,0.81%,172316
23,"ABB","ABB Ltd.","Industrial Goods","Diversified Machinery","Switzerland",50695.38,20.58,21.68,-0.60%,1055221
24,"ABBV","AbbVie Inc.","Healthcare","Drug Manufacturers - Major","USA",100785.71,24.42,62.66,-0.93%,9738895
25,"ABC","AmerisourceBergen Corporation","Services","Drugs Wholesale","USA",19498.62,72.42,88.19,1.48%,2795030
26,"ABCB","Ameris Bancorp","Financial","Regional - Mid-Atlantic Banks","USA",661.82,22.50,24.59,-0.65%,67287
27,"ABCD","Cambium Learning Group, Inc.","Services","Education & Training Services","USA",67.35,,1.54,2.67%,67435
