"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"CMGE","China Mobile Games and Entertainment Group Limited","Technology","Multimedia & Graphics Software","China",889.15,55.29,21.76,-22.84%,3620539
2,"GIGA","Giga-tronics Inc.","Technology","Scientific & Technical Instruments","USA",16.84,,2.43,-22.36%,1199537
3,"MXL","MaxLinear, Inc.","Technology","Semiconductor Equipment & Materials","USA",322.21,,7.26,-17.22%,996445
4,"RADA","RADA Electronic Industries Ltd.","Services","Electronics Wholesale","Israel",53.31,,4.10,-31.32%,16311776
5,"RSH","RadioShack Corp.","Services","Electronics Stores","USA",122.71,,0.94,-22.92%,7940325
6,"SLCT","Select Bancorp, Inc.","Financial","Regional - Mid-Atlantic Banks","USA",111.00,37.62,8.15,-16.67%,19333
7,"SOQ","Sonde Resources Corp.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",9.33,,0.15,-15.00%,35896
8,"USU","USEC Inc.","Basic Materials","Industrial Metals & Minerals","USA",20.25,,3.36,-18.05%,1695931
9,"VNET","21Vianet Group, Inc.","Technology","Information Technology Services","China",1820.85,,21.88,-20.18%,7859281
10,"VRTA","Vestin Realty Mortgage I, Inc","Financial","Mortgage Investment","USA",13.29,,1.91,-17.67%,71192
