"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19327.09,331.00,330.87,0.30%,5.30%,84.80%,0.17%,0.90%,1.31,2275.59,58.41,0.03%,1756004
2,"AA",11588.10,1070.00,1068.57,0.07%,10.31%,60.90%,-0.06%,11.01%,4.68,25167.69,10.69,-1.29%,48362612
3,"AADR",,,,,,,,,,6.39,37.38,-0.32%,4022
4,"AAIT",,,,,,,,,0.57,1.84,30.84,-1.15%,541
5,"AAL",9283.68,336.00,751.64,0.70%,,4.50%,63.41%,9.82%,6.43,11480.65,29.42,6.48%,25721474
6,"AAMC",2184.33,2.35,,46.34%,0.02%,15.30%,11.76%,,3.82,7.94,994.31,6.97%,6051
7,"AAME",85.41,21.30,5.14,75.13%,,4.80%,3.06%,0.13%,0.69,9.66,4.03,0.50%,8346
8,"AAN",2241.94,76.10,67.11,0.50%,-6.63%,0.80%,,9.09%,9.00,677.82,28.85,-2.07%,908590
9,"AAOI",184.77,12.60,11.45,0.90%,,19.10%,7.74%,0.42%,0.58,82.24,14.16,-3.41%,42519
10,"AAON",1166.93,36.74,28.06,0.30%,-12.68%,58.40%,0.01%,3.61%,9.71,104.13,31.57,-0.60%,214880
11,"AAP",8169.49,72.75,72.23,0.80%,4.87%,96.10%,-0.15%,3.90%,3.09,911.35,113.55,1.11%,486876
12,"AAPL",491374.81,904.16,899.25,0.04%,-3.73%,61.20%,-0.01%,1.78%,1.42,11283.21,536.52,-1.28%,9847293
13,"AAT",1252.24,39.82,34.34,0.60%,0.28%,86.10%,0.09%,2.11%,4.23,171.13,31.27,-0.57%,143978
14,"AAU",73.86,60.05,52.92,5.36%,,5.90%,174.02%,0.87%,4.02,115.28,1.22,-0.81%,41402
15,"AAV",759.41,168.38,167.07,0.25%,,58.00%,4.02%,0.18%,2.03,149.89,4.27,-5.32%,168248
16,"AAWW",1026.06,25.12,24.52,12.22%,0.03%,99.70%,-13.52%,3.88%,2.81,338.73,41.92,2.64%,312301
17,"AAXJ",,,,,,,,,2.71,621.99,57.71,-0.36%,956779
18,"AB",2021.37,92.26,86.69,0.10%,-0.80%,33.10%,5.15%,2.63%,5.69,400.83,22.05,0.64%,248248
19,"ABAX",940.87,22.31,21.08,1.80%,-5.19%,97.30%,-0.04%,9.15%,10.60,182.02,42.13,-0.12%,184582
20,"ABB",59354.48,2297.00,2295.97,,,3.60%,0.00%,0.18%,3.18,1315.72,25.94,0.39%,1773625
21,"ABBV",80072.40,1590.00,1589.52,0.06%,1.71%,68.40%,0.18%,0.91%,2.57,5650.90,51.22,1.71%,6953343
22,"ABC",16394.14,230.45,229.57,0.20%,29.14%,89.00%,0.02%,2.79%,4.39,1456.95,71.38,0.34%,1603368
23,"ABCB",491.88,23.90,22.99,1.30%,3.67%,64.10%,-7.19%,2.09%,4.96,96.71,20.55,-0.15%,39073
