"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"CBDE","CBD Energy Limited","Technology","Semiconductor - Specialized","Australia",13.78,,2.36,-19.18%,182130
2,"CPRX","Catalyst Pharmaceutical Partners Inc.","Healthcare","Drugs - Generic","USA",223.04,,2.82,-15.06%,3750053
3,"DRL","Doral Financial Corporation","Financial","Money Center Banks","USA",44.09,,5.04,-24.10%,965632
4,"END","Endeavour International Corporation","Basic Materials","Independent Oil & Gas","USA",15.06,,0.25,-15.47%,2414800
5,"GSAT","Globalstar Inc.","Technology","Wireless Communications","USA",2855.57,,2.98,-18.58%,32442392
6,"LOOK","LookSmart, Ltd.","Technology","Internet Information Providers","USA",12.69,,1.70,-22.73%,192085
7,"MSN","Emerson Radio Corp.","Consumer Goods","Electronic Equipment","USA",53.74,99.00,1.26,-36.36%,525978
8,"SMLR","Semler Scientific Inc","Healthcare","Medical Appliances & Equipment","USA",14.30,,2.57,-15.18%,6506
9,"SOQ","Sonde Resources Corp.","Basic Materials","Oil & Gas Drilling & Exploration","Canada",9.48,,0.10,-27.71%,242973
10,"SPEX","Spherix Incorporated","Services","Business Services","USA",43.57,,1.12,-28.21%,4952079
11,"WPRT","Westport Innovations Inc.","Consumer Goods","Auto Parts","Canada",663.60,,7.91,-24.74%,5396498
