"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",13610.67,335.90,334.65,0.30%,-40.06%,85.90%,1.04%,0.68%,0.90,2529.74,41.40,2.17%,5544520
2,"AA",19162.55,1216.67,1177.30,0.30%,-29.31%,68.30%,1.71%,3.08%,1.94,18677.60,15.84,0.57%,5854334
3,"AAAP",,,,,,,,,,,,,0
4,"AAC",618.91,21.08,7.73,42.60%,0.00%,15.60%,,9.47%,9.76,75.05,29.16,-0.68%,22616
5,"AADR",,,,,,,,,,1.68,38.39,0.26%,261
6,"AAIT",,,,,,,,,0.27,1.16,34.80,1.05%,290
7,"AAL",34435.65,717.26,713.68,0.55%,-0.17%,69.30%,-1.20%,1.76%,0.93,13455.61,48.51,1.04%,5059459
8,"AAMC",410.08,2.19,1.54,3.40%,168.03%,73.40%,3.48%,9.63%,8.42,17.65,185.20,-1.09%,1610
9,"AAME",80.66,20.63,4.55,77.33%,-0.03%,5.10%,2.83%,0.07%,0.97,3.45,3.86,-1.36%,101
10,"AAN",2239.63,72.48,72.44,0.70%,0.00%,96.90%,-2.86%,5.30%,5.93,647.33,30.83,-0.23%,199061
11,"AAOI",151.91,14.82,13.79,1.40%,-4.50%,46.60%,-21.27%,12.50%,6.25,275.69,10.17,-0.78%,48264
12,"AAON",1260.44,54.47,41.64,21.00%,0.00%,60.50%,-0.91%,2.48%,7.39,139.76,23.24,0.43%,17944
13,"AAP",10965.29,72.99,71.21,0.50%,-21.40%,97.90%,1.66%,4.14%,3.37,873.78,149.91,-0.21%,956091
14,"AAPL",744577.80,5824.75,5821.19,0.05%,-32.89%,62.20%,-0.26%,1.01%,1.06,55470.96,127.75,-0.06%,24846293
15,"AAT",1853.86,43.61,37.33,0.90%,101.40%,99.30%,0.70%,1.64%,4.03,152.21,42.50,-0.02%,34309
16,"AAU",75.60,68.73,56.87,5.36%,0.00%,5.90%,124.65%,0.13%,0.31,239.32,1.10,0.00%,99034
17,"AAV",866.87,168.98,167.94,0.25%,0.00%,58.00%,4.01%,0.46%,3.47,224.24,5.35,4.29%,406072
18,"AAVL",914.86,24.84,17.65,15.60%,-9.14%,63.00%,7.56%,8.07%,4.60,309.57,39.79,8.04%,427104
19,"AAWW",1196.34,24.81,24.28,1.10%,-16.26%,99.80%,-1.90%,7.07%,7.05,243.52,47.48,-1.53%,95717
20,"AAXJ",,,,,,,,,1.79,1196.75,63.25,-0.41%,217398
21,"AB",2745.71,100.76,91.57,0.30%,-1.63%,29.50%,0.06%,0.54%,1.47,337.70,27.38,0.48%,210316
22,"ABAC",56.03,32.39,16.88,53.91%,0.00%,0.60%,-3.09%,0.09%,1.36,11.45,1.65,-4.62%,1811
23,"ABAX",1377.42,22.54,21.29,3.30%,-5.52%,,0.50%,18.59%,18.81,210.41,60.87,-0.39%,141153
24,"ABB",49206.50,2316.69,2292.15,,,5.30%,11.21%,0.14%,1.53,2071.04,21.24,0.00%,633693
25,"ABBV",93567.39,1593.45,1572.60,0.08%,-0.78%,83.30%,0.27%,0.96%,1.67,9050.63,58.86,0.24%,5870755
26,"ABC",22092.77,219.61,218.48,0.30%,-28.90%,86.80%,-0.06%,3.49%,4.23,1803.57,100.08,-0.52%,1141147
27,"ABCB",731.88,28.16,26.85,3.80%,-1.56%,63.50%,0.89%,3.57%,10.01,95.72,25.94,-0.19%,16496
28,"ABCD",114.10,44.92,12.43,72.10%,0.02%,10.50%,-1.59%,0.15%,0.74,24.93,2.60,2.46%,31915
29,"ABCO",2263.69,42.17,41.28,0.30%,-51.08%,98.90%,6.90%,6.46%,5.77,461.97,53.23,-0.84%,274118
30,"ABCW",312.89,9.34,2.17,21.38%,0.00%,,,6.49%,5.51,25.57,34.50,2.99%,12131
31,"ABDC",,,,,,,,,0.10,46.23,13.51,-0.59%,15057
32,"ABEV",100637.00,15700.00,5990.00,,,,,0.99%,4.51,13191.36,6.39,-0.23%,2787870
33,"ABG",2327.72,29.77,29.29,1.20%,-11.82%,99.40%,0.79%,5.58%,4.46,366.38,77.94,-0.32%,104183
34,"ABIO",16.47,21.12,18.08,2.40%,-42.33%,19.40%,48.38%,5.82%,2.86,367.70,0.79,1.28%,176338
35,"ABM",1683.11,55.88,50.59,2.00%,-18.41%,83.40%,-2.40%,1.71%,4.06,213.07,30.45,1.10%,60462
