"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",17579.41,331.00,328.22,0.10%,-15.78%,84.80%,-0.57%,0.80%,0.99,2656.89,53.65,1.02%,3152612
2,"AA",10261.30,1070.00,1068.50,0.07%,10.31%,61.10%,4.61%,12.10%,4.76,27199.77,9.65,0.63%,36978544
3,"AADR",,,,,,,,,,10.21,36.92,0.05%,100
4,"AAIT",,,,,,,,,0.04,1.64,31.67,-0.50%,650
5,"AAMC",1692.00,2.35,,46.34%,0.02%,15.30%,11.76%,,7.64,4.83,720.00,0.00%,800
6,"AAME",85.07,21.27,5.03,75.13%,,4.80%,-4.94%,0.24%,1.42,8.61,4.02,0.50%,2900
7,"AAN",2214.54,76.10,67.11,0.50%,-7.98%,99.60%,3.43%,6.77%,5.71,794.77,29.16,0.21%,340363
8,"AAOI",158.43,12.60,11.46,1.40%,,17.70%,,0.16%,0.19,96.72,12.63,0.48%,46586
9,"AAON",1601.24,55.14,28.04,0.70%,1.05%,58.40%,1.37%,3.55%,10.91,91.34,30.36,4.55%,101990
10,"AAP",7283.43,72.75,72.25,0.70%,-3.60%,96.20%,-0.01%,3.67%,3.55,747.60,101.51,1.39%,2315394
11,"AAPL",473544.75,904.16,899.28,0.04%,34.12%,61.10%,-1.68%,1.98%,1.46,12189.88,533.40,1.84%,14204366
12,"AAT",1270.56,39.82,34.34,0.70%,4.89%,86.10%,19.87%,2.77%,3.63,262.00,31.49,-1.32%,156605
13,"AAU",64.85,60.05,52.97,5.36%,,5.90%,174.02%,0.94%,4.27,116.30,1.08,0.00%,893780
14,"AAV",670.16,168.38,167.07,0.25%,,58.00%,4.02%,0.10%,1.10,147.87,4.04,1.51%,150487
15,"AAWW",921.80,25.12,24.52,1.60%,-4.06%,99.80%,-2.69%,3.64%,3.11,287.51,37.04,0.95%,386009
16,"AAXJ",2015.83,33.80,33.80,,,,,0.75%,0.35,718.45,60.04,0.67%,447554
17,"AB",2028.75,92.26,86.69,0.10%,91.18%,31.70%,-6.87%,2.16%,5.15,363.24,22.15,0.73%,330004
18,"ABAX",798.33,22.31,21.06,2.60%,-5.23%,97.40%,-2.88%,8.86%,11.00,169.71,35.94,0.42%,112604
19,"ABB",58114.10,2297.00,2295.97,,,3.60%,0.46%,0.20%,3.37,1355.69,25.36,0.24%,913017
20,"ABBV",76971.90,1590.00,1589.52,0.06%,1.27%,68.10%,1.38%,0.82%,2.77,4712.55,48.60,0.39%,4717792
21,"ABC",16230.26,230.48,230.59,0.20%,29.14%,88.60%,-0.42%,2.62%,4.67,1296.79,70.61,0.27%,1523861
22,"ABCB",476.35,23.90,22.99,1.80%,2.62%,69.10%,-0.64%,2.55%,5.83,100.57,20.15,1.10%,54548
23,"ABCD",75.30,47.36,15.11,0.30%,-2.70%,18.10%,-2.97%,0.06%,0.38,25.29,1.57,-1.26%,46909
24,"ABCO",2289.34,35.88,35.86,0.50%,-13.91%,96.80%,1.05%,6.95%,14.72,169.45,63.42,-0.60%,183756
25,"ABFS",823.84,25.74,24.30,3.40%,12.18%,96.60%,8.26%,11.63%,5.29,534.30,32.27,0.81%,475963
26,"ABG",1581.66,30.70,30.28,1.20%,-34.84%,98.60%,-3.69%,4.18%,3.91,323.80,51.29,-0.45%,188824
27,"ABIO",6.82,4.94,12.88,15.40%,56.54%,6.00%,-67.60%,10.56%,1.76,771.32,1.41,2.17%,177728
28,"ABM",1534.75,54.95,49.82,1.70%,4.83%,82.60%,-1.04%,1.79%,4.53,197.36,27.92,-0.04%,207246
29,"ABMC",2.17,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.36,16.29,0.13,30.00%,1958
30,"ABMD",1108.31,39.26,39.02,2.90%,-3.31%,98.60%,0.67%,13.80%,12.49,431.14,28.21,-0.07%,334118
31,"ABR",282.40,43.11,38.29,0.20%,-6.51%,59.10%,24.95%,0.41%,0.66,240.49,6.67,1.83%,75642
32,"ABT",59201.29,1551.80,1543.14,0.10%,0.65%,68.10%,0.00%,0.89%,1.76,7778.06,38.07,-0.21%,4824707
33,"ABTL",104.16,8.87,8.78,8.62%,-39.65%,50.10%,6.45%,0.45%,0.29,135.24,12.01,2.21%,381911
34,"ABX",16406.39,1001.00,1161.43,,,73.90%,3.15%,0.99%,0.65,17763.98,16.21,-1.10%,13477941
35,"ACAD",1961.93,89.50,90.65,0.10%,-20.44%,88.10%,-3.86%,10.75%,3.78,2576.63,22.95,4.70%,1151972
36,"ACAS",4311.83,286.50,267.10,0.70%,-10.73%,61.10%,-4.00%,0.58%,0.76,2066.06,15.16,0.73%,1624316
37,"ACAT",743.34,13.38,13.26,1.60%,-15.08%,89.10%,-1.97%,3.12%,3.76,110.23,56.37,1.46%,148118
38,"ACC",3422.15,104.78,104.28,0.30%,4.66%,99.00%,-0.53%,2.62%,3.13,872.95,32.46,-0.61%,759417
39,"ACCL",528.21,55.66,55.13,0.92%,-17.68%,89.90%,-0.01%,1.71%,7.67,122.60,9.59,1.05%,86899
40,"ACCO",685.01,113.60,112.50,0.40%,-13.35%,,0.03%,14.68%,20.43,808.42,5.99,-0.66%,399222
41,"ACCU",,,,,,,,,,16.62,28.30,0.25%,2616
42,"ACE",34927.49,340.89,338.12,0.10%,7.24%,93.50%,0.73%,1.09%,3.09,1186.67,102.62,0.16%,1332072
43,"ACET",575.13,27.76,26.67,4.80%,9.81%,66.30%,-1.01%,1.44%,1.57,244.79,20.97,1.21%,295614
44,"ACFC",8.66,2.50,1.72,0.10%,,7.90%,0.51%,0.86%,3.22,4.61,3.82,10.40%,37733
45,"ACFN",66.76,18.09,20.51,6.40%,12.54%,42.00%,-6.47%,12.84%,8.69,302.90,3.85,4.34%,261456
