"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AFFX","Affymetrix Inc.","Technology","Scientific & Technical Instruments","USA",597.14,,7.05,-15.47%,7997322
2,"CALD","Callidus Software Inc.","Technology","Business Software & Services","USA",554.21,,12.10,-15.62%,3558619
3,"EPAX","Ambassadors Group Inc.","Services","Education & Training Services","USA",78.64,,3.85,-16.85%,31843
4,"MONT","Montage Technology Group Limited","Technology","Semiconductor - Integrated Circuits","China",98.80,28.66,17.45,-17.73%,6390546
5,"NILE","Blue Nile Inc.","Services","Jewelry Stores","USA",518.87,49.11,35.45,-15.07%,1261736
6,"OESX","Orion Energy Systems, Inc","Technology","Diversified Electronics","USA",125.90,45.77,4.85,-18.49%,1286796
7,"PLCC","Paulson Capital Corp.","Financial","Investment Brokerage - Regional","USA",4.56,,0.67,-15.19%,440
8,"SCIL","Scientific Learning Corp.","Services","Education & Training Services","USA",9.58,,0.31,-24.37%,4500
9,"SPR","Spirit AeroSystems Holdings Inc","Industrial Goods","Aerospace/Defense Products & Services","USA",4661.96,219.80,26.51,-19.59%,15066002
10,"TVIX","VelocityShares Daily 2x VIX ST ETN","Financial","Exchange Traded Fund","USA",,,9.08,-19.15%,12431287
11,"TWTR","Twitter, Inc.","Technology","Internet Information Providers","USA",31315.76,,50.03,-24.16%,64638744
12,"UVXY","ProShares Ultra VIX Short-Term Fut ETF","Financial","Exchange Traded Fund","USA",,,82.35,-19.92%,3986422
