"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18866.66,333.51,333.13,0.20%,1.52%,84.80%,-0.04%,0.66%,1.22,1806.46,55.00,-2.78%,1502422
2,"AA",18830.46,1177.64,1177.45,0.20%,0.77%,68.70%,0.07%,5.33%,3.54,17710.28,15.95,-0.25%,25955348
3,"AAC",,,,,,,,,0.00,1047.30,19.24,0.00%,177106
4,"AADR",,,,,,,,,,4.90,36.56,-0.89%,759
5,"AAIT",,,,,,,,,0.12,4.44,32.97,-2.22%,2486
6,"AAL",25156.59,720.20,715.84,0.70%,10.57%,70.50%,0.26%,1.99%,1.37,10402.16,34.09,-2.40%,9971281
7,"AAMC",1555.70,2.24,1.61,3.50%,0.02%,75.00%,3.45%,10.50%,14.54,11.66,675.25,-2.77%,3889
8,"AAME",82.80,20.70,4.63,75.13%,-0.03%,4.90%,3.13%,0.22%,1.07,9.36,4.00,0.00%,2644
9,"AAN",1738.33,72.31,71.88,0.70%,31.76%,0.80%,-3.34%,5.37%,4.82,799.66,23.77,-1.12%,388963
10,"AAOI",217.26,14.81,13.71,2.80%,4.54%,63.90%,-0.04%,8.88%,5.24,232.50,14.52,-1.02%,193886
11,"AAON",958.27,55.01,42.17,21.30%,1.11%,57.60%,0.51%,3.52%,9.23,161.01,17.01,-2.35%,292085
12,"AAP",9809.97,72.98,72.52,0.60%,2.82%,99.40%,2.60%,3.05%,3.25,679.04,133.81,-0.45%,771189
13,"AAPL",596511.63,5987.87,5984.09,0.04%,39.89%,62.40%,-0.02%,2.31%,2.51,55182.49,98.75,-0.87%,41644544
14,"AAT",1450.87,42.61,36.51,0.50%,0.27%,86.10%,0.03%,2.03%,4.80,154.70,33.81,-0.70%,79562
15,"AAU",85.75,67.52,57.19,5.36%,,5.90%,129.78%,0.39%,1.24,177.69,1.29,1.57%,61043
16,"AAV",825.81,170.27,168.09,0.25%,,58.00%,3.97%,0.24%,0.97,407.25,4.80,-1.03%,294185
17,"AAVL",756.62,22.26,11.28,29.60%,,26.70%,43.17%,2.88%,1.15,281.82,31.54,-7.21%,58231
18,"AAWW",820.70,25.26,24.71,1.90%,-9.94%,94.30%,0.03%,11.83%,11.62,251.54,32.39,-0.31%,201275
19,"AAXJ",,,,,,,,,2.54,518.79,60.87,-0.83%,443313
20,"AB",2484.14,96.81,91.23,0.20%,19.06%,28.80%,2.36%,0.86%,3.36,233.68,25.11,-2.14%,257340
21,"ABAC",44.03,21.17,9.73,26.50%,86.38%,0.80%,,0.11%,0.24,45.57,2.09,0.48%,66742
22,"ABAX",1119.02,22.52,21.22,5.90%,7.01%,97.20%,-0.52%,11.71%,12.89,192.84,47.57,-4.27%,429190
23,"ABB",51392.63,2341.35,2291.83,,,3.90%,1.27%,0.18%,2.41,1698.19,21.50,-2.05%,3281434
24,"ABBV",92112.72,1593.37,1572.14,0.06%,20.71%,82.50%,2.21%,6.04%,7.72,12300.22,56.65,-2.01%,8826309
25,"ABC",17393.94,224.38,212.47,0.20%,0.22%,86.20%,-0.14%,2.77%,4.30,1366.35,76.50,-1.32%,1061044
26,"ABCB",598.17,26.74,24.08,2.00%,2.89%,63.00%,-0.01%,3.76%,10.98,82.35,22.30,-0.31%,66186
27,"ABCD",73.20,44.91,13.16,0.10%,-2.77%,11.00%,-9.89%,0.23%,1.20,25.36,1.60,-1.84%,6504
28,"ABCO",1670.53,36.30,36.00,0.80%,39.35%,96.80%,0.07%,8.54%,10.61,289.79,46.19,0.38%,385031
29,"ABG",2064.64,30.34,29.86,0.70%,-37.79%,98.50%,1.78%,5.46%,6.08,268.19,65.95,-3.09%,172178
30,"ABIO",25.05,21.05,17.48,1.90%,-5.21%,13.20%,-0.07%,14.31%,19.15,130.60,1.16,-2.52%,80852
31,"ABM",1439.46,55.75,50.35,1.90%,3.01%,85.00%,-0.65%,2.72%,6.58,207.85,25.48,-1.32%,225751
32,"ABMD",978.56,40.47,39.80,3.20%,5.89%,99.70%,0.04%,20.76%,35.05,235.75,23.60,-2.40%,307154
33,"ABR",333.61,50.47,38.63,3.30%,14.04%,58.70%,32.01%,0.18%,0.62,110.82,6.59,-0.30%,52216
34,"ABT",63696.73,1503.70,1500.64,0.10%,7.74%,69.00%,-0.02%,0.73%,2.33,4695.41,41.46,-2.12%,5054546
35,"ABTL",85.32,9.01,8.85,8.62%,0.43%,63.60%,-0.12%,1.56%,1.09,127.09,8.81,-6.97%,57880
36,"ABX",16575.79,1164.03,1161.31,,,72.10%,-2.21%,1.15%,1.40,9590.86,13.66,-4.07%,20854832
37,"ABY",2797.42,83.73,83.72,,,32.00%,-0.49%,1.57%,2.92,451.03,32.62,-2.36%,385906
38,"ACAD",2474.07,99.44,99.18,0.10%,-7.45%,95.80%,0.04%,16.50%,13.95,1173.23,23.98,-3.62%,1169158
39,"ACAS",3800.69,268.60,263.40,1.30%,21.21%,67.50%,-0.05%,0.72%,0.81,2339.25,14.03,-0.85%,2330835
40,"ACAT",420.03,12.92,12.76,1.60%,21.80%,92.40%,-0.01%,5.50%,4.37,160.51,32.07,-1.35%,126803
41,"ACC",3845.68,104.93,104.34,0.10%,5.00%,99.00%,0.02%,1.28%,2.20,609.65,36.51,-0.38%,806634
42,"ACCO",783.85,114.43,113.13,0.90%,22.19%,,0.04%,9.55%,11.17,966.80,6.74,-1.61%,895139
43,"ACCU",,,,,,,,,,4.01,25.33,0.00%,0
44,"ACE",35651.34,335.70,333.49,0.60%,0.10%,93.00%,-0.11%,1.81%,4.80,1258.55,105.13,-1.01%,1185475
45,"ACET",540.27,29.00,27.40,2.30%,17.02%,75.70%,0.13%,3.92%,6.16,174.35,18.29,-1.83%,184133
46,"ACFC",62.62,15.50,10.62,0.10%,181.82%,51.60%,-0.09%,0.13%,0.77,17.92,4.00,-0.99%,10878
47,"ACFN",31.70,22.17,20.19,7.20%,25.37%,21.40%,-6.48%,4.64%,5.06,184.94,1.33,-6.99%,136149
48,"ACG",1826.76,242.92,242.88,,,34.50%,,0.05%,0.23,521.66,7.51,-0.13%,482868
49,"ACGL",7454.02,135.11,130.15,1.80%,4.47%,81.00%,-0.21%,1.02%,1.94,683.62,54.79,-0.69%,416618
50,"ACH",8012.74,750.96,156.18,,,1.40%,0.02%,1.22%,9.70,196.04,10.44,-2.16%,97399
51,"ACHC",3022.80,59.81,57.25,2.00%,-5.08%,72.50%,0.04%,8.69%,15.10,329.42,50.46,-0.16%,262992
52,"ACHN",974.97,97.79,97.54,13.04%,-50.03%,84.80%,-15.43%,18.20%,3.05,5828.44,9.76,-2.11%,2999225
53,"ACI",365.16,212.30,211.08,0.54%,1.78%,65.80%,-0.05%,20.42%,7.00,6155.79,1.62,-5.81%,6991402
54,"ACIM",,,,,,,,,,2.55,62.77,-1.39%,554
55,"ACIW",2160.68,114.08,112.17,1.30%,19.98%,98.80%,0.01%,4.97%,9.97,559.78,18.24,-3.70%,705185
56,"ACLS",230.99,111.59,102.47,0.80%,7.85%,60.00%,3.62%,2.84%,7.54,386.00,1.96,-5.31%,339761
57,"ACM",3214.20,99.48,89.59,0.40%,-44.88%,85.90%,10.52%,13.29%,7.38,1613.39,31.77,-1.67%,1141210
58,"ACMP",11865.23,190.79,89.09,46.80%,0.25%,46.40%,-35.42%,2.06%,4.70,390.80,61.76,-0.69%,320337
59,"ACN",54177.91,671.10,640.24,0.30%,-4.87%,83.40%,0.03%,2.82%,6.99,2584.80,78.81,-2.38%,2965744
60,"ACNB",116.53,6.01,5.86,2.10%,5.87%,8.80%,0.39%,0.03%,0.37,4.12,19.16,-1.19%,1960
61,"ACOR",1410.39,41.74,40.91,0.40%,50.47%,86.70%,-0.33%,11.66%,7.08,673.67,32.23,-4.62%,837208
62,"ACPW",45.28,23.10,21.32,26.61%,,47.90%,7.80%,0.49%,1.61,64.57,1.99,1.53%,36499
63,"ACRE",331.59,28.61,25.97,0.50%,24.34%,62.40%,-0.21%,2.82%,5.45,134.42,11.57,-0.17%,83370
64,"ACRX",246.40,43.38,42.66,0.20%,16.05%,84.40%,-1.87%,21.73%,7.94,1166.46,5.65,-0.53%,609388
65,"ACST",62.69,106.26,50.66,,,,,0.11%,0.13,440.00,0.67,14.25%,341546
66,"ACT",64466.23,264.26,263.12,0.40%,33.80%,67.90%,0.57%,0.67%,0.80,2212.06,243.39,-0.23%,3446273
67,"ACTA",700.47,41.18,34.55,8.80%,-3.75%,83.10%,-0.01%,3.95%,9.05,150.66,16.80,-1.23%,195786
68,"ACTG",747.99,50.10,48.77,1.50%,-6.12%,82.20%,0.18%,17.99%,19.57,448.34,14.31,-4.15%,517203
69,"ACTS",130.95,63.88,60.44,5.61%,,9.90%,,0.03%,0.24,72.20,2.03,-0.98%,45887
70,"ACU",54.76,3.24,2.78,13.60%,0.46%,38.50%,-5.57%,0.27%,1.52,4.85,16.90,0.00%,7030
