"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ABIO","ARCA biopharma, Inc.","Healthcare","Biotechnology","USA",15.60,,1.80,25.00%,24005150
2,"ALSE","Alseres Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",0.60,,0.05,92.31%,4000
3,"BLDP","Ballard Power Systems Inc.","Industrial Goods","Industrial Electrical Equipment","Canada",127.19,,1.49,16.41%,3760088
4,"CASM","CAS Medical Systems Inc.","Healthcare","Medical Instruments & Supplies","USA",26.21,,1.93,28.67%,1041058
5,"CCGM","China CGame, Inc.","Services","Technical Services","China",0.14,,0.09,1167.61%,7274
6,"CELM","China Electric Motor, Inc.","Consumer Goods","Electronic Equipment","China",1.32,0.09,0.11,81.33%,26241
7,"CMFO","China Marine Food Group Limited","Consumer Goods","Processed & Packaged Goods","China",7.73,,0.32,23.08%,93471
8,"DRAM","Dataram Corporation","Technology","Data Storage Devices","USA",4.35,,3.48,40.32%,1089896
9,"DVOX","Dynavox Inc.","Technology","Application Software","USA",0.89,,0.13,34.74%,4700
10,"IDRA","Idera Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",76.48,,2.45,21.89%,1936000
11,"IDSA","Industrial Services of America, Inc.","Industrial Goods","Waste Management","USA",20.50,,3.45,18.97%,286471
12,"JOB","General Employment Enterprises Inc.","Services","Staffing & Outsourcing Services","USA",5.86,,0.31,16.30%,197537
13,"OCLS","Oculus Innovative Sciences, Inc.","Healthcare","Medical Instruments & Supplies","USA",15.42,,4.74,103.43%,17028332
14,"PLUG","Plug Power Inc.","Technology","Diversified Electronics","USA",54.24,,1.27,60.76%,35473960
15,"TNXP","Tonix Pharmaceuticals Holding Corp","Healthcare","Drug Manufacturers - Major","USA",20.70,,7.61,30.09%,1566497
16,"VRS","Verso Paper Corp.","Consumer Goods","Paper & Paper Products","USA",32.43,,0.72,18.03%,94450
