"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",14091.01,335.90,334.52,0.30%,-40.06%,85.60%,0.62%,0.68%,0.88,2587.45,41.66,-0.69%,1197619
2,"AA",19299.33,1222.25,1182.88,0.30%,-29.22%,66.70%,-0.64%,3.07%,1.94,18663.37,15.46,-2.09%,8129915
3,"AAAP",,,,,,,,,,,,,0
4,"AAC",640.62,21.08,7.73,42.60%,0.00%,29.50%,,9.47%,10.08,72.67,31.55,3.82%,54784
5,"AADR",,,,,,,,,,1.76,38.70,0.36%,260
6,"AAIT",,,,,,,,,0.28,1.12,34.93,-0.34%,192
7,"AAL",36594.61,717.26,713.71,0.55%,-0.17%,71.40%,1.85%,1.76%,0.94,13380.96,51.32,0.60%,6251571
8,"AAMC",444.57,2.19,1.54,3.40%,168.03%,75.40%,6.31%,9.63%,8.56,17.36,205.00,0.99%,3012
9,"AAME",82.31,20.63,4.55,77.33%,0.00%,5.10%,3.34%,0.07%,0.97,3.45,3.99,0.00%,720
10,"AAN",2227.00,72.47,72.47,0.60%,0.00%,,1.11%,5.29%,6.09,630.03,30.36,-1.20%,155002
11,"AAOI",151.36,14.81,13.79,1.40%,-4.51%,57.60%,-3.22%,12.50%,6.61,260.79,10.12,-0.98%,133386
12,"AAON",1293.12,54.47,41.64,20.60%,0.00%,59.00%,-3.49%,2.48%,7.69,134.39,23.63,-0.48%,108480
13,"AAP",11330.23,73.07,71.37,0.50%,-21.93%,98.00%,1.72%,4.13%,3.26,903.83,155.27,0.14%,336775
14,"AAPL",754305.13,5824.75,5821.23,,,61.40%,-1.69%,1.01%,1.06,55494.99,132.04,1.96%,42708566
15,"AAT",1865.55,43.70,37.41,0.90%,101.20%,99.30%,0.38%,1.64%,4.05,151.35,42.45,-0.56%,62110
16,"AAU",74.80,68.00,56.73,5.36%,0.00%,5.90%,127.70%,0.13%,0.32,236.91,1.09,-0.90%,134599
17,"AAV",916.30,170.00,167.93,0.25%,0.00%,58.00%,3.98%,0.46%,3.43,227.16,5.09,-5.57%,59705
18,"AAVL",995.09,24.84,17.65,15.60%,-9.14%,64.00%,9.18%,8.07%,4.35,327.66,37.96,-5.24%,161002
19,"AAWW",1171.78,24.81,24.29,1.20%,-17.22%,99.70%,-1.99%,7.07%,7.06,242.95,47.42,0.40%,64975
20,"AAXJ",,,,,,,,,1.76,1215.07,63.18,-0.75%,266423
21,"AB",2737.65,100.76,95.18,0.30%,-1.63%,29.20%,2.57%,0.52%,1.49,334.48,26.96,-0.77%,156945
22,"ABAC",53.40,33.17,17.69,27.80%,0.00%,0.70%,20.81%,0.09%,1.51,10.31,1.61,0.00%,30
23,"ABAX",1356.23,22.54,21.29,3.30%,-5.52%,,3.85%,18.59%,18.62,212.54,61.79,2.69%,104056
24,"ABB",49396.16,2290.04,2290.04,,,5.00%,4.80%,0.14%,1.52,2082.86,21.34,-1.04%,622327
25,"ABBV",97678.48,1593.45,1572.61,0.08%,-0.80%,72.80%,0.27%,0.96%,1.62,9348.16,60.96,-0.56%,6808107
26,"ABC",22394.81,219.60,218.49,0.30%,-34.61%,86.90%,0.01%,3.49%,4.26,1792.32,102.58,0.59%,518088
27,"ABCB",732.16,28.16,26.83,3.80%,-1.56%,64.00%,1.70%,3.57%,10.19,94.04,25.93,-0.25%,30022
28,"ABCD",119.49,44.92,12.43,72.10%,0.02%,10.60%,-0.15%,0.15%,0.71,25.84,2.72,2.26%,3400
29,"ABCO",2294.08,42.88,42.69,0.30%,-49.84%,92.30%,1.49%,6.25%,5.85,455.84,53.45,-0.09%,88472
30,"ABCW",323.44,9.34,2.17,21.38%,0.00%,,,6.49%,5.34,26.37,34.68,0.14%,5475
31,"ABDC",,,,,,,,,0.09,52.43,13.75,1.18%,32800
32,"ABEV",99852.00,15700.00,5990.00,,,,,0.99%,4.62,12881.31,6.37,0.16%,8431358
33,"ABG",2347.96,29.77,29.28,1.30%,-4.91%,99.70%,-4.34%,5.58%,4.47,365.17,78.26,-0.77%,107581
34,"ABGB",,1600.00,824.67,,,,,0.01%,,,17.33,,77886
35,"ABIO",14.79,21.20,19.48,3.60%,-32.78%,18.60%,42.60%,5.40%,2.81,374.30,0.71,2.22%,118029
