"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AUXL","Auxilium Pharmaceuticals Inc.","Healthcare","Drug Related Products","USA",1374.84,,22.51,-17.73%,6346720
2,"BGFV","Big 5 Sporting Goods Corp.","Services","Sporting Goods Stores","USA",340.00,12.00,12.21,-19.88%,849131
3,"FARO","FARO Technologies Inc.","Technology","Scientific & Technical Instruments","USA",813.77,37.78,39.90,-15.52%,512512
4,"HXM","Homex Development Corp.","Industrial Goods","Residential Construction","Mexico",79.50,,0.97,-33.24%,598107
5,"IKAN","Ikanos Communications, Inc.","Technology","Communication Equipment","USA",82.99,,0.60,-29.17%,2381833
6,"LIWA","Lihua International, Inc.","Basic Materials","Copper","China",130.67,2.22,2.08,-52.18%,1934784
7,"POWI","Power Integrations Inc.","Technology","Semiconductor - Integrated Circuits","USA",1774.22,31.07,47.23,-19.15%,5428255
8,"PRTA","Prothena Corporation plc","Healthcare","Biotechnology","Ireland",572.03,,22.00,-15.77%,2076398
9,"RM","Regional Management Corp.","Financial","Credit Services","USA",279.57,9.95,15.34,-30.59%,1279489
10,"SYN","Synthetic Biologics Inc.","Healthcare","Biotechnology","USA",122.37,,1.45,-30.95%,15375542
11,"USNA","USANA Health Sciences Inc.","Healthcare","Drug Related Products","USA",1119.89,14.45,67.86,-15.71%,506905
12,"VPRT","Vistaprint N.V.","Services","Business Services","Netherlands",1775.15,37.36,39.47,-26.11%,4653004
