"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ALTI","Altair Nanotechnologies, Inc.","Technology","Diversified Electronics","USA",12.74,,1.30,18.18%,4750
2,"BGMD","BG Medicine, Inc.","Healthcare","Medical Laboratories & Research","USA",19.37,,0.64,15.18%,1418215
3,"BSDM","BSD Medical Corp.","Healthcare","Medical Appliances & Equipment","USA",7.96,,0.26,29.27%,835715
4,"CLRX","CollabRx, Inc.","Technology","Healthcare Information Services","USA",1.99,,0.80,15.93%,135029
5,"COOL","Majesco Entertainment Co.","Technology","Multimedia & Graphics Software","USA",7.86,,1.32,18.92%,201223
6,"CRIS","Curis, Inc.","Healthcare","Biotechnology","USA",122.97,,1.68,17.48%,2601153
7,"CYN","City National Corporation","Financial","Money Center Banks","USA",4110.30,18.19,88.68,18.92%,14885809
8,"EGLT","Egalet Corporation","Healthcare","Biotechnology","USA",85.19,,6.11,23.94%,198152
9,"ENRJ","EnerJex Resources, Inc.","Basic Materials","Oil & Gas Refining & Marketing","USA",9.45,,1.52,22.58%,128705
10,"FXCM","FXCM Inc.","Financial","Investment Brokerage - National","USA",109.88,23.30,3.10,33.05%,141623886
11,"HK","Halcon Resources Corporation","Basic Materials","Oil & Gas Drilling & Exploration","USA",515.35,,1.41,15.57%,8365736
12,"KEG","Key Energy Services Inc.","Basic Materials","Oil & Gas Equipment & Services","USA",211.83,,1.73,25.36%,12828821
13,"LAS","Lentuo International Inc.","Services","Auto Dealerships","China",20.58,3.96,0.79,23.80%,259192
14,"LPHI","Life Partners Holdings, Inc.","Financial","Life Insurance","USA",4.67,,0.34,36.00%,1022526
15,"MEA","Metalico Inc.","Industrial Goods","Metal Fabrication","USA",26.20,,0.56,24.42%,2565102
16,"NERV","Minerva Neurosciences, Inc.","Healthcare","Biotechnology","USA",80.46,,5.09,16.59%,1936490
17,"PT","Portugal Telecom, SGPS S.A.","Technology","Wireless Communications","Portugal",705.71,2.40,1.00,19.05%,1250546
18,"ROIA","Radio One Inc.","Services","Broadcasting - Radio","USA",75.70,,1.92,20.75%,13690
19,"ROIAK","Radio One Inc.","Services","Broadcasting - Radio","USA",83.00,,1.95,17.47%,188508
20,"RUSL","Direxion Daily Russia Bull 3X ETF","Financial","Exchange Traded Fund","USA",,,21.66,17.21%,2385157
