"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18448.13,333.42,331.93,0.30%,13.63%,85.20%,-0.04%,1.01%,1.26,2661.06,55.01,-0.58%,2184798
2,"AA",15860.95,1172.28,1170.85,0.20%,47.31%,61.80%,-1.06%,6.75%,3.38,23376.80,13.31,-1.63%,12729610
3,"AADR",,,,,,,,,,2.61,37.69,-0.32%,1028
4,"AAIT",,,,,,,,,0.11,3.03,32.25,0.00%,0
5,"AAL",26359.32,720.20,715.61,0.80%,319.45%,42.00%,19.05%,2.74%,1.92,10233.64,36.67,0.19%,9074053
6,"AAMC",2174.12,2.24,1.58,3.00%,-1.47%,65.20%,-0.54%,7.96%,5.29,23.74,885.75,-8.74%,19451
7,"AAME",73.29,21.06,4.98,8.60%,,4.90%,3.08%,0.13%,0.65,10.29,3.50,0.57%,3477
8,"AAN",2180.27,71.98,69.81,0.70%,16.67%,0.80%,,11.08%,5.78,1339.02,30.79,1.65%,1727603
9,"AAOI",316.60,14.76,14.64,1.20%,46.24%,23.10%,-14.88%,3.41%,2.19,228.27,20.90,-2.56%,128742
10,"AAON",1157.36,36.66,28.18,20.90%,-2.68%,57.80%,-1.56%,3.49%,7.58,129.86,30.73,-2.66%,159888
11,"AAP",8827.93,72.94,72.49,0.60%,-20.09%,96.20%,0.68%,2.65%,2.32,830.30,120.49,-0.45%,629995
12,"AAPL",517654.94,861.38,860.57,0.04%,5.51%,63.90%,0.05%,2.31%,2.00,9913.63,594.41,-1.09%,13138412
13,"AAT",1434.77,41.94,35.88,1.10%,-7.61%,86.10%,-0.12%,2.16%,4.63,167.41,33.92,-0.85%,132820
14,"AAU",86.92,63.91,52.88,5.36%,,5.90%,147.96%,0.81%,2.79,153.11,1.36,0.00%,56595
15,"AAV",1081.79,169.56,167.50,0.25%,,58.00%,3.99%,0.13%,0.61,350.29,6.38,0.00%,329641
16,"AAWW",936.54,25.23,24.44,1.60%,25.49%,94.30%,25.64%,12.41%,8.34,363.69,36.61,-1.37%,304663
17,"AAXJ",,,,,,,,,5.04,582.25,59.67,0.00%,175750
18,"AB",2390.60,96.24,91.06,0.20%,-0.77%,29.20%,1.22%,2.38%,5.06,427.57,24.44,-1.61%,283189
19,"ABAX",905.58,22.25,20.99,5.70%,2.84%,97.20%,2.59%,14.84%,20.31,153.30,40.08,-1.52%,99301
20,"ABB",54340.63,2325.23,2292.11,,,5.60%,-0.42%,0.24%,2.71,2049.63,23.34,-0.13%,3724512
21,"ABBV",81973.13,1596.05,1594.50,0.10%,19.10%,70.10%,0.28%,0.67%,1.72,6247.06,50.91,-0.88%,3057421
22,"ABC",14920.92,229.20,227.42,0.20%,-1.29%,87.10%,0.14%,2.76%,3.37,1860.89,64.77,-0.51%,1419345
23,"ABCB",525.59,25.16,24.19,2.70%,9.33%,63.10%,0.05%,2.45%,6.72,88.23,20.04,-4.07%,142327
24,"ABCD",96.06,44.89,13.18,71.14%,-2.81%,11.90%,-10.04%,0.06%,0.29,29.24,2.17,1.40%,10471
25,"ABCO",2052.39,36.14,35.88,0.70%,45.41%,96.80%,0.86%,9.72%,14.02,248.73,55.53,-2.22%,168338
26,"ABFS",1019.80,25.87,24.33,5.17%,,77.90%,-38.74%,5.34%,3.63,358.03,39.42,0.00%,0
27,"ABG",1924.53,30.66,30.12,1.50%,-16.67%,97.20%,-1.56%,4.62%,4.59,303.13,61.50,-2.02%,278863
28,"ABIO",32.78,21.01,17.50,2.60%,21.30%,17.00%,0.62%,24.12%,5.38,784.13,1.51,-3.21%,193640
29,"ABM",1517.16,55.86,50.48,1.80%,5.90%,83.80%,0.38%,2.82%,6.55,217.57,26.71,-1.66%,154794
30,"ABMD",887.42,39.92,39.37,2.10%,1.21%,98.80%,0.29%,18.49%,15.65,465.13,21.99,-1.08%,497333
31,"ABR",355.99,50.14,38.49,0.50%,-9.72%,57.10%,-0.01%,0.46%,1.29,136.09,7.06,-0.56%,60518
32,"ABT",59932.84,1543.07,1540.10,0.20%,5.97%,69.60%,0.02%,0.69%,1.32,8059.43,38.58,-0.67%,4603817
33,"ABTL",110.94,8.99,8.86,8.62%,-40.75%,57.30%,9.18%,2.42%,0.67,320.62,11.97,-3.00%,210659
34,"ABX",20432.21,1169.56,1161.33,,,73.90%,2.68%,0.94%,0.89,12235.40,17.45,-0.11%,5170600
35,"ACAD",1998.57,98.89,98.67,0.10%,23.33%,84.70%,0.11%,13.29%,5.52,2373.54,19.16,-5.20%,1238813
36,"ACAS",4028.11,269.80,259.28,1.60%,-6.21%,66.00%,-0.24%,2.49%,2.08,3101.69,15.01,0.54%,3232952
37,"ACAT",535.72,13.14,12.94,1.80%,6.77%,99.90%,8.48%,8.03%,5.71,182.06,39.81,-2.35%,117349
38,"ACC",4107.23,104.91,104.40,0.50%,22.12%,99.00%,3.66%,2.03%,2.72,780.51,38.95,-0.51%,408865
39,"ACCL",697.56,55.76,48.03,0.92%,-17.66%,88.90%,-1.21%,3.62%,1.75,992.47,12.51,0.00%,0
40,"ACCO",688.02,114.10,112.75,0.60%,21.04%,,-0.78%,14.27%,25.05,641.94,5.96,-1.16%,563325
41,"ACCU",,,,,,,,,,21.73,26.53,-0.19%,6730
42,"ACE",34512.94,337.70,335.79,0.60%,16.30%,94.60%,0.17%,1.44%,3.33,1452.35,101.88,-0.31%,1233066
43,"ACET",666.36,28.38,26.87,2.00%,8.82%,64.00%,-2.61%,2.89%,1.93,402.50,23.22,-1.11%,381405
44,"ACFC",62.66,15.51,11.78,1.10%,,47.20%,-15.23%,0.11%,0.59,22.22,4.04,0.00%,1960
45,"ACFN",50.15,22.19,20.45,6.60%,3.39%,42.70%,2.05%,9.85%,10.98,183.55,2.24,-0.88%,173227
46,"ACG",1799.96,242.91,242.79,,,30.90%,10.61%,0.03%,0.08,802.76,7.41,0.00%,249282
47,"ACGL",7632.81,134.05,129.04,1.00%,-2.05%,92.60%,0.24%,1.27%,3.33,491.47,56.74,-0.35%,198529
48,"ACH",6182.50,678.65,156.18,,,1.60%,0.29%,1.44%,21.05,106.99,9.07,-0.44%,109344
49,"ACHC",2243.53,50.77,47.14,2.10%,-7.86%,72.50%,2.20%,9.52%,10.54,425.67,43.84,-0.79%,422565
50,"ACHN",272.01,96.80,96.59,0.10%,-0.71%,97.90%,6.14%,20.10%,11.48,1692.11,2.64,-6.05%,1088039
51,"ACI",987.24,212.31,209.66,0.54%,-1.55%,68.40%,7.78%,16.57%,4.14,8399.21,4.45,-4.30%,6663209
52,"ACIM",,,,,,,,,,0.93,63.54,-0.05%,792
53,"ACIW",2076.12,37.92,37.36,1.30%,13.07%,98.90%,0.73%,4.42%,5.30,311.59,54.03,-1.32%,227011
54,"ACLS",195.22,110.92,109.18,0.50%,-5.62%,52.70%,-0.53%,1.91%,3.45,605.30,1.77,0.57%,1008078
55,"ACM",3196.67,99.06,88.98,1.00%,-18.64%,73.80%,1.83%,1.32%,1.89,622.31,32.08,-0.59%,623605
56,"ACMP",11410.31,189.54,175.49,21.20%,-10.79%,67.80%,-2.15%,0.72%,3.08,407.61,58.79,-2.34%,300192
57,"ACN",53157.52,672.88,637.70,0.30%,1.30%,82.50%,0.07%,2.17%,4.54,3039.29,78.73,-0.34%,2108327
58,"ACNB",115.80,6.00,5.86,2.00%,4.35%,7.60%,0.88%,0.03%,0.34,4.61,19.30,0.00%,1510
59,"ACO",1487.60,32.53,24.97,6.40%,-3.79%,66.80%,-3.94%,2.08%,1.08,481.54,45.73,0.00%,177877
60,"ACOR",1321.55,41.65,40.86,1.90%,-2.70%,99.40%,0.03%,6.82%,5.35,521.04,31.87,0.44%,876844
61,"ACPW",66.24,23.08,21.30,0.70%,-27.73%,47.40%,2.75%,0.63%,0.76,175.19,2.80,-2.44%,62425
62,"ACRE",357.95,28.59,26.07,1.20%,-84.39%,65.40%,8.59%,3.31%,3.99,215.91,12.48,-0.32%,180232
63,"ACRX",468.71,43.04,42.39,0.60%,-92.62%,87.90%,-1.41%,11.19%,7.88,601.80,10.46,-3.95%,349723
64,"ACST",102.95,103.99,49.20,,,,,0.14%,0.11,609.79,1.00,1.11%,36216
65,"ACT",36276.47,174.49,173.56,0.40%,-36.83%,86.60%,0.42%,7.91%,4.56,3006.39,203.19,-2.27%,1303162
66,"ACTG",795.14,50.04,45.33,1.90%,18.00%,82.20%,1.14%,23.12%,14.62,716.94,15.33,-3.52%,409275
67,"ACTS",154.81,68.50,65.49,5.61%,,5.90%,,0.03%,0.57,34.59,2.18,-3.54%,62367
