"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",14228.72,335.90,334.52,0.30%,-41.24%,85.60%,0.62%,0.68%,0.91,2519.31,42.27,-0.21%,763395
2,"AA",18468.20,1222.25,1182.88,0.30%,-29.22%,66.70%,-0.64%,3.07%,1.91,18987.05,14.80,-2.08%,9992424
3,"AAAP",,,,,,,,,,,,,0
4,"AAC",771.74,21.08,7.73,42.60%,0.00%,29.50%,,9.47%,9.59,76.36,34.99,-4.43%,42748
5,"AADR",,,,,,,,,,1.74,39.25,0.46%,870
6,"AAIT",,,,,,,,,0.29,1.11,35.67,1.48%,220
7,"AAL",35396.78,717.26,713.71,0.55%,-0.17%,71.40%,1.85%,1.76%,0.94,13317.78,48.22,-2.29%,4688409
8,"AAMC",412.38,2.19,1.54,3.40%,168.03%,75.40%,6.31%,9.63%,8.54,17.40,180.00,-4.41%,12952
9,"AAME",82.93,20.63,4.55,77.33%,0.00%,5.10%,3.34%,0.07%,1.02,3.27,3.99,-0.82%,2363
10,"AAN",2150.18,72.47,72.47,0.60%,0.00%,,1.11%,5.29%,6.26,612.95,29.73,0.20%,213176
11,"AAOI",175.05,14.81,13.79,1.40%,-4.51%,57.60%,-3.22%,12.50%,6.35,271.30,12.06,2.03%,172786
12,"AAON",1283.86,54.47,41.64,20.60%,0.00%,59.00%,-3.49%,2.48%,7.52,137.33,23.39,-0.76%,118321
13,"AAP",11353.62,73.07,71.37,0.50%,-21.93%,98.00%,1.72%,4.13%,3.28,897.82,155.16,-0.14%,346620
14,"AAPL",759663.88,5824.75,5821.23,,,61.40%,-1.69%,1.01%,1.03,57001.26,129.75,-0.51%,32089261
15,"AAT",1782.09,43.70,37.41,0.90%,101.20%,99.30%,0.38%,1.64%,3.95,155.34,41.34,1.37%,123675
16,"AAU",74.80,68.00,56.73,5.36%,0.00%,5.90%,127.70%,0.13%,0.32,238.65,1.09,-0.92%,95227
17,"AAV",902.70,170.00,167.93,0.25%,0.00%,58.00%,3.98%,0.46%,3.58,217.74,5.21,-1.88%,35962
18,"AAVL",912.87,24.84,17.65,15.60%,-9.14%,64.00%,9.18%,8.07%,4.31,330.83,36.00,-2.04%,76724
19,"AAWW",1129.10,24.81,24.29,1.20%,-19.13%,99.70%,-1.99%,7.07%,7.13,240.70,45.82,0.68%,137850
20,"AAXJ",,,,,,,,,1.65,1291.82,64.00,0.10%,304177
21,"AB",2859.57,100.76,95.18,0.30%,-1.63%,29.20%,2.57%,0.52%,1.41,353.49,28.58,0.69%,261898
22,"ABAC",54.07,33.17,17.69,27.80%,0.00%,0.70%,20.81%,0.09%,1.90,8.20,1.48,-9.20%,2750
23,"ABAX",1385.31,22.54,21.29,3.30%,-5.52%,,3.85%,18.59%,19.07,207.55,61.65,0.31%,63701
24,"ABB",48961.05,2290.04,2290.04,,,5.00%,4.80%,0.14%,1.50,2100.73,21.42,0.16%,1137662
25,"ABBV",96435.59,1593.45,1572.61,0.08%,-0.80%,72.80%,0.27%,0.96%,1.60,9486.11,60.62,0.16%,4380193
26,"ABC",22614.41,219.60,218.49,0.30%,-34.61%,86.90%,0.01%,3.49%,4.26,1790.76,102.68,-0.29%,576710
27,"ABCB",740.33,28.16,26.83,3.80%,-1.56%,64.00%,1.70%,3.57%,10.56,90.78,26.22,-0.27%,83988
28,"ABCD",120.83,44.92,12.43,72.10%,0.02%,10.60%,-0.15%,0.15%,0.72,25.45,2.67,-0.74%,140
29,"ABCO",2339.10,42.88,42.69,0.30%,-49.58%,92.30%,1.49%,6.25%,5.92,450.69,54.22,-0.60%,107041
30,"ABCW",318.21,9.34,2.17,21.38%,0.00%,,,6.49%,5.56,25.31,34.57,1.47%,1663
31,"ABDC",,,,,,,,,0.09,51.74,13.95,-0.21%,18213
32,"ABEV",100009.00,15700.00,5990.00,,,,,0.99%,4.66,12775.14,6.53,2.43%,8080522
33,"ABG",2352.43,29.77,29.28,1.30%,-4.91%,99.70%,-4.34%,5.58%,4.48,364.38,78.88,-0.18%,108999
34,"ABGB",27040.00,1600.00,824.67,,,,,0.01%,0.12,351.96,16.96,0.36%,18852
35,"ABIO",16.75,21.20,19.48,3.60%,-32.78%,18.60%,42.60%,5.40%,2.72,387.30,0.73,-7.63%,836798
