"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ALSE","Alseres Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",0.76,,0.03,-24.24%,208
2,"AMTY","Amerityre Corp.","Consumer Goods","Rubber & Plastics","USA",2.02,,0.05,-15.77%,39750
3,"CBLI","Cleveland BioLabs, Inc.","Healthcare","Biotechnology","USA",50.92,,0.75,-33.63%,5143151
4,"DEAR","Dearborn Bancorp Inc.","Financial","Regional - Midwest Banks","USA",0.15,,0.02,-19.00%,19246
5,"DEER","Deer Consumer Products, Inc.","Consumer Goods","Home Furnishings & Fixtures","China",2.02,0.05,0.05,-16.67%,180
6,"FTBK","Frontier Financial Corporation","Financial","Regional - Pacific Banks","USA",0.45,,0.07,-25.26%,1767
7,"HERO","Hercules Offshore, Inc.","Basic Materials","Oil & Gas Drilling & Exploration","USA",918.52,11.73,4.88,-15.13%,15232040
8,"HRC","Hill-Rom Holdings, Inc.","Healthcare","Medical Instruments & Supplies","USA",2595.12,25.35,37.16,-15.76%,3176783
9,"KONG","Kongzhong Corp.","Technology","Multimedia & Graphics Software","China",391.21,25.22,7.93,-15.01%,1453738
10,"LUNA","Luna Innovations Incorporated","Technology","Scientific & Technical Instruments","USA",36.11,,1.73,-31.00%,3512530
11,"RINO","RINO International Corporation","Industrial Goods","Pollution & Treatment Controls","China",0.29,0.00,0.00,-50.00%,3400
12,"YPF","YPF S.A.","Basic Materials","Major Integrated Oil & Gas","Argentina",11145.15,17.97,24.11,-15.11%,7135103
13,"ZHNE","Zhone Technologies Inc.","Technology","Communication Equipment","USA",195.49,56.45,4.62,-25.60%,3445894
