"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ALTI","Altair Nanotechnologies, Inc.","Technology","Diversified Electronics","USA",15.29,,1.10,-16.67%,1084
2,"AMZG","American Eagle Energy Corporation","Basic Materials","Independent Oil & Gas","USA",18.89,,0.52,-16.10%,409972
3,"ASPS","Altisource Portfolio Solutions S.A.","Services","Business Services","Luxembourg",560.67,3.91,21.26,-23.14%,2156921
4,"AXPW","Axion Power International Inc.","Industrial Goods","Industrial Electrical Equipment","USA",5.30,,0.61,-17.57%,68543
5,"FXCM","FXCM Inc.","Financial","Investment Brokerage - National","USA",70.27,14.90,1.60,-87.33%,93741848
6,"GBSN","Great Basin Scientific, Inc.","Healthcare","Medical Laboratories & Research","USA",13.41,,2.10,-20.15%,26157
7,"GTE","Gran Tierra Energy, Inc.","Basic Materials","Independent Oil & Gas","Canada",993.82,9.23,2.36,-34.44%,9410622
8,"IGTE","iGATE Corporation","Technology","Information Technology Services","USA",2501.36,49.26,35.87,-15.32%,1352347
9,"INWK","InnerWorkings Inc.","Services","Business Services","USA",357.83,55.33,5.47,-17.62%,950306
10,"KIQ","Kelso Technologies Inc.","Services","Railroads","Canada",223.24,45.00,3.98,-19.60%,184533
11,"LAS","Lentuo International Inc.","Services","Auto Dealerships","China",25.64,4.94,0.66,-16.46%,523591
12,"LEI","Lucas Energy, Inc.","Basic Materials","Independent Oil & Gas","USA",3.41,,0.08,-18.53%,465102
13,"LPHI","Life Partners Holdings, Inc.","Financial","Life Insurance","USA",10.00,,0.18,-66.36%,498853
14,"MHR","Magnum Hunter Resources Corp.","Basic Materials","Oil & Gas Drilling & Exploration","USA",463.79,,1.96,-15.52%,16888864
15,"OUTR","Outerwall Inc.","Services","Specialty Retail, Other","USA",1470.63,17.36,62.05,-20.21%,5314117
16,"RVM","Revett Mining Company, Inc.","Basic Materials","Industrial Metals & Minerals","USA",27.50,,0.43,-38.56%,752787
17,"UGAZ","VelocityShares 3x Long Natural Gas ETN","Financial","Exchange Traded Fund","USA",,,3.51,-19.12%,47808117
18,"WTSL","The Wet Seal, Inc.","Services","Apparel Stores","USA",3.40,,0.03,-17.25%,13468164
19,"XENE","Xenon Pharmaceuticals Inc.","Healthcare","Biotechnology","Canada",307.00,39.36,17.97,-17.00%,135185
