"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18761.22,333.00,331.73,0.30%,4.94%,84.90%,0.83%,0.64%,0.81,2641.49,56.75,0.73%,2387791
2,"AA",12586.29,1073.00,1069.37,0.20%,54.72%,68.40%,12.42%,12.23%,4.75,27555.69,11.77,0.34%,16712650
3,"AADR",,,,,,,,,,4.36,37.96,2.59%,369
4,"AAIT",,,,,,,,,0.89,2.47,31.90,2.01%,5950
5,"AAL",8357.51,231.06,751.64,0.70%,,33.30%,,8.40%,4.66,13547.32,36.65,1.33%,7003305
6,"AAMC",2029.25,2.35,1.70,2.50%,3.52%,63.20%,8.78%,3.89%,3.60,18.35,901.01,4.48%,20844
7,"AAME",84.13,21.30,5.14,8.50%,-1.47%,4.90%,1.95%,0.24%,1.12,10.88,3.93,-0.51%,3755
8,"AAN",2278.63,75.23,66.89,0.40%,-5.64%,0.80%,,13.23%,6.83,1295.03,30.58,0.96%,921553
9,"AAOI",260.52,12.60,11.43,1.50%,,31.70%,78.81%,1.42%,1.90,85.50,20.10,-2.76%,297902
10,"AAON",1078.38,36.74,28.06,0.30%,-12.68%,58.20%,-0.09%,3.54%,7.92,125.28,29.58,0.78%,98189
11,"AAP",9307.59,72.76,72.35,0.60%,-20.13%,95.70%,-0.96%,2.50%,1.94,931.70,126.50,-1.11%,1051601
12,"AAPL",470661.82,896.07,890.69,0.04%,21.32%,61.70%,0.13%,1.86%,1.30,12745.32,527.55,0.44%,10135183
13,"AAT",1333.07,39.82,34.52,1.00%,-21.34%,86.10%,-0.45%,1.75%,3.81,158.90,33.29,-0.57%,1389911
14,"AAU",103.47,61.23,52.88,5.36%,,5.90%,165.15%,0.78%,2.50,163.75,1.68,-0.59%,86998
15,"AAV",539.48,134.20,167.04,0.25%,,58.00%,5.10%,0.13%,1.79,125.80,4.14,2.99%,259201
16,"AAWW",803.00,25.04,24.49,1.30%,9.41%,96.80%,-2.81%,11.42%,7.03,397.75,31.98,-0.28%,363274
17,"AAXJ",,,,,,,,,0.72,769.31,57.67,-0.10%,609573
18,"AB",2214.19,92.26,94.60,0.30%,-0.77%,28.80%,-4.69%,2.91%,6.70,411.15,24.46,1.92%,404105
19,"ABAX",869.46,22.27,21.03,2.20%,-2.20%,97.90%,0.47%,14.03%,15.24,193.55,39.00,-0.10%,130835
20,"ABB",57493.91,2297.00,2295.97,,,3.60%,-1.32%,0.18%,2.41,1667.60,25.10,0.28%,2136422
21,"ABBV",82072.32,1608.00,1589.52,0.06%,-0.31%,69.30%,1.38%,0.59%,1.37,6883.24,50.85,-0.37%,5696079
22,"ABC",15750.95,230.28,226.26,0.20%,-0.43%,87.30%,-1.68%,2.86%,3.78,1709.73,68.58,0.26%,1363683
23,"ABCB",485.22,24.02,21.75,2.90%,8.57%,67.20%,-2.71%,1.66%,4.14,87.54,20.34,0.69%,83291
24,"ABCD",91.80,47.56,11.39,71.14%,-2.66%,15.30%,-17.57%,0.05%,0.18,30.11,1.92,-0.52%,6133
25,"ABCO",2334.36,36.06,35.98,0.40%,-26.12%,96.80%,1.38%,6.90%,10.38,239.14,64.32,-0.63%,291777
26,"ABFS",841.14,25.79,24.30,3.40%,14.80%,94.80%,-1.87%,7.34%,4.31,413.74,33.40,2.39%,551885
27,"ABG",1477.42,30.50,30.28,1.70%,-10.37%,97.70%,-0.89%,3.48%,3.70,284.72,48.05,-0.81%,278150
28,"ABIO",19.39,10.83,13.24,2.60%,30.72%,22.40%,-2.18%,24.47%,2.16,1501.73,1.82,1.40%,509628
29,"ABM",1532.56,55.33,50.69,1.80%,10.30%,83.70%,2.72%,1.73%,4.15,211.69,27.86,0.58%,262560
30,"ABMC",2.61,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.39,14.95,0.12,0.83%,10408
31,"ABMD",1137.08,39.59,39.38,1.90%,-0.53%,98.00%,0.06%,11.30%,11.99,371.02,28.71,-0.03%,354699
32,"ABR",295.97,43.40,37.49,0.50%,-12.15%,58.60%,-0.98%,0.38%,1.28,111.76,6.78,-0.59%,99618
33,"ABT",60830.94,1567.00,1543.45,0.10%,0.45%,69.50%,1.71%,0.71%,1.54,7104.55,38.98,0.41%,8087885
34,"ABTL",138.05,8.90,8.77,8.62%,-44.21%,52.70%,-3.16%,0.52%,0.16,290.54,14.79,-4.64%,594278
35,"ABX",22730.75,1085.00,1161.09,,,73.90%,2.90%,1.04%,0.79,15283.31,21.23,1.34%,15681559
36,"ACAD",2581.30,89.50,90.64,0.10%,1.13%,91.80%,4.28%,10.82%,7.19,1365.27,28.14,-2.43%,3039056
37,"ACAS",4515.24,286.50,267.08,1.20%,-2.63%,66.10%,2.96%,0.95%,0.98,2582.41,15.52,-1.52%,3377882
38,"ACAT",593.97,13.42,12.96,0.50%,19.61%,91.90%,1.77%,5.75%,3.31,224.85,44.85,1.33%,305034
39,"ACC",3784.76,104.78,104.12,0.60%,30.52%,99.00%,2.23%,2.15%,2.64,847.72,36.20,0.22%,964660
40,"ACCL",695.19,55.66,55.13,0.92%,-17.68%,89.00%,-0.99%,1.72%,1.10,865.82,12.49,0.00%,653025
41,"ACCO",682.74,113.60,112.58,0.30%,-20.71%,,-2.55%,14.77%,24.36,682.34,6.00,-0.17%,363973
42,"ACCU",,,,,,,,,,20.04,26.93,0.00%,0
43,"ACE",33131.00,340.89,338.36,0.40%,2.02%,93.60%,0.53%,1.10%,2.14,1737.48,96.79,-0.41%,1393159
44,"ACET",509.80,27.87,26.89,2.30%,9.01%,64.30%,-2.16%,1.68%,1.29,349.09,18.56,1.48%,332687
45,"ACFC",26.53,6.57,14.49,1.20%,,47.20%,-45.06%,0.08%,0.15,76.20,3.98,-1.49%,13862
46,"ACFN",66.39,18.09,20.44,2.70%,32.21%,42.00%,0.17%,12.50%,12.34,207.04,3.67,0.00%,75667
47,"ACG",1780.54,242.91,242.79,,,27.90%,10.91%,0.11%,0.24,1142.10,7.34,0.14%,492861
48,"ACGL",7352.96,131.63,128.12,0.50%,-7.71%,92.60%,0.19%,1.86%,5.67,420.06,55.23,-1.13%,332754
49,"ACH",5142.62,543.04,156.18,,,1.60%,-8.82%,1.66%,18.42,141.01,9.33,-1.48%,74649
50,"ACHC",2505.00,50.04,46.86,0.30%,-54.53%,72.50%,-2.50%,13.37%,16.88,371.11,50.93,1.74%,342367
51,"ACHN",326.67,96.65,96.40,0.10%,-0.71%,92.70%,-2.56%,17.33%,7.62,2193.41,3.55,5.03%,1794820
52,"ACI",903.70,212.14,209.55,0.54%,-1.29%,63.00%,1.66%,18.36%,4.13,9309.04,4.18,-1.88%,6603287
53,"ACIM",,,,,,,,,,3.96,62.75,0.55%,769
54,"ACIW",2306.81,39.13,38.05,1.00%,-2.00%,98.90%,-6.45%,5.64%,7.36,291.20,59.08,0.20%,427162
55,"ACLS",244.73,109.75,108.37,0.50%,-8.04%,53.50%,9.05%,0.78%,1.00,843.26,2.27,1.79%,416648
56,"ACM",2903.51,96.30,88.94,1.00%,-17.27%,71.60%,-0.45%,0.53%,0.79,599.25,30.56,1.36%,849062
57,"ACMP",9980.94,178.49,185.51,0.10%,-97.78%,72.50%,-1.65%,0.55%,2.37,427.09,56.78,1.54%,158068
58,"ACN",53355.13,636.70,507.49,0.30%,14.44%,82.00%,1.09%,2.76%,4.46,3145.45,83.95,0.18%,1841446
59,"ACNB",113.24,5.98,5.84,1.70%,3.04%,7.50%,7.42%,0.03%,0.55,3.64,18.85,-0.42%,7879
60,"ACO",1484.60,32.60,24.80,6.40%,0.97%,69.50%,-1.65%,5.99%,5.71,260.29,45.48,-0.13%,550654
61,"ACOR",1449.38,40.71,41.18,1.80%,-4.56%,99.90%,-1.28%,8.15%,7.08,473.54,36.49,2.50%,602373
62,"ACPW",66.33,19.34,17.54,0.30%,-53.96%,46.00%,4.67%,2.28%,4.68,85.32,3.41,-0.58%,106631
63,"ACRE",375.73,27.98,25.96,1.20%,-84.69%,62.60%,18.42%,3.11%,3.38,239.10,13.44,0.07%,352621
64,"ACRX",498.37,41.46,42.39,0.10%,13.46%,89.10%,9.43%,11.04%,7.46,627.34,11.77,-2.08%,418017
65,"ACST",134.15,103.99,48.36,,,,,0.10%,0.09,544.15,1.33,3.10%,1055911
66,"ACT",28939.33,132.50,173.05,0.40%,-43.25%,86.30%,35.44%,1.22%,1.14,1851.28,222.37,1.81%,3211772
67,"ACTG",674.69,48.33,46.16,1.60%,-3.37%,82.20%,14.67%,17.68%,11.03,739.77,14.57,4.37%,1049466
68,"ACTS",166.24,68.69,65.49,5.61%,,6.00%,19.03%,0.01%,0.10,54.64,2.45,1.24%,60225
69,"ACU",49.27,3.19,2.75,10.80%,-2.55%,34.40%,-9.71%,0.12%,0.66,5.01,15.44,-0.07%,9525
70,"ACUR",90.64,47.46,47.87,1.40%,-12.51%,64.20%,0.10%,1.00%,1.79,267.03,1.93,1.05%,359948
71,"ACW",192.73,47.59,46.99,0.10%,1.25%,87.50%,-4.13%,6.98%,13.58,241.71,4.26,5.19%,206932
72,"ACWI",,,,,,,,,0.99,1505.64,57.61,0.70%,1540513
73,"ACWX",,,,,,,,,0.34,501.10,46.40,0.83%,221309
74,"ACXM",2773.08,75.01,73.91,0.60%,-3.02%,93.20%,3.62%,2.63%,3.37,577.45,37.80,2.25%,822970
75,"ACY",29.16,1.54,1.18,45.74%,,25.00%,-0.26%,0.07%,0.21,4.02,18.32,-3.07%,2355
76,"ADAT",45.22,36.77,36.76,1.80%,38.51%,30.30%,28.99%,1.67%,2.29,268.30,1.13,-7.72%,296514
77,"ADBE",34067.09,499.37,494.68,0.10%,-92.32%,91.30%,-0.78%,1.06%,1.40,3741.82,68.76,0.80%,2710048
78,"ADC",396.92,12.98,12.42,6.00%,13.39%,76.40%,12.07%,1.33%,1.27,129.52,30.58,0.03%,51789
79,"ADEP",189.52,11.03,10.90,0.30%,-94.48%,50.80%,-4.22%,4.71%,1.62,317.87,17.01,-1.05%,176640
80,"ADES",535.73,10.11,10.11,4.90%,0.20%,55.90%,23.73%,2.06%,2.23,93.43,52.92,-0.13%,40089
81,"ADGE",98.03,49.02,26.46,11.70%,13.79%,4.80%,0.34%,0.38%,4.07,24.73,2.04,2.00%,45211
82,"ADHD",245.37,11.13,7.13,,,25.90%,95.12%,0.91%,0.64,101.64,22.45,1.81%,145927
83,"ADI",15964.06,312.29,309.41,0.40%,2.97%,88.00%,1.42%,1.85%,2.63,2173.50,50.96,-0.31%,2055833
84,"ADK",64.04,14.96,13.02,19.99%,,21.70%,1.50%,0.60%,2.29,33.94,4.23,-1.17%,18337
85,"ADM",26513.37,663.00,643.57,0.30%,23.31%,75.50%,0.25%,1.66%,2.25,4754.18,40.16,0.43%,3492581
86,"ADMP",713.16,104.88,8.59,45.63%,-0.53%,27.20%,9.76%,0.60%,0.34,151.90,6.77,-0.44%,198497
87,"ADNC",257.76,22.01,21.51,1.30%,-97.83%,84.80%,-0.28%,1.58%,2.26,149.92,11.85,1.20%,182532
88,"ADP",36454.08,478.40,481.11,0.20%,15.44%,76.00%,-0.52%,0.97%,2.47,1892.75,76.80,0.79%,1639840
89,"ADRA",,,,,,,,,0.60,13.01,28.34,0.00%,169
90,"ADRD",,,,,,,,,5.54,6.82,25.38,0.87%,3876
91,"ADRE",,,,,,,,,0.44,33.57,35.13,0.14%,19691
92,"ADRU",,,,,,,,,1.00,4.39,25.42,1.40%,16893
93,"ADS",13921.14,49.20,46.23,1.00%,-1.20%,,-2.34%,8.67%,5.09,787.38,286.30,1.18%,627075
94,"ADSK",12359.74,223.10,225.15,0.30%,-5.64%,95.20%,2.62%,2.03%,1.72,2652.63,54.47,-1.68%,4194193
95,"ADT",5991.72,196.00,182.85,0.30%,11.57%,93.00%,-2.19%,22.08%,8.65,4665.41,31.27,2.29%,5099996
96,"ADTN",1500.35,57.18,55.36,0.30%,6.85%,97.20%,-1.47%,5.21%,4.83,597.94,26.11,-0.50%,315425
97,"ADUS",296.97,10.79,9.90,46.47%,,79.00%,4.26%,4.98%,3.31,148.76,27.72,0.69%,94659
98,"ADVS",1573.52,51.11,48.77,0.50%,-37.91%,88.40%,1.49%,3.09%,5.94,253.66,30.84,0.16%,145587
99,"ADX",1181.76,92.69,83.49,0.30%,6.92%,20.00%,0.21%,0.99%,7.55,109.23,12.79,0.31%,157627
100,"ADXS",38.66,7.48,11.95,8.30%,,10.90%,,2.68%,1.31,243.50,5.07,-1.93%,248507
101,"AE",284.00,4.22,2.47,47.40%,-4.40%,38.60%,-0.06%,1.67%,5.28,7.78,70.39,4.54%,18150
102,"AEC",860.12,49.95,62.35,1.60%,-10.32%,88.60%,2.43%,4.94%,6.16,499.93,17.29,0.41%,314826
103,"AEE",9917.49,242.60,242.26,0.10%,12.00%,63.10%,0.92%,1.83%,2.68,1657.47,40.90,0.05%,3489923
104,"AEG",19050.24,2112.00,1959.49,,,7.00%,-2.04%,0.04%,0.73,951.64,9.01,-0.11%,666598
105,"AEGN",805.15,38.67,37.74,1.60%,-9.64%,98.40%,-0.45%,7.32%,9.90,279.29,20.86,0.19%,201956
106,"AEGR",1934.51,29.05,27.23,0.10%,-96.23%,,2.60%,12.44%,4.98,679.69,68.40,2.72%,448377
107,"AEHR",26.80,10.81,8.37,5.80%,6.64%,12.30%,7.79%,0.33%,0.71,38.89,2.51,1.21%,6077
108,"AEIS",1148.90,40.28,37.02,0.60%,-47.54%,90.50%,0.39%,2.66%,1.94,507.51,28.55,0.11%,260461
109,"AEL",1502.16,69.42,66.02,3.30%,0.70%,,-0.35%,15.72%,14.89,696.94,21.65,0.05%,650969
110,"AEM",5951.56,173.62,173.63,,,74.60%,0.70%,2.18%,1.53,2473.91,34.30,0.06%,1828310
111,"AEO",2685.95,192.82,170.59,0.80%,51.45%,74.80%,-4.32%,8.81%,2.94,5107.75,13.79,-1.01%,4502423
112,"AEP",24619.33,486.93,486.94,0.10%,-2.21%,65.60%,0.84%,1.31%,2.26,2835.21,50.07,-0.97%,2817810
113,"AEPI",244.30,5.60,4.33,11.60%,6.91%,65.60%,20.14%,1.22%,0.58,91.94,43.25,-0.83%,12188
114,"AER",4700.37,113.51,83.08,0.25%,-3.40%,68.80%,0.48%,1.23%,0.66,1539.91,41.82,0.99%,2192220
115,"AERG",1.02,91.67,77.18,21.63%,-0.18%,17.94%,-13.42%,1.00%,10.46,73.47,0.02,71.17%,335363
116,"AERI",21.19,1.01,22.75,2.50%,,90.80%,,0.67%,1.34,113.89,20.04,-4.75%,124272
117,"AERT",7.93,49.57,34.56,30.28%,0.07%,4.95%,-5.03%,0.16%,1.55,35.26,0.14,-13.00%,51200
