"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"CNAT","Conatus Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",116.41,,8.42,-15.63%,1275590
2,"DEER","Deer Consumer Products, Inc.","Consumer Goods","Home Furnishings & Fixtures","China",1.68,0.04,0.04,-20.00%,18752
3,"DVOX","Dynavox Inc.","Technology","Application Software","USA",1.17,,0.09,-27.92%,1264192
4,"GRN","iPath Global Carbon ETN","Financial","Exchange Traded Fund","USA",,,5.48,-16.97%,39778
5,"LPDX","LipoScience, Inc.","Healthcare","Medical Laboratories & Research","USA",55.52,,3.03,-19.63%,1032285
6,"LRY","Liberty Property Trust","Financial","REIT - Office","USA",,,20.85,-43.65%,0
7,"PTSX","Point.360","Services","Movie Production, Theaters","USA",5.80,,0.45,-17.82%,4740
8,"PWO","PowerShares Dynamic OTC","Financial","Exchange Traded Fund","USA",,,56.00,-22.01%,1843
9,"SCIL","Scientific Learning Corp.","Services","Education & Training Services","USA",7.71,,0.28,-15.15%,21369
10,"WHX","Whiting USA Trust I","Basic Materials","Independent Oil & Gas","USA",74.73,2.59,3.50,-35.06%,3044817
11,"ZBB","ZBB Energy Corporation","Industrial Goods","Industrial Electrical Equipment","USA",38.43,,1.81,-16.59%,1992064
