"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ABMD","ABIOMED, Inc.","Healthcare","Medical Appliances & Equipment","USA",1579.58,160.96,49.94,29.28%,3597133
2,"AETI","American Electric Technologies, Inc","Industrial Goods","Industrial Electrical Equipment","USA",36.81,225.00,5.35,18.89%,30754
3,"AXPW","Axion Power International Inc.","Industrial Goods","Industrial Electrical Equipment","USA",2.74,,0.54,39.90%,276328
4,"BGMD","BG Medicine, Inc.","Healthcare","Medical Laboratories & Research","USA",26.60,,0.97,25.97%,1829530
5,"FSL","Freescale Semiconductor, Ltd.","Technology","Semiconductor - Broad Line","USA",8009.87,175.67,31.16,18.25%,18197071
6,"HNSN","Hansen Medical, Inc.","Healthcare","Medical Appliances & Equipment","USA",84.79,,0.84,30.48%,2335378
7,"JDST","Direxion Daily Jr Gld Mnrs Bear 3X ETF","Financial","Exchange Traded Fund","USA",,,8.48,16.80%,8410137
8,"KIPS","Kips Bay Medical, Inc.","Healthcare","Medical Appliances & Equipment","USA",7.26,,0.29,31.27%,113661
9,"KUTV","Ku6 Media Co., Ltd.","Services","Entertainment - Diversified","China",40.92,,1.05,22.09%,88828
10,"LEI","Lucas Energy, Inc.","Basic Materials","Independent Oil & Gas","USA",2.65,,0.09,18.89%,875509
11,"MTSL","MER Telemanagement Solutions Ltd.","Technology","Diversified Communication Services","Israel",3.53,,0.87,16.00%,86084
12,"PBM","Pacific Booker Minerals Inc.","Basic Materials","Industrial Metals & Minerals","Canada",48.33,,4.65,19.00%,36140
13,"PSTI","Pluristem Therapeutics, Inc.","Healthcare","Biotechnology","Israel",196.19,,3.37,20.36%,4566513
14,"RGDX","Response Genetics, Inc","Healthcare","Medical Laboratories & Research","USA",14.71,,0.45,17.89%,186610
15,"SMLR","Semler Scientific Inc","Healthcare","Medical Appliances & Equipment","USA",14.81,,3.69,17.14%,25203
16,"TVIX","VelocityShares Daily 2x VIX ST ETN","Financial","Exchange Traded Fund","USA",,,3.21,15.88%,46227092
17,"UVXY","ProShares Ultra VIX Short-Term Futures","Financial","Exchange Traded Fund","USA",,,29.20,16.43%,33578159
18,"WPCS","WPCS International Incorporated","Technology","Diversified Communication Services","USA",3.38,0.06,0.29,16.60%,1010669
