"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19619.02,333.26,332.63,0.30%,1.21%,85.90%,1.16%,0.83%,1.40,1962.89,59.27,0.68%,1112802
2,"AA",16974.76,1172.29,1170.74,0.20%,47.31%,68.10%,9.07%,5.74%,3.52,19069.85,14.64,1.10%,11209417
3,"AADR",,,,,,,,,,2.21,38.64,0.03%,403
4,"AAIT",,,,,,,,,0.51,1.01,34.21,0.80%,1500
5,"AAL",30154.77,720.20,716.08,0.70%,10.14%,58.20%,64.94%,1.68%,1.11,10826.29,42.66,1.89%,11218024
6,"AAMC",2455.04,2.24,1.55,3.00%,8.04%,74.40%,13.48%,9.28%,8.79,16.37,1095.00,-0.09%,10142
7,"AAME",79.91,20.81,4.72,8.70%,,5.10%,2.81%,0.07%,0.34,9.62,3.95,2.86%,13130
8,"AAN",2483.99,72.23,71.84,0.70%,26.84%,0.80%,,6.95%,5.44,918.43,34.89,1.45%,553344
9,"AAOI",322.13,14.79,13.70,1.10%,16.47%,49.10%,78.69%,5.38%,2.97,248.36,23.04,5.79%,352904
10,"AAON",1199.67,36.62,28.06,21.50%,-1.48%,58.00%,-1.29%,3.50%,7.95,123.69,33.50,2.26%,139789
11,"AAP",9188.05,72.95,72.50,0.70%,-19.41%,95.40%,0.25%,2.79%,2.76,732.63,129.72,2.99%,932690
12,"AAPL",555212.02,6029.67,6024.35,0.04%,9.39%,61.90%,-0.79%,0.28%,0.24,69537.04,92.18,0.11%,33246708
13,"AAT",1429.81,41.93,35.84,1.10%,-5.34%,99.90%,2.35%,1.88%,4.31,156.62,34.36,0.76%,108098
14,"AAU",89.56,63.52,52.80,5.36%,,5.90%,150.23%,0.36%,1.95,97.58,1.40,-0.71%,113717
15,"AAV",1195.25,168.82,167.76,0.25%,,58.00%,4.01%,0.33%,1.12,492.10,7.05,-0.42%,559191
16,"AAWW",920.14,25.23,24.64,2.30%,12.61%,94.30%,7.13%,10.63%,9.97,262.65,37.00,1.45%,122317
17,"AAXJ",,,,,,,,,2.67,430.12,63.07,0.56%,707309
18,"AB",2456.04,96.24,90.81,0.40%,4.91%,28.60%,-0.86%,2.85%,6.70,386.30,25.76,0.94%,293762
19,"ABAX",981.95,22.46,21.12,6.10%,12.85%,97.20%,8.36%,14.93%,21.52,146.58,43.23,-1.12%,150646
20,"ABB",53958.24,2318.79,2314.56,,,4.00%,11.62%,0.27%,3.05,2066.72,23.35,0.34%,997086
21,"ABBV",86340.80,1590.07,1588.11,0.10%,35.78%,70.00%,0.37%,0.88%,2.43,5761.25,54.57,0.50%,3332063
22,"ABC",16201.76,225.84,213.91,0.20%,-5.44%,85.60%,-3.01%,2.89%,3.12,1986.56,72.10,0.50%,1053742
23,"ABCB",548.99,25.16,22.57,2.80%,9.82%,66.20%,4.66%,3.22%,8.63,84.31,21.75,-0.32%,25169
24,"ABCD",90.15,44.85,13.13,0.10%,-2.77%,11.40%,-4.25%,0.09%,0.39,29.69,2.00,-0.50%,5256
25,"ABCO",1861.11,36.60,36.31,0.80%,61.06%,96.80%,4.40%,9.11%,13.07,252.93,52.17,2.60%,241160
26,"ABG",1951.82,30.66,30.12,1.50%,-13.37%,99.50%,0.75%,4.53%,4.48,304.70,64.58,1.45%,175482
27,"ABIO",30.07,21.03,17.44,2.60%,21.26%,12.90%,-23.62%,20.64%,7.85,458.25,1.46,2.10%,43117
28,"ABM",1476.72,56.00,50.62,1.80%,7.81%,86.80%,4.26%,2.63%,6.46,205.96,26.45,0.30%,211164
29,"ABMD",935.56,39.93,39.48,2.90%,2.75%,99.70%,11.32%,20.27%,18.87,424.02,23.37,-0.26%,194505
30,"ABR",351.48,50.14,38.30,3.30%,12.66%,47.80%,2.72%,0.30%,1.05,110.25,7.05,0.57%,77149
31,"ABT",59867.33,1501.94,1498.96,0.20%,6.22%,69.50%,-2.85%,0.72%,1.65,6573.95,40.37,1.28%,5214357
32,"ABTL",118.04,8.99,8.87,8.62%,0.43%,61.80%,17.79%,1.55%,0.56,244.52,13.26,0.99%,103284
33,"ABX",19879.89,1164.61,1161.30,,,73.90%,2.70%,1.12%,1.30,10014.28,17.40,1.93%,8214347
34,"ACAD",2298.32,98.98,98.74,0.10%,21.15%,92.40%,9.36%,15.77%,8.38,1859.81,23.67,1.94%,646710
35,"ACAS",3957.77,267.96,263.33,1.50%,-5.43%,67.60%,1.48%,2.47%,2.21,2948.35,14.93,1.08%,2229855
36,"ACAT",474.98,12.90,12.68,2.10%,23.76%,97.30%,3.54%,8.00%,4.27,237.87,38.26,3.91%,442058
37,"ACC",3975.04,104.91,104.30,0.60%,18.66%,99.00%,1.81%,1.43%,2.83,527.82,38.09,0.53%,815509
38,"ACCO",705.14,114.10,112.84,0.90%,39.17%,,-0.78%,14.34%,31.90,507.26,6.32,2.27%,476601
39,"ACCU",,,,,,,,,,20.22,27.41,-0.44%,3888
40,"ACE",35272.76,337.70,335.49,0.70%,15.77%,93.20%,-1.47%,1.53%,4.47,1145.41,104.81,0.34%,795424
41,"ACET",502.49,28.73,27.23,0.90%,-4.79%,71.00%,9.37%,3.87%,2.50,421.73,17.45,-0.23%,175116
42,"ACFC",63.75,15.51,10.62,0.90%,,51.60%,9.36%,0.14%,0.68,22.06,4.19,1.95%,33989
43,"ACFN",56.81,22.19,20.16,7.40%,24.87%,35.20%,-14.08%,9.76%,4.91,400.74,2.53,-1.17%,385831
44,"ACG",1809.68,242.91,242.82,,,32.00%,14.31%,0.05%,0.16,778.23,7.46,0.13%,440270
45,"ACGL",7702.70,134.10,129.14,1.80%,3.87%,91.50%,-0.79%,0.99%,2.75,463.98,57.35,-0.16%,219855
46,"ACH",6127.06,666.71,156.18,,,1.40%,-1.97%,1.36%,26.27,80.67,9.19,0.00%,62027
47,"ACHC",2716.60,58.56,47.12,2.20%,-8.26%,72.50%,1.97%,9.67%,9.42,483.68,46.17,-0.47%,436466
48,"ACHN",733.74,96.80,96.51,13.04%,-3.62%,96.80%,5.35%,20.55%,4.07,4867.33,7.69,1.45%,7512322
49,"ACI",749.35,212.28,211.11,0.54%,-1.55%,74.70%,17.72%,14.77%,4.22,7395.27,3.59,1.70%,3793156
50,"ACIM",,,,,,,,,,0.99,65.60,0.00%,570
51,"ACIW",2138.49,37.93,37.32,1.50%,26.17%,98.90%,-3.68%,5.22%,8.58,226.84,55.40,-1.74%,242679
52,"ACLS",215.73,111.20,109.38,1.20%,3.81%,56.30%,6.58%,2.35%,4.33,593.07,1.98,2.06%,324814
53,"ACM",3216.69,99.25,89.23,1.00%,-23.03%,75.10%,3.81%,1.86%,2.63,632.50,32.43,0.06%,240141
54,"ACMP",11778.02,189.54,176.24,21.30%,5.31%,72.10%,3.71%,1.01%,4.29,413.59,60.47,-2.69%,5335719
55,"ACN",55519.33,672.88,637.65,0.30%,1.41%,82.80%,0.53%,2.67%,5.81,2936.06,82.69,0.22%,2700299
56,"ACNB",115.91,5.99,5.86,1.70%,5.16%,8.50%,12.61%,0.01%,0.28,2.79,19.30,-0.26%,661
57,"ACOR",1337.80,41.65,40.81,2.00%,14.90%,86.70%,3.51%,8.28%,6.44,525.15,34.61,7.75%,3747406
58,"ACPW",63.44,23.07,21.31,0.40%,12.15%,47.60%,23.37%,0.74%,2.10,75.52,2.80,1.82%,50247
59,"ACRE",359.95,28.59,26.00,1.20%,-84.39%,63.40%,5.43%,2.70%,3.51,199.86,12.75,1.27%,138589
60,"ACRX",463.52,43.32,42.67,0.60%,-93.26%,95.30%,7.65%,11.78%,8.68,579.14,11.18,4.49%,825197
