"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19325.75,333.26,332.59,0.30%,2.78%,85.70%,0.21%,0.71%,1.34,1766.97,57.64,-0.60%,1438943
2,"AA",19233.00,1176.33,1174.72,0.20%,1.60%,69.00%,1.99%,5.16%,4.04,15013.95,16.45,0.61%,7583076
3,"AADR",,,,,,,,,,5.72,38.23,-0.34%,15163
4,"AAIT",,,,,,,,,0.34,3.91,34.83,0.00%,802
5,"AAL",28455.10,720.20,715.78,0.70%,12.05%,70.10%,20.35%,2.11%,1.20,12563.66,39.85,0.86%,5759882
6,"AAMC",1340.98,2.24,1.56,3.60%,11.01%,72.50%,-2.35%,13.08%,10.43,19.56,620.00,3.57%,24831
7,"AAME",86.32,20.70,4.62,75.13%,,4.90%,1.10%,0.12%,0.51,11.44,4.15,-0.48%,4109
8,"AAN",1841.74,72.31,71.91,0.70%,26.17%,0.80%,-87.63%,7.40%,7.37,721.82,26.13,2.59%,887488
9,"AAOI",289.64,14.80,13.74,1.10%,-1.81%,63.00%,27.20%,8.66%,5.10,233.48,19.23,-1.74%,110758
10,"AAON",1037.49,55.01,42.17,21.50%,-1.47%,57.40%,-0.80%,3.24%,8.22,166.22,18.57,-1.54%,81249
11,"AAP",9814.35,72.98,72.52,0.60%,3.06%,96.80%,1.73%,2.39%,2.35,736.76,135.41,0.69%,407248
12,"AAPL",602259.98,5987.87,5983.71,0.04%,1.74%,62.50%,0.48%,1.73%,1.94,53210.42,101.32,0.74%,43645832
13,"AAT",1501.08,42.62,36.51,1.10%,28.16%,86.10%,3.11%,2.40%,5.28,165.51,35.01,-0.60%,95243
14,"AAU",90.10,64.36,52.93,5.36%,,5.90%,145.42%,0.36%,1.20,158.01,1.43,2.14%,42010
15,"AAV",1012.07,168.96,167.64,0.25%,,58.00%,4.01%,0.11%,0.44,413.97,5.89,-1.67%,308631
16,"AAWW",861.87,25.26,24.68,2.20%,5.51%,94.30%,-1.00%,9.12%,9.94,226.53,33.88,-0.70%,120630
17,"AAXJ",,,,,,,,,2.58,484.75,65.71,0.23%,224207
18,"AB",2617.74,96.81,91.23,0.20%,19.06%,28.40%,0.09%,1.03%,3.12,301.97,26.78,-0.96%,441270
19,"ABAX",1038.85,22.52,21.22,5.90%,9.57%,97.20%,-1.04%,13.43%,16.32,174.53,46.32,0.41%,172930
20,"ABB",52529.39,2293.86,2291.83,,,3.80%,-4.18%,0.19%,2.60,1647.77,22.73,-0.74%,2546682
21,"ABBV",87514.46,1592.33,1574.53,0.10%,36.52%,80.90%,16.10%,4.04%,6.44,9871.82,55.20,0.44%,7827739
22,"ABC",17261.55,224.38,212.44,0.20%,-50.67%,86.10%,-0.03%,3.28%,4.57,1525.51,76.60,-0.43%,681144
23,"ABCB",616.62,26.74,24.08,2.10%,3.31%,62.90%,1.00%,3.22%,11.06,70.16,23.34,1.21%,158413
24,"ABCD",75.42,44.89,13.16,0.10%,-2.82%,11.50%,1.30%,0.04%,0.22,25.04,1.62,-3.57%,9270
25,"ABCO",1824.30,36.29,36.00,0.80%,82.22%,96.80%,-1.53%,9.28%,13.71,243.79,49.89,-0.76%,180342
26,"ABG",2086.79,30.34,29.80,1.00%,-24.23%,99.50%,-0.95%,4.91%,6.27,233.35,68.18,-0.87%,196690
27,"ABIO",28.19,21.04,17.44,2.60%,29.62%,13.30%,7.86%,16.82%,14.87,197.15,1.35,0.75%,61771
28,"ABM",1456.56,56.00,50.62,1.80%,2.44%,85.30%,-1.74%,2.34%,5.80,203.85,26.37,1.38%,144977
29,"ABMD",1004.22,40.46,39.83,3.00%,2.53%,99.70%,11.58%,20.08%,29.27,273.21,24.89,0.26%,150550
30,"ABR",352.35,50.48,38.64,3.30%,14.27%,58.70%,1.61%,0.24%,0.77,117.84,6.98,0.00%,158947
31,"ABT",63636.58,1503.70,1500.50,0.20%,7.89%,69.30%,0.15%,0.82%,2.46,5020.88,42.11,-0.50%,2462297
32,"ABTL",77.84,9.03,8.90,8.62%,0.43%,63.60%,2.99%,3.43%,2.24,136.07,8.53,-1.04%,39431
33,"ABX",21485.76,1164.54,1161.30,,,72.10%,-2.21%,1.24%,1.58,9101.12,18.24,-1.14%,8139759
34,"ABY",2984.80,80.00,83.73,,,31.70%,,0.68%,0.74,772.07,38.47,3.11%,123615
35,"ACAD",2189.67,99.44,99.18,0.10%,21.03%,95.60%,3.75%,16.35%,16.00,1013.49,22.17,0.68%,575334
36,"ACAS",4147.34,268.61,263.01,1.80%,9.94%,67.30%,-0.27%,0.88%,0.81,2855.72,15.38,-0.39%,2087775
37,"ACAT",477.78,12.92,12.80,2.10%,18.32%,92.10%,-5.16%,7.41%,4.18,226.88,36.76,-0.59%,100378
38,"ACC",4123.75,104.93,104.34,0.60%,-6.11%,99.00%,-3.19%,1.34%,2.47,567.05,39.09,-0.53%,454274
39,"ACCO",849.07,114.43,113.13,0.90%,50.16%,,0.46%,14.00%,24.24,653.13,7.65,3.10%,3596796
