"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",20141.35,331.00,330.88,0.30%,4.97%,84.80%,0.14%,0.63%,0.92,2245.60,60.93,0.13%,2768798
2,"AA",12982.85,1070.31,1069.98,,-0.96%,61.80%,1.61%,11.05%,4.20,28123.73,12.22,0.74%,56337912
3,"AADR",,,,,,,,,,4.75,37.68,0.37%,1655
4,"AAIT",,,,,,,,,0.82,2.12,32.23,1.74%,1694
5,"AAL",10301.76,336.00,751.64,0.70%,,0.40%,,10.03%,5.84,12908.18,31.20,1.76%,7567053
6,"AAMC",2768.30,2.35,,46.34%,0.02%,15.30%,11.76%,,5.14,12.05,1151.23,-2.27%,7257
7,"AAME",85.83,21.30,5.14,75.13%,,4.80%,3.06%,0.21%,1.11,9.87,4.00,-0.74%,21633
8,"AAN",2056.25,76.10,67.09,0.50%,-4.04%,0.80%,,9.59%,8.15,789.78,27.33,1.15%,774136
9,"AAOI",178.35,12.60,11.44,0.90%,,19.10%,7.60%,1.17%,1.67,79.94,14.15,0.00%,41401
10,"AAON",1228.29,36.74,28.06,0.30%,-12.68%,58.30%,0.01%,3.76%,9.58,110.05,34.23,2.39%,98100
11,"AAP",8584.15,72.75,72.23,0.80%,1.39%,96.20%,0.03%,2.56%,2.38,776.13,117.75,-0.21%,501544
12,"AAPL",496447.14,904.16,884.91,0.04%,-4.49%,61.80%,0.00%,1.60%,1.23,11488.29,551.51,0.44%,13516166
13,"AAT",1280.12,39.82,34.33,0.60%,0.28%,86.10%,0.08%,1.63%,3.57,156.48,32.10,-0.16%,84677
14,"AAU",91.88,60.05,52.92,5.36%,,5.90%,174.02%,0.84%,3.45,128.25,1.53,0.00%,117079
15,"AAV",725.73,168.38,167.07,0.25%,,58.00%,4.02%,0.14%,1.60,146.31,4.29,-0.46%,110514
16,"AAWW",988.38,25.12,24.52,12.22%,0.03%,94.30%,1.92%,4.04%,2.49,396.84,39.43,0.23%,578791
17,"AAXJ",,,,,,,,,2.70,623.23,58.66,1.09%,340123
18,"AB",2098.87,92.26,86.69,0.10%,-0.80%,33.10%,5.59%,2.72%,5.98,394.61,22.98,1.01%,170623
19,"ABAX",1003.99,22.31,21.08,1.80%,-5.19%,97.50%,0.24%,9.71%,11.79,173.58,44.13,-1.96%,230359
20,"ABB",61283.96,2297.00,2295.97,,,3.60%,0.04%,0.20%,3.38,1335.23,25.59,-4.09%,2755279
21,"ABBV",79500.00,1590.00,1589.52,0.06%,1.49%,68.50%,0.29%,0.79%,2.16,5836.15,49.08,-1.84%,8172507
22,"ABC",16251.26,230.45,229.58,0.20%,25.96%,88.60%,-0.37%,2.34%,3.59,1497.30,70.28,-0.34%,1845036
23,"ABCB",502.16,23.90,22.99,1.30%,3.67%,64.10%,-7.19%,1.75%,4.38,91.79,20.81,-0.95%,85874
24,"ABCD",94.17,47.56,11.39,71.14%,-2.66%,18.70%,-9.46%,0.08%,0.29,31.22,2.00,1.01%,22378
25,"ABCO",2230.85,35.88,35.86,0.40%,-8.31%,96.80%,0.09%,6.59%,12.05,196.02,63.53,2.19%,198033
26,"ABFS",907.74,25.74,24.30,3.30%,12.00%,96.50%,0.09%,9.22%,4.99,449.28,35.60,0.94%,213485
27,"ABG",1512.90,30.70,30.28,0.40%,-64.69%,98.50%,-0.02%,3.89%,3.80,309.95,49.92,1.30%,428477
28,"ABIO",22.97,10.83,12.88,15.40%,19.74%,5.20%,-2.18%,16.67%,1.49,1443.79,2.16,1.89%,1941216
29,"ABM",1547.50,55.33,50.21,1.80%,10.67%,82.20%,0.30%,1.48%,3.32,223.77,28.21,0.86%,140845
30,"ABMC",2.72,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.33,17.81,0.13,0.00%,0
31,"ABMD",1087.11,39.26,39.02,2.90%,2.40%,98.70%,-0.13%,10.44%,9.94,409.67,27.57,-0.43%,195427
32,"ABR",296.19,43.11,38.30,0.20%,-8.49%,59.10%,0.00%,0.27%,0.87,117.42,6.89,0.29%,114386
33,"ABT",60706.53,1551.80,1543.51,0.10%,0.71%,68.50%,0.05%,0.80%,1.99,6192.39,38.07,-2.68%,12960947
34,"ABTL",157.01,8.90,8.78,8.62%,-44.21%,53.70%,-1.16%,0.75%,0.27,244.35,17.95,1.76%,313745
35,"ABX",19269.25,1001.00,1161.43,,,73.90%,3.15%,1.48%,0.99,17450.97,18.80,-2.34%,11652849
36,"ACAD",2140.94,89.50,90.65,0.10%,-13.53%,88.30%,0.17%,11.55%,6.88,1521.20,24.31,1.63%,927275
37,"ACAS",4632.71,286.50,267.06,1.10%,-2.90%,59.80%,-2.84%,0.88%,1.10,2127.75,16.28,0.68%,1102088
38,"ACAT",738.52,13.38,13.27,1.60%,-13.00%,86.60%,-1.83%,3.89%,3.79,136.15,53.73,-2.66%,266786
39,"ACC",3635.90,104.78,104.27,0.30%,5.36%,99.30%,-0.72%,2.55%,3.30,807.04,35.05,1.01%,737480
40,"ACCL",575.52,55.66,55.13,0.92%,-17.68%,89.90%,0.00%,1.46%,5.98,134.14,10.57,2.22%,277663
41,"ACCO",774.75,113.60,112.60,0.30%,-24.06%,,-8.74%,14.22%,21.56,742.64,6.77,-0.73%,471258
