"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ABMC","American Bio Medica Corp.","Healthcare","Diagnostic Substances","USA",2.83,,0.10,-23.08%,4850
2,"AERG","Applied Energetics, Inc.","Technology","Scientific & Technical Instruments","USA",1.47,,0.01,-18.75%,12478
3,"AMTY","Amerityre Corp.","Consumer Goods","Rubber & Plastics","USA",3.10,,0.09,-15.00%,7316
4,"BONE","Bacterin International Holdings, Inc.","Healthcare","Biotechnology","USA",25.81,,0.42,-15.90%,335730
5,"DRAD","Digirad Corporation","Healthcare","Medical Appliances & Equipment","USA",81.19,,3.76,-15.12%,1129911
6,"ERB","ERBA Diagnostics, Inc.","Healthcare","Medical Instruments & Supplies","USA",119.62,,2.29,-16.42%,486490
7,"ICLD","InterCloud Systems, Inc.","Services","Management Services","USA",12.67,,9.25,-27.79%,2025254
8,"OSUR","OraSure Technologies Inc.","Healthcare","Medical Instruments & Supplies","USA",388.36,,5.83,-16.60%,4260505
9,"RCON","Recon Technology, Ltd.","Basic Materials","Oil & Gas Equipment & Services","China",21.54,,4.53,-16.88%,542930
10,"UBIC","UBIC, Inc.","Technology","Information Technology Services","Japan",85.87,10.39,4.50,-15.09%,5422
11,"ZX","China Zenix Auto International Ltd.","Consumer Goods","Auto Parts","China",192.05,5.31,2.89,-22.31%,201166
