"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18108.04,333.42,331.95,0.30%,16.00%,86.60%,1.54%,0.96%,1.38,2295.39,54.99,1.25%,1100545
2,"AA",15415.48,1172.28,1170.74,0.20%,47.31%,66.20%,5.94%,6.41%,3.29,22789.68,13.12,-0.23%,10610600
3,"AADR",,,,,,,,,,2.42,37.97,0.29%,4997
4,"AAIT",,,,,,,,,0.00,2.96,32.55,0.00%,0
5,"AAL",27540.45,720.20,715.45,0.80%,372.03%,58.30%,65.17%,2.09%,1.48,10078.14,38.32,0.21%,6559033
6,"AAMC",1982.33,2.24,1.58,3.10%,-14.73%,74.30%,13.43%,8.74%,5.99,23.00,896.05,1.25%,14073
7,"AAME",72.80,20.80,4.45,8.70%,,5.10%,2.81%,0.05%,0.25,9.89,3.48,-0.57%,6513
8,"AAN",2306.30,72.23,70.32,0.70%,25.58%,0.80%,,9.46%,5.98,1113.17,32.45,1.63%,913780
9,"AAOI",268.26,14.78,13.70,1.10%,18.17%,49.50%,82.81%,4.43%,2.33,261.21,18.35,1.10%,116761
10,"AAON",1074.80,36.62,28.14,20.90%,-2.68%,58.00%,-1.17%,3.53%,7.59,130.79,30.11,2.59%,116081
11,"AAP",8906.70,72.94,72.50,0.60%,-20.09%,96.60%,1.46%,3.06%,2.73,810.84,122.58,0.38%,924990
12,"AAPL",520885.12,861.38,860.63,0.04%,6.16%,62.00%,-2.90%,2.16%,1.94,9610.99,606.31,0.26%,6986161
13,"AAT",1422.27,41.93,35.88,1.10%,-7.61%,86.10%,2.69%,2.31%,4.95,167.78,33.66,-0.77%,111363
14,"AAU",88.24,65.85,52.86,5.36%,,5.90%,137.60%,0.79%,3.41,122.09,1.33,-0.75%,102038
15,"AAV",968.24,169.57,167.50,0.25%,,58.00%,3.99%,0.22%,0.89,409.03,5.75,0.70%,353466
16,"AAWW",921.90,25.23,24.66,1.40%,17.26%,94.30%,6.74%,12.17%,9.03,332.14,36.07,-1.29%,165923
17,"AAXJ",,,,,,,,,2.22,499.02,61.76,0.78%,595550
18,"AB",2258.75,96.24,91.05,0.20%,-0.76%,28.80%,-0.31%,2.35%,5.53,386.25,23.87,1.70%,189117
19,"ABAX",940.06,22.25,20.90,6.20%,12.02%,97.20%,8.18%,15.56%,22.85,142.30,41.79,-1.09%,105188
20,"ABB",54790.02,2323.58,2291.55,,,6.00%,6.93%,0.25%,2.76,2050.15,23.62,0.17%,1465545
21,"ABBV",85132.35,1590.07,1582.27,0.10%,21.19%,70.20%,0.15%,0.73%,1.90,6097.65,53.27,-0.50%,4075897
22,"ABC",15761.37,225.84,213.91,0.20%,-6.23%,85.40%,-3.23%,3.04%,3.38,1925.58,70.71,1.32%,2328928
23,"ABCB",500.18,25.16,22.58,2.80%,9.31%,65.80%,4.35%,2.73%,6.60,93.46,20.36,2.41%,176195
24,"ABCD",103.25,44.89,13.18,71.14%,-2.77%,11.90%,0.32%,0.04%,0.17,31.22,2.30,0.00%,6846
25,"ABCO",1708.70,36.14,35.88,0.70%,45.41%,96.80%,4.18%,10.25%,14.57,252.26,48.43,2.43%,400313
26,"ABG",1932.81,30.66,30.12,1.50%,-16.52%,99.60%,0.92%,4.31%,4.13,314.23,63.92,1.40%,199836
27,"ABIO",28.77,21.00,17.51,2.60%,21.26%,13.30%,-21.21%,23.26%,5.63,722.84,1.36,-0.73%,187131
28,"ABM",1462.97,55.86,50.48,1.80%,7.83%,85.60%,2.52%,2.80%,6.56,215.71,26.21,0.08%,153928
29,"ABMD",840.32,39.92,39.47,1.60%,1.59%,99.70%,11.39%,18.77%,16.02,462.50,20.88,-0.81%,225742
30,"ABR",352.48,50.14,38.49,0.50%,-9.72%,47.40%,2.03%,0.51%,1.61,121.45,7.04,0.14%,57581
31,"ABT",59386.71,1501.94,1498.96,0.20%,6.15%,69.50%,-2.87%,0.68%,1.33,7601.85,39.56,0.05%,4342229
32,"ABTL",110.31,8.99,8.86,8.62%,-14.08%,61.80%,17.79%,1.48%,0.43,307.77,12.01,-2.12%,123615
33,"ABX",19423.89,1165.90,1161.32,,,73.90%,2.69%,1.03%,1.09,10945.40,16.78,0.72%,6165113
34,"ACAD",1884.58,98.98,98.77,0.10%,21.15%,92.40%,9.37%,14.71%,6.00,2421.79,19.22,0.95%,1041315
35,"ACAS",3917.58,267.96,263.32,1.60%,-5.18%,67.20%,0.91%,1.83%,1.56,3081.43,14.73,0.75%,1857826
36,"ACAT",448.28,12.90,12.70,1.80%,6.91%,95.50%,3.73%,8.38%,5.06,210.49,35.85,3.17%,291015
37,"ACC",4061.07,104.91,104.39,0.60%,19.79%,99.00%,1.70%,1.84%,3.05,631.54,38.09,-1.60%,432972
38,"ACCO",671.99,114.09,112.75,0.60%,21.90%,,-0.85%,14.08%,26.70,594.62,5.99,1.70%,510834
39,"ACCU",,,,,,,,,,19.23,27.17,0.63%,16713
40,"ACE",34671.66,337.70,335.50,0.60%,16.50%,93.30%,-1.29%,1.50%,3.83,1317.55,103.09,0.41%,756321
41,"ACET",514.27,28.73,27.57,2.00%,8.70%,70.80%,9.10%,3.24%,2.11,423.81,17.68,-1.23%,421119
42,"ACFC",64.48,15.50,10.62,1.10%,,47.60%,0.90%,0.17%,0.85,20.93,4.16,0.00%,0
43,"ACFN",35.11,22.22,20.45,6.60%,3.38%,36.20%,-13.60%,10.04%,9.60,213.67,1.49,-5.70%,337088
44,"ACG",1807.25,242.91,242.82,,,31.70%,13.11%,0.03%,0.10,789.76,7.46,0.27%,956561
45,"ACGL",7591.40,134.10,129.00,1.80%,5.05%,91.90%,-0.49%,1.18%,3.20,475.26,56.88,0.48%,353516
46,"ACH",6034.74,673.52,156.18,,,1.50%,-1.16%,1.45%,23.09,98.14,8.95,-0.11%,43587
47,"ACHC",2128.19,50.78,47.14,2.00%,-11.43%,72.50%,2.09%,9.43%,10.65,417.38,42.36,1.07%,388347
48,"ACHN",266.15,96.78,96.59,0.10%,-0.71%,97.00%,5.21%,20.06%,12.03,1609.90,2.72,-1.09%,632888
49,"ACI",821.52,212.28,211.11,0.54%,-1.55%,75.00%,18.30%,15.30%,4.13,7827.11,3.86,-0.26%,12845459
50,"ACIM",,,,,,,,,,0.93,63.79,0.27%,3825
51,"ACIW",2022.43,37.93,37.31,1.40%,24.06%,98.90%,-4.23%,4.14%,5.49,281.38,53.26,-0.11%,148596
52,"ACLS",186.80,111.19,109.50,0.40%,-1.33%,56.20%,6.42%,1.98%,3.38,640.89,1.68,0.00%,471213
53,"ACM",3093.62,99.25,89.21,1.00%,-20.82%,75.20%,3.94%,1.45%,2.01,641.94,31.35,0.58%,573502
54,"ACMP",11355.34,189.54,175.49,21.30%,-10.74%,72.30%,3.97%,0.71%,3.00,414.19,60.35,0.73%,315758
55,"ACN",52753.79,672.88,637.69,0.30%,0.85%,82.80%,0.36%,2.40%,5.12,2988.99,79.37,1.24%,1573489
56,"ACNB",117.00,6.00,5.86,1.90%,5.56%,8.50%,12.58%,0.01%,0.19,4.32,19.18,-1.63%,1514
57,"ACOR",1257.83,41.65,40.86,1.90%,-2.70%,86.70%,3.47%,7.53%,5.87,524.24,30.77,1.89%,721244
58,"ACPW",61.16,23.08,21.30,0.50%,-34.58%,47.60%,23.27%,0.59%,0.72,173.02,2.66,0.38%,41329
59,"ACRE",355.95,28.59,26.07,1.20%,-84.39%,64.30%,6.85%,3.14%,4.03,202.84,12.49,0.32%,205580
60,"ACRX",381.99,43.31,42.94,0.60%,-93.26%,94.40%,6.60%,11.46%,7.98,616.76,8.91,1.02%,534717
61,"ACST",99.83,103.99,49.20,,,,,0.22%,0.20,532.34,0.90,-6.47%,93536
62,"ACT",35954.15,174.45,173.48,0.40%,-5.29%,93.50%,8.34%,8.36%,5.43,2671.33,208.25,1.04%,1330926
63,"ACTG",740.39,50.06,45.37,1.90%,22.86%,82.20%,4.36%,24.96%,16.30,694.89,15.02,1.56%,300942
64,"ACTS",111.69,68.52,65.07,5.61%,,5.90%,-1.37%,0.05%,0.59,51.08,1.70,4.29%,38833
65,"ACU",52.80,3.21,2.76,10.70%,-2.55%,37.60%,9.93%,0.14%,0.38,10.50,16.05,-2.43%,2840
66,"ACUR",59.11,48.85,47.91,1.40%,-47.31%,57.80%,-9.38%,0.55%,0.83,318.68,1.20,-0.83%,20790
67,"ACW",255.67,47.70,47.22,0.80%,1.24%,90.40%,3.63%,8.03%,11.43,331.76,5.37,0.19%,551720
68,"ACWI",,,,,,,,,1.01,1200.01,59.14,0.82%,414896
69,"ACWX",,,,,,,,,0.73,330.15,47.71,0.74%,43188
70,"ACXM",1616.96,76.38,73.91,1.20%,-1.29%,94.20%,0.96%,3.14%,3.63,638.88,21.25,0.38%,1435274
71,"ACY",26.24,1.61,1.18,45.74%,,26.40%,1.67%,0.18%,0.59,3.61,16.48,1.10%,200
72,"ADAT",29.88,38.31,36.85,1.80%,39.15%,30.10%,-0.71%,1.57%,5.18,111.89,0.78,0.01%,43097
73,"ADBE",30714.92,497.73,495.89,0.10%,15.02%,91.60%,0.44%,1.07%,1.27,4159.15,62.47,1.23%,1397294
74,"ADC",439.67,14.96,14.13,5.30%,12.80%,68.50%,1.60%,1.64%,4.08,56.77,29.80,1.40%,62517
75,"ADEP",134.81,13.05,12.90,0.20%,-32.06%,53.90%,24.32%,5.20%,1.97,341.36,10.56,2.23%,109894
