"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AGQ","ProShares Ultra Silver","Financial","Exchange Traded Fund","USA",,,60.88,-18.83%,982508
2,"AT","Atlantic Power Corporation","Utilities","Electric Utilities","USA",375.73,,2.65,-15.34%,6014203
3,"BEST","Shiner International, Inc.","Consumer Goods","Packaging & Containers","China",12.12,,0.31,-29.55%,54519
4,"BYFC","Broadway Financial Corp.","Financial","Savings & Loans","USA",4.39,,0.96,-17.78%,23096
5,"DEAR","Dearborn Bancorp Inc.","Financial","Regional - Midwest Banks","USA",0.19,,0.02,-34.80%,54223
6,"DLLR","DFC Global Corp.","Financial","Credit Services","USA",423.12,,7.52,-28.86%,5823330
7,"GDOT","Green Dot Corporation","Services","Business Services","USA",966.64,29.37,22.52,-15.75%,3043462
8,"IKAN","Ikanos Communications, Inc.","Technology","Communication Equipment","USA",85.28,,1.00,-15.97%,2011716
9,"ITMN","InterMune Inc.","Healthcare","Biotechnology","USA",1322.70,,13.35,-17.85%,7577947
10,"JOB","General Employment Enterprises Inc.","Services","Staffing & Outsourcing Services","USA",9.33,,0.36,-17.42%,697919
11,"LD","iPath DJ-UBS Lead TR Sub-Idx ETN","Financial","Exchange Traded Fund","USA",,,41.36,-19.25%,972
12,"NEWN","New Energy Systems Group","Technology","Diversified Electronics","China",1.18,,0.05,-37.50%,1000
13,"RINO","RINO International Corporation","Industrial Goods","Pollution & Treatment Controls","China",0.57,0.01,0.00,-95.00%,1700
14,"SRTY","ProShares UltraPro Short Russell2000","Financial","Exchange Traded Fund","USA",,,45.96,-16.30%,502343
15,"TBAC","Tandy Brands Accessories Inc.","Consumer Goods","Textile - Apparel Footwear & Accessories","USA",2.08,,0.14,-51.72%,3020203
16,"TWM","ProShares UltraShort Russell2000","Financial","Exchange Traded Fund","USA",,,50.51,-17.06%,1385887
17,"UQM","UQM Technologies Inc.","Industrial Goods","Industrial Electrical Equipment","USA",76.99,,1.75,-16.27%,1499903
18,"ZN","Zion Oil & Gas, Inc.","Basic Materials","Oil & Gas Equipment & Services","USA",57.53,,1.43,-16.98%,337437
