"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18884.43,333.00,331.73,0.30%,4.94%,85.20%,1.13%,0.83%,1.01,2748.64,57.78,1.89%,2839028
2,"AA",12468.26,1073.00,1076.05,0.20%,54.72%,68.00%,12.49%,12.02%,4.81,26908.63,11.80,1.55%,18459520
3,"AADR",,,,,,,,,,4.24,38.41,1.74%,693
4,"AAIT",,,,,,,,,0.79,2.77,32.63,0.00%,0
5,"AAL",8341.34,231.06,751.64,0.70%,,33.40%,,7.56%,4.27,13290.94,37.34,3.43%,11695162
6,"AAMC",1810.85,2.35,1.71,2.50%,3.52%,62.80%,8.84%,4.79%,3.61,22.72,771.50,0.25%,8728
7,"AAME",83.28,21.30,5.14,8.50%,-1.47%,4.90%,1.95%,0.25%,1.13,11.53,3.77,-3.58%,21820
8,"AAN",2294.27,75.22,58.18,0.60%,-7.39%,0.80%,,14.74%,6.23,1376.68,30.30,-0.66%,1381605
9,"AAOI",316.49,12.60,11.43,1.50%,,31.70%,78.81%,1.44%,1.54,106.46,24.64,-1.87%,215575
10,"AAON",1067.36,36.74,28.06,0.30%,-12.68%,58.30%,0.04%,3.42%,7.69,124.62,30.76,5.89%,491393
11,"AAP",9188.26,72.76,72.54,0.60%,-19.98%,95.20%,-1.37%,2.49%,1.96,924.07,126.42,0.11%,1118936
12,"AAPL",472910.97,896.07,890.69,0.04%,8.47%,61.80%,0.13%,2.96%,2.11,12511.44,531.24,0.66%,9222802
13,"AAT",1321.86,39.84,34.39,1.00%,-21.33%,86.10%,-0.47%,2.01%,3.77,183.15,33.62,1.33%,258066
14,"AAU",101.64,61.23,52.88,5.36%,,5.90%,165.15%,0.86%,2.99,152.60,1.65,-0.60%,66232
15,"AAV",546.19,134.20,166.87,0.25%,,58.00%,5.10%,0.15%,1.96,130.87,4.01,-1.47%,123356
16,"AAWW",754.93,25.04,24.46,1.50%,17.52%,96.80%,-2.80%,10.55%,6.31,408.66,30.95,2.65%,350047
17,"AAXJ",,,,,,,,,0.66,766.10,58.24,1.06%,513858
18,"AB",2194.82,92.26,94.60,0.30%,204.90%,28.80%,-4.69%,2.25%,5.40,394.69,24.22,1.81%,329958
19,"ABAX",839.62,22.27,21.04,2.50%,-2.11%,97.90%,0.47%,14.63%,15.33,200.71,38.69,2.63%,236290
