"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ALTI","Altair Nanotechnologies, Inc.","Technology","Diversified Electronics","USA",9.61,,0.98,18.07%,34517
2,"AXDX","Accelerate Diagnostics, Inc.","Healthcare","Medical Laboratories & Research","USA",970.06,,25.94,19.21%,459173
3,"DMRC","Digimarc Corporation","Technology","Information Technology Services","USA",154.56,,23.82,16.82%,95345
4,"FHCO","The Female Health Company","Consumer Goods","Personal Products","USA",95.88,10.06,4.41,32.83%,2223177
5,"GBIM","GlobeImmune Inc.","Healthcare","Biotechnology","USA",45.37,,10.73,35.99%,73837
6,"IBIO","iBio, Inc.","Healthcare","Biotechnology","USA",40.02,,0.70,15.25%,1254498
7,"KITE","Kite Pharma, Inc.","Healthcare","Biotechnology","USA",1084.56,,34.68,22.50%,3063951
8,"KNDI","Kandi Technolgies Group, Inc.","Consumer Goods","Auto Manufacturers - Major","China",556.51,,14.24,18.37%,5992320
9,"OHGI","One Horizon Group, Inc.","Technology","Application Software","Switzerland",79.29,120.50,2.83,17.42%,7055
10,"QBAK","Qualstar Corp.","Technology","Diversified Electronics","USA",14.55,,1.64,37.82%,179229
11,"RLD","RealD Inc.","Services","Movie Production, Theaters","USA",463.31,,11.78,27.08%,3058107
12,"XTLB","XTL Biopharmaceuticals Ltd.","Healthcare","Biotechnology","Israel",19.93,,3.38,104.85%,1425851
