"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",13875.54,335.32,334.82,0.30%,-3.36%,85.10%,0.79%,0.83%,0.93,3017.15,41.33,-0.12%,975942
2,"AA",18648.93,1178.82,1177.40,0.20%,2.17%,69.30%,1.07%,2.82%,1.70,19541.87,15.82,0.00%,7087815
3,"AAC",627.34,21.08,7.82,42.10%,-3.65%,,,5.93%,2.89,160.41,29.89,0.44%,52957
4,"AADR",,,,,,,,,,1.24,37.36,-1.68%,210
5,"AAIT",,,,,,,,,0.00,1.00,33.20,-0.21%,1736
6,"AAL",37268.83,717.26,713.74,0.55%,0.10%,70.10%,-0.75%,3.07%,1.38,15900.42,52.85,1.71%,8788850
7,"AAMC",735.84,2.19,1.54,2.40%,11.49%,71.20%,-4.12%,13.42%,16.25,12.72,334.05,-0.58%,14016
8,"AAME",80.42,20.62,4.55,77.33%,-0.03%,4.90%,0.30%,0.25%,2.66,4.20,3.90,0.00%,3149
9,"AAN",2203.81,72.47,72.05,0.70%,6.73%,99.50%,-4.87%,5.18%,6.08,613.87,31.00,1.94%,639298
10,"AAOI",157.54,14.82,14.39,2.80%,3.75%,59.20%,-7.26%,13.76%,5.10,388.60,10.94,2.92%,234274
11,"AAON",1218.49,54.47,41.63,21.00%,0.10%,61.10%,3.70%,2.88%,6.82,176.00,22.30,-0.31%,72951
12,"AAP",11678.40,72.99,72.61,0.50%,-14.72%,96.10%,-0.37%,3.15%,2.68,853.65,161.22,0.76%,417685
13,"AAPL",668533.10,5864.84,5861.87,0.05%,10.47%,61.90%,-4.57%,0.92%,1.04,51743.85,113.91,-0.07%,27411229
14,"AAT",1767.51,43.61,37.47,1.20%,7.19%,99.30%,5.86%,1.60%,3.78,158.84,40.65,0.30%,63860
15,"AAU",65.10,67.11,57.24,5.36%,,5.90%,131.62%,0.44%,1.69,148.45,0.92,-5.48%,145596
16,"AAV",791.02,171.96,168.08,0.25%,,58.00%,3.93%,0.46%,2.51,306.13,4.67,1.52%,267772
17,"AAVL",1092.94,22.47,14.56,29.30%,,64.70%,250.56%,8.60%,8.77,142.69,51.92,6.74%,119294
18,"AAWW",1219.91,24.81,24.30,1.10%,-23.10%,,0.40%,8.66%,8.00,262.73,49.16,-0.02%,120316
19,"AAXJ",,,,,,,,,1.49,874.35,60.95,-0.11%,366526
20,"AB",2516.44,97.16,91.48,5.81%,2.82%,29.50%,5.06%,0.53%,1.56,312.25,25.74,-0.62%,571570
21,"ABAC",55.00,32.35,16.88,53.91%,,0.60%,17.57%,0.21%,0.97,37.15,1.70,0.00%,16159
22,"ABAX",1318.82,22.54,21.29,3.30%,-10.90%,,-1.67%,17.14%,17.75,205.64,57.88,-1.08%,107073
23,"ABB",50003.40,2306.43,2307.14,,,4.70%,22.13%,0.21%,2.67,1835.50,21.56,-0.55%,914587
24,"ABBV",106729.29,1593.45,1572.52,0.08%,0.08%,89.50%,10.85%,1.14%,1.51,11866.34,67.14,0.24%,3872849
25,"ABC",20012.32,218.69,206.68,0.30%,11.56%,87.20%,-1.52%,3.82%,4.44,1779.66,91.63,0.13%,752380
26,"ABCB",731.32,28.16,25.51,2.40%,-1.17%,62.90%,5.88%,3.92%,8.81,113.47,26.00,0.12%,82778
27,"ABCD",74.60,44.94,12.42,72.10%,2.40%,10.70%,-3.43%,0.05%,0.40,15.23,1.66,0.00%,1150
28,"ABCO",1770.97,36.01,35.73,0.20%,-7.69%,,-2.55%,7.06%,6.49,388.84,49.75,1.16%,381111
