"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ALTI","Altair Nanotechnologies, Inc.","Technology","Diversified Electronics","USA",34.07,,3.44,17.01%,115755
2,"BIOL","BIOLASE, Inc.","Healthcare","Medical Instruments & Supplies","USA",70.76,,2.25,19.68%,1494458
3,"GIGA","Giga-tronics Inc.","Technology","Scientific & Technical Instruments","USA",12.67,,3.36,37.14%,16325483
4,"GWPH","GW Pharmaceuticals plc","Healthcare","Drug Manufacturers - Major","United Kingdom",1379.69,,89.82,16.27%,3453277
5,"IDSA","Industrial Services of America, Inc.","Industrial Goods","Waste Management","USA",35.92,,5.89,15.94%,69418
6,"LARK","Landmark Bancorp Inc.","Financial","Regional - Southwest  Banks","USA",64.79,10.99,23.98,17.32%,20485
7,"MTSL","MER Telemanagement Solutions Ltd.","Technology","Diversified Communication Services","Israel",7.33,5.61,1.81,15.51%,97912
8,"QTWW","Quantum Fuel Systems Technologies Worldwide Inc.","Consumer Goods","Auto Parts","USA",99.58,,5.26,21.76%,3386929
9,"RGSE","Real Goods Solar, Inc.","Industrial Goods","General Building Materials","USA",106.56,,2.76,16.46%,3484056
10,"SCTY","SolarCity Corporation","Technology","Semiconductor - Specialized","USA",5054.45,,64.53,17.58%,24044954
11,"SMSI","Smith Micro Software Inc.","Technology","Application Software","USA",32.38,,0.97,15.48%,629386
