"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18328.10,333.42,331.95,0.30%,16.00%,86.60%,1.54%,0.96%,1.36,2340.37,54.31,-1.20%,1832499
2,"AA",15837.50,1172.28,1170.74,0.20%,47.31%,66.20%,5.94%,6.41%,3.32,22586.82,13.15,-2.66%,34822768
3,"AADR",,,,,,,,,,2.42,37.86,0.07%,902
4,"AAIT",,,,,,,,,0.00,2.98,32.55,-0.97%,285
5,"AAL",27778.11,720.20,715.45,0.80%,372.03%,58.30%,65.17%,2.09%,1.48,10126.47,38.24,-0.86%,6180834
6,"AAMC",1928.19,2.24,1.58,3.10%,-14.73%,74.30%,13.43%,8.74%,5.66,24.36,878.00,2.00%,12126
7,"AAME",72.38,20.80,4.45,8.70%,,5.10%,2.81%,0.05%,0.25,9.92,3.50,0.57%,6940
8,"AAN",2317.86,72.23,70.32,0.70%,25.58%,0.80%,,9.46%,6.01,1106.35,31.95,-0.44%,997604
9,"AAOI",284.96,14.78,13.70,1.10%,18.17%,49.50%,82.81%,4.43%,2.28,266.49,18.15,-5.86%,140273
10,"AAON",1116.18,36.62,28.14,20.90%,-2.68%,58.00%,-1.17%,3.53%,7.62,130.25,29.35,-3.71%,148354
11,"AAP",8957.03,72.94,72.50,0.60%,-20.09%,96.60%,1.46%,3.06%,2.73,810.71,122.11,-0.56%,890173
12,"AAPL",520781.76,861.38,860.63,0.04%,6.16%,62.00%,-2.90%,2.16%,1.93,9652.14,604.71,0.02%,8237840
13,"AAT",1436.52,41.93,35.88,1.10%,-7.61%,86.10%,2.69%,2.31%,4.92,168.61,33.92,-0.99%,183709
14,"AAU",86.26,65.85,52.86,5.36%,,5.90%,137.60%,0.79%,3.38,123.04,1.34,2.29%,72126
15,"AAV",976.72,169.57,167.50,0.25%,,58.00%,3.99%,0.22%,0.89,406.85,5.71,-0.87%,223073
16,"AAWW",925.94,25.23,24.66,1.40%,17.26%,94.30%,6.74%,12.17%,9.07,330.66,36.54,-0.44%,326691
17,"AAXJ",,,,,,,,,2.20,503.22,61.28,-0.71%,111552
