"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19972.54,331.00,330.88,0.30%,4.97%,84.80%,0.16%,0.90%,1.30,2288.20,60.50,0.27%,1838021
2,"AA",11334.57,1070.31,1067.15,0.07%,10.31%,60.80%,-0.19%,11.03%,4.62,25463.18,11.04,4.25%,39849144
3,"AADR",,,,,,,,,,5.33,37.47,0.12%,2395
4,"AAIT",,,,,,,,,0.85,2.04,31.82,-1.79%,756
5,"AAL",9690.24,336.00,751.64,0.70%,,0.10%,,10.03%,6.10,12351.27,29.34,1.73%,7020868
6,"AAMC",2811.45,2.35,,46.34%,0.02%,15.30%,11.76%,,2.96,10.24,1180.00,-1.37%,58508
7,"AAME",85.62,21.30,5.14,75.13%,,4.80%,3.06%,0.21%,1.15,9.57,4.04,0.50%,17710
8,"AAN",2031.14,76.10,67.09,0.50%,-4.28%,0.80%,,9.10%,8.21,743.37,26.60,-0.34%,1504529
9,"AAOI",176.08,12.60,11.45,0.90%,,19.10%,7.74%,1.17%,1.59,84.16,14.29,2.29%,69108
10,"AAON",1190.44,36.74,28.06,0.30%,-12.68%,58.30%,0.01%,3.76%,9.59,110.00,32.54,0.43%,59299
11,"AAP",8545.59,72.75,72.23,0.80%,4.87%,96.30%,0.04%,3.90%,3.02,933.20,117.88,0.35%,610304
12,"AAPL",503942.60,904.16,899.25,0.04%,-4.49%,61.30%,-0.01%,1.57%,1.24,11424.30,554.33,-0.54%,8151629
13,"AAT",1274.14,39.82,34.34,0.60%,0.28%,86.10%,0.09%,2.11%,4.55,159.10,32.05,0.16%,49345
14,"AAU",80.47,60.05,52.92,5.36%,,5.90%,174.02%,0.87%,4.07,113.66,1.43,6.72%,468434
15,"AAV",685.32,168.38,167.07,0.25%,,58.00%,4.02%,0.18%,2.01,151.40,4.22,3.69%,86011
16,"AAWW",1101.69,25.12,24.52,12.22%,0.03%,99.70%,-13.52%,4.04%,2.86,346.39,43.64,-0.48%,204243
17,"AAXJ",,,,,,,,,2.69,626.76,58.28,-0.27%,1060749
18,"AB",2109.02,92.26,86.69,0.10%,-0.80%,33.20%,5.52%,2.63%,5.81,392.87,22.86,0.00%,764040
19,"ABAX",988.16,22.31,21.08,1.80%,-5.19%,97.30%,-0.04%,9.71%,11.07,184.98,44.62,0.72%,95795
20,"ABB",60434.07,2297.00,2295.97,,,3.60%,0.04%,0.18%,3.18,1316.23,26.75,1.67%,2617959
21,"ABBV",79674.90,1590.00,1589.52,0.06%,1.49%,68.50%,0.26%,0.91%,2.49,5841.39,50.50,0.78%,4964950
22,"ABC",16258.18,230.45,229.58,0.20%,25.96%,88.90%,-0.08%,2.79%,4.27,1499.37,70.50,-0.07%,1082527
23,"ABCB",493.08,23.90,22.99,1.30%,3.67%,64.10%,-7.20%,1.75%,4.14,96.94,20.30,-1.60%,104053
24,"ABCD",98.93,47.56,11.39,71.14%,-2.66%,18.70%,-9.46%,0.08%,0.28,32.28,2.02,-2.88%,15105
25,"ABCO",2173.79,35.88,35.86,0.40%,-8.89%,96.80%,0.03%,6.59%,11.86,199.12,60.81,0.38%,120477
26,"ABFS",897.71,25.74,24.30,3.30%,12.00%,96.40%,-39.03%,9.22%,4.79,467.84,35.35,1.35%,358122
27,"ABG",1488.95,30.70,30.28,0.50%,-59.66%,98.50%,-13.54%,3.49%,3.42,309.51,48.97,0.97%,511105
28,"ABIO",22.32,10.83,12.88,15.40%,19.74%,5.20%,-2.18%,16.67%,1.49,1438.54,2.06,0.05%,586752
29,"ABM",1537.54,55.33,50.23,1.70%,6.69%,82.00%,0.10%,1.45%,3.14,232.38,27.77,-0.07%,190627
