"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ADMP","Adamis Pharmaceuticals Corporation","Healthcare","Drug Delivery","USA",29.61,,3.43,21.63%,233007
2,"APT","Alpha Pro Tech Ltd.","Healthcare","Medical Appliances & Equipment","Canada",42.29,15.53,2.71,16.31%,476915
3,"FREE","FreeSeas Inc.","Services","Shipping","Greece",25.46,,0.91,28.17%,3815127
4,"FSI","Flexible Solutions International Inc.","Basic Materials","Specialty Chemicals","Canada",16.50,10.42,1.54,23.20%,1177206
5,"JRJC","China Finance Online Co., Ltd.","Technology","Internet Information Providers","China",98.88,,7.82,75.73%,11484986
6,"MNDL","Mandalay Digital Group, Inc.","Technology","Diversified Communication Services","USA",142.80,,4.51,18.37%,945454
7,"MOBI","Sky-mobi Limited","Technology","Diversified Communication Services","China",201.03,223.67,8.47,26.23%,8010247
8,"NBY","NovaBay Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",52.30,,1.25,21.36%,2137140
9,"NIHD","NII Holdings Inc.","Technology","Wireless Communications","USA",24.04,,0.19,32.86%,20475084
10,"PVCT","Provectus Biopharmaceuticals, Inc.","Healthcare","Drug Manufacturers - Major","USA",148.40,,1.00,18.45%,3373635
11,"RSH","RadioShack Corp.","Services","Electronics Stores","USA",58.40,,0.67,15.34%,3127596
12,"TROV","TrovaGene, Inc.","Healthcare","Biotechnology","USA",68.11,,4.44,23.33%,1088612
13,"VRNG","Vringo, Inc.","Services","Business Services","USA",81.42,,1.18,34.09%,21697024
