"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AMCO","Armco Metals Holdings, Inc","Services","Basic Materials Wholesale","USA",9.38,,0.45,18.95%,4187366
2,"ANIP","ANI Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",307.34,,37.60,15.98%,1189971
3,"ARWR","Arrowhead Research Corp.","Healthcare","Biotechnology","USA",797.87,,26.31,24.46%,7417397
4,"AVAV","AeroVironment, Inc.","Industrial Goods","Aerospace/Defense Products & Services","USA",706.98,,38.51,21.33%,3039863
5,"AVNR","Avanir Pharmaceuticals","Healthcare","Drugs - Generic","USA",654.03,,5.00,16.28%,7983099
6,"BSDM","BSD Medical Corp.","Healthcare","Medical Appliances & Equipment","USA",42.48,,1.45,16.00%,1178807
7,"BV","Bazaarvoice, Inc.","Technology","Application Software","USA",509.85,,8.13,19.73%,2454916
8,"CELM","China Electric Motor, Inc.","Consumer Goods","Electronic Equipment","China",1.65,0.11,0.09,20.00%,9047
9,"CJJD","China Jo-Jo Drugstores, Inc.","Services","Drug Stores","China",26.52,,2.25,18.42%,1418651
10,"DPW","Digital Power Corp.","Technology","Diversified Electronics","USA",4.45,,1.07,64.62%,459914
11,"DRAM","Dataram Corporation","Technology","Data Storage Devices","USA",5.18,,3.50,28.21%,710399
12,"FCEL","FuelCell Energy Inc.","Utilities","Diversified Utilities","USA",477.18,,3.13,15.50%,103124752
13,"GBR","New Concept Energy, Inc.","Basic Materials","Independent Oil & Gas","USA",3.45,8.85,2.10,18.64%,181556
14,"GMET","Geomet, Inc.","Basic Materials","Oil & Gas Drilling & Exploration","USA",0.80,,0.03,35.00%,25500
15,"GRO","Agria Corporation","Consumer Goods","Farm Products","China",91.94,,2.05,23.49%,2303300
16,"HEAT","SmartHeat Inc.","Industrial Goods","Industrial Equipment & Components","China",0.47,,0.15,36.36%,3200
17,"IDN","Intellicheck Mobilisa, Inc.","Industrial Goods","Industrial Electrical Equipment","USA",22.51,,0.94,15.68%,1040593
18,"MXWL","Maxwell Technologies Inc.","Technology","Diversified Electronics","USA",352.92,29.12,15.02,22.81%,6683894
19,"PPHM","Peregrine Pharmaceuticals Inc.","Healthcare","Biotechnology","USA",299.77,,2.82,47.64%,36161136
20,"RENN","Renren Inc.","Services","Gaming Activities","China",1439.27,,4.78,22.56%,16803044
21,"ROX","Castle Brands Inc.","Consumer Goods","Beverages - Wineries & Distillers","USA",98.69,,1.07,21.59%,4302719
22,"SBLK","Star Bulk Carriers Corp.","Services","Shipping","Greece",216.99,129.10,15.12,17.12%,1253099
23,"SCON","Superconductor Technologies Inc.","Technology","Semiconductor - Integrated Circuits","USA",23.30,,3.39,18.95%,1593616
24,"SEED","Origin Agritech Limited","Consumer Goods","Farm Products","China",58.16,50.20,3.37,34.26%,4309278
25,"SWHC","Smith & Wesson Holding Corporation","Industrial Goods","Aerospace/Defense Products & Services","USA",703.52,8.43,13.74,16.44%,12420254
26,"THM","International Tower Hill Mines Ltd.","Basic Materials","Gold","Canada",75.51,,0.97,25.97%,2694576
27,"TNGN","Tengion, Inc.","Healthcare","Biotechnology","USA",0.52,,0.26,23.81%,4817567
28,"TPI","Tianyin Pharmaceutical Co., Inc.","Healthcare","Drug Manufacturers - Other","China",31.44,4.86,1.26,17.76%,2726387
29,"XGTI","xG Technology, Inc.","Technology","Wireless Communications","USA",27.56,,4.98,128.44%,15450510
30,"ZBB","ZBB Energy Corporation","Industrial Goods","Industrial Electrical Equipment","USA",28.87,,2.40,47.24%,11819132
