"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",13486.39,335.90,334.65,0.30%,-40.06%,85.90%,1.04%,0.68%,0.91,2507.69,40.37,0.55%,1358400
2,"AA",19235.55,1216.67,1177.30,0.30%,-29.31%,68.30%,1.71%,3.08%,1.97,18432.95,15.82,0.09%,7167501
3,"AAAP",,,,,,,,,,,,,0
4,"AAC",613.64,21.08,7.73,42.60%,0.00%,15.60%,,9.47%,9.40,77.90,29.34,0.79%,3465
5,"AADR",,,,,,,,,,1.67,38.19,0.69%,1361
6,"AAIT",,,,,,,,,0.28,1.14,34.44,-0.17%,289
7,"AAL",34708.21,717.26,713.68,0.55%,0.00%,69.30%,-1.20%,1.76%,0.94,13403.28,48.52,0.27%,4516237
8,"AAMC",380.03,2.19,1.54,3.40%,168.03%,73.40%,3.48%,9.63%,8.36,17.78,181.30,4.48%,1572
9,"AAME",81.69,20.63,4.55,77.33%,-0.03%,5.10%,2.83%,0.07%,0.98,3.39,3.98,0.51%,905
10,"AAN",2272.25,72.48,72.44,0.70%,0.00%,96.90%,-2.86%,5.30%,5.94,646.14,31.02,-1.05%,264911
11,"AAOI",150.42,14.82,13.79,1.40%,-4.50%,46.60%,-21.27%,12.50%,6.21,277.70,10.25,0.99%,92924
12,"AAON",1272.96,54.47,41.64,21.00%,0.00%,60.50%,-0.91%,2.48%,7.31,141.37,23.35,-0.09%,32209
13,"AAP",10960.18,72.99,71.21,0.50%,-21.40%,97.90%,1.66%,4.14%,3.45,852.53,150.81,0.43%,1013584
14,"AAPL",740209.24,5824.75,5821.19,0.05%,-32.89%,62.20%,-0.26%,1.01%,1.07,55016.15,127.80,0.57%,43115166
15,"AAT",1854.30,43.61,37.33,0.90%,101.40%,99.30%,0.70%,1.64%,4.05,151.40,42.77,0.59%,23707
16,"AAU",75.60,68.73,56.87,5.36%,0.00%,5.90%,124.65%,0.13%,0.31,243.61,1.10,0.38%,66719
17,"AAV",828.00,168.98,167.94,0.25%,0.00%,58.00%,4.01%,0.46%,3.38,230.27,5.05,3.06%,81856
18,"AAVL",901.44,24.84,17.65,15.60%,-9.14%,63.00%,7.56%,8.07%,4.68,304.44,36.64,0.96%,123252
19,"AAWW",1191.13,24.81,24.28,1.10%,-16.26%,99.80%,-1.90%,7.07%,7.03,244.18,47.86,-0.31%,123266
20,"AAXJ",,,,,,,,,1.75,1222.97,63.53,-0.20%,490406
21,"AB",2737.65,100.76,91.57,0.30%,-1.63%,29.50%,0.06%,0.54%,1.51,329.88,27.50,1.21%,398951
22,"ABAC",51.50,32.39,16.88,53.91%,0.00%,0.60%,-3.09%,0.09%,1.26,12.34,1.62,1.89%,100
23,"ABAX",1373.36,22.54,21.29,3.30%,-5.52%,,0.50%,18.59%,18.74,211.24,60.89,-0.07%,53485
24,"ABB",49438.16,2316.69,2292.15,,,5.30%,11.21%,0.14%,1.54,2054.84,21.31,-0.14%,1112043
25,"ABBV",92499.77,1593.45,1572.60,0.08%,-0.78%,83.30%,0.27%,0.96%,1.70,8888.44,58.63,0.99%,6529479
26,"ABC",22035.67,219.61,218.48,0.30%,-26.81%,86.80%,-0.06%,3.49%,4.26,1791.62,100.82,0.48%,822999
27,"ABCB",725.12,28.16,26.85,3.80%,-1.56%,63.50%,0.89%,3.57%,9.96,96.24,26.00,0.97%,34486
28,"ABCD",115.89,44.92,12.43,72.10%,0.02%,10.50%,-1.59%,0.15%,0.78,23.60,2.54,-1.55%,52956
29,"ABCO",2264.11,42.17,41.28,0.30%,-50.50%,98.90%,6.90%,6.46%,5.84,456.60,54.37,1.27%,223553
30,"ABCW",312.80,9.34,2.17,21.38%,0.00%,,,6.49%,5.82,24.21,33.18,-0.93%,3821
31,"ABDC",,,,,,,,,0.10,46.29,13.57,0.52%,13580
32,"ABEV",100009.00,15700.00,5990.00,,,,,0.99%,4.49,13271.74,6.41,0.71%,3572993
33,"ABG",2377.73,29.77,29.29,1.20%,-11.82%,99.40%,0.79%,5.58%,4.50,363.13,79.54,-0.41%,120548
34,"ABIO",14.70,21.12,18.08,2.40%,-42.33%,19.40%,48.38%,5.82%,2.96,355.76,0.78,11.93%,702986
35,"ABM",1652.37,55.88,50.59,2.00%,-18.41%,83.40%,-2.40%,1.71%,4.09,211.25,30.23,2.23%,56215
36,"ABMD",2482.63,41.11,40.45,2.10%,-29.23%,,-1.96%,9.71%,8.55,459.20,60.70,0.51%,251486
37,"ABR",359.92,50.48,42.04,0.20%,-5.61%,67.50%,0.47%,0.10%,0.37,115.90,7.25,1.68%,80894
38,"ABT",69401.86,1505.79,1502.70,0.10%,-27.65%,69.80%,0.92%,0.81%,2.25,5384.45,46.38,0.63%,3157362
39,"ABTL",89.22,9.03,8.90,0.50%,51.48%,54.40%,-3.69%,0.78%,0.92,75.92,9.90,0.20%,17276
40,"ABX",14143.10,1165.00,1161.16,,,72.10%,-2.21%,1.15%,0.69,19227.35,12.12,-0.16%,7986877
41,"ABY",2752.00,80.00,79.99,,,34.50%,-6.24%,3.52%,3.34,843.50,34.04,-1.05%,187159
42,"ACAD",3413.13,99.77,99.48,0.10%,-78.72%,96.60%,1.38%,16.93%,13.30,1266.80,35.27,3.10%,1054810
43,"ACAS",3958.76,269.67,269.15,1.00%,-23.87%,67.80%,-1.03%,1.20%,1.82,1767.79,14.62,-0.41%,390112
44,"ACAT",505.05,12.95,12.71,1.60%,-0.72%,96.70%,9.51%,7.74%,4.69,209.88,39.71,1.82%,50940
45,"ACC",4551.70,105.12,104.44,0.60%,-1.58%,99.60%,-1.80%,1.65%,1.76,978.70,43.11,-0.44%,659922
46,"ACCO",874.54,112.12,110.42,0.70%,-2.77%,88.30%,-7.88%,8.27%,9.14,998.18,7.81,0.13%,441927
47,"ACE",37503.21,331.74,329.62,0.50%,-8.35%,93.60%,0.39%,1.19%,2.87,1366.93,114.31,1.11%,616576
48,"ACET",582.20,29.11,28.43,2.40%,-7.57%,72.20%,-4.79%,3.88%,8.49,129.75,20.34,1.70%,44318
49,"ACFC",61.30,15.52,10.92,0.10%,,54.10%,3.78%,0.96%,8.07,13.01,3.91,-1.01%,12039
50,"ACFN",16.20,26.56,24.13,1.40%,68.38%,10.30%,-23.06%,3.10%,3.74,200.11,0.64,4.92%,26089
51,"ACG",1812.11,242.91,242.90,,,37.50%,1.54%,0.04%,0.13,795.20,7.46,0.00%,363506
52,"ACGL",7740.14,129.11,122.66,1.20%,-16.33%,79.60%,0.39%,0.64%,1.64,480.15,59.88,-0.12%,105706
53,"ACH",9744.55,833.58,157.76,,,4.30%,0.22%,0.56%,6.20,142.43,11.70,0.09%,11627
54,"ACHC",3786.94,59.92,57.51,2.00%,-12.23%,70.90%,0.43%,6.63%,11.31,337.01,62.90,-0.47%,149923
55,"ACHN",1222.40,112.25,111.93,44.11%,-20.29%,97.40%,6.47%,13.73%,2.26,6790.57,11.21,2.94%,2493336
56,"ACI",252.60,212.27,210.86,0.10%,11.31%,64.60%,2.32%,26.44%,9.29,6003.09,1.25,5.04%,2897441
57,"ACIM",,,,,,,,,,5.18,66.63,0.17%,1625
58,"ACIW",2373.30,114.93,112.85,1.30%,-31.91%,98.50%,-0.37%,5.27%,10.10,588.69,20.46,-0.92%,223672
59,"ACLS",316.80,112.74,110.83,0.20%,-23.69%,69.10%,4.18%,2.16%,6.12,391.21,2.77,-1.42%,368302
60,"ACM",4320.79,155.48,155.38,0.60%,-13.85%,74.70%,22.06%,3.86%,3.69,1625.97,27.66,-0.49%,1246097
61,"ACN",59665.46,664.50,471.62,0.30%,-12.74%,82.10%,-0.50%,3.59%,6.39,2651.29,89.53,-0.29%,1012169
62,"ACNB",120.56,6.01,5.85,2.00%,3.76%,9.50%,8.35%,0.27%,6.19,2.58,20.39,1.65%,5
63,"ACOR",1516.07,41.95,41.85,1.80%,-28.61%,,-0.88%,10.99%,7.20,638.09,37.08,2.60%,367450
64,"ACPW",42.89,23.06,21.23,0.90%,106.55%,43.20%,-3.20%,0.58%,1.89,64.87,1.87,0.54%,59555
65,"ACRE",348.06,28.60,25.99,11.13%,0.32%,65.30%,-0.14%,2.08%,4.57,118.16,12.29,0.99%,51999
66,"ACRX",320.83,44.01,43.28,35.67%,0.00%,78.40%,-2.26%,20.71%,26.37,339.91,8.09,10.97%,414108
67,"ACSF",,,,,,,,,0.50,41.29,12.62,-1.52%,18129
68,"ACST",46.75,106.26,50.57,,,,,0.11%,0.36,149.04,0.45,2.30%,33754
69,"ACT",75948.37,266.14,265.08,0.10%,0.00%,90.20%,2.32%,7.93%,6.94,3030.04,287.94,0.90%,1674612
70,"ACTA",652.12,40.58,33.83,10.00%,0.00%,83.30%,-0.40%,3.66%,11.53,107.55,15.99,-0.50%,36685
