"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"APP","American Apparel, Inc.","Consumer Goods","Textile - Apparel Clothing","USA",82.77,,0.87,16.01%,1907180
2,"ATHM","Autohome Inc.","Technology","Internet Information Providers","China",4138.00,67.84,47.99,15.97%,435927
3,"BLDP","Ballard Power Systems Inc.","Industrial Goods","Industrial Electrical Equipment","Canada",420.31,,5.36,26.71%,38265320
4,"CORT","Corcept Therapeutics Incorporated","Healthcare","Biotechnology","USA",336.37,,3.90,15.73%,1580874
5,"CPHI","China Pharma Holdings, Inc.","Healthcare","Drug Manufacturers - Major","China",29.20,,0.77,15.67%,1626066
6,"CPST","Capstone Turbine Corp.","Industrial Goods","Industrial Electrical Equipment","USA",499.62,,1.88,16.05%,13917356
7,"CRD-B","Crawford & Company","Financial","Insurance Brokers","USA",458.58,8.55,9.95,18.74%,258266
8,"DANG","E-Commerce China Dangdang Inc.","Services","Catalog & Mail Order Houses","China",1191.07,,17.11,15.37%,14223938
9,"DQ","Daqo New Energy Corp.","Technology","Semiconductor Equipment & Materials","China",311.94,,52.89,17.25%,160127
10,"EGLT","Egalet Ltd.","Healthcare","Biotechnology","United Kingdom",181.28,,15.13,16.03%,215717
11,"EMIS","Emisphere Technologies, Inc.","Healthcare","Drug Delivery","USA",6.98,,0.27,16.96%,70800
12,"EPAM","EPAM Systems, Inc.","Technology","Information Technology Services","USA",1478.11,26.46,37.21,16.21%,3634795
13,"FCEL","FuelCell Energy Inc.","Utilities","Diversified Utilities","USA",382.10,,2.71,24.88%,66799856
14,"GOMO","Sungy Mobile Limited","Technology","Application Software","China",886.30,118.65,31.83,16.64%,714037
15,"INSY","INSYS Therapeutics, Inc.","Healthcare","Biotechnology","USA",1466.03,,83.37,21.73%,1166150
16,"JKS","JinkoSolar Holding Co., Ltd.","Industrial Goods","Industrial Electrical Equipment","China",694.12,,35.95,17.02%,7044859
17,"LXFT","Luxoft Holding, Inc.","Technology","Application Software","British Virgin Islands",944.44,19.22,34.10,18.28%,688836
18,"MCOX","Mecox Lane Limited","Services","Specialty Retail, Other","China",47.98,,4.74,19.10%,367019
19,"MLNK","ModusLink Global Solutions, Inc.","Services","Air Delivery & Freight Services","USA",233.53,,5.68,25.11%,653473
20,"MXWL","Maxwell Technologies Inc.","Technology","Diversified Electronics","USA",305.60,25.21,12.23,15.49%,2186214
21,"NAK","Northern Dynasty Minerals Ltd.","Basic Materials","Industrial Metals & Minerals","Canada",79.81,,0.98,16.55%,1265940
22,"PCO","Pendrell Corporation","Technology","Wireless Communications","USA",384.11,,1.72,17.81%,582533
23,"QRM","Quest Rare Minerals Ltd.","Basic Materials","Industrial Metals & Minerals","Canada",34.96,,0.60,15.38%,1181155
24,"ROSG","Rosetta Genomics, Ltd.","Healthcare","Medical Laboratories & Research","Israel",37.50,,5.15,26.54%,1679451
25,"SUTR","Sutor Technology Group Limited","Basic Materials","Steel & Iron","China",73.95,3.58,2.09,16.76%,4219201
26,"UQM","UQM Technologies Inc.","Industrial Goods","Industrial Electrical Equipment","USA",66.38,,2.16,20.00%,4376414
27,"VIPS","Vipshop Holdings Limited","Services","Discount, Variety Stores","China",7078.03,182.51,169.21,32.44%,7288122
28,"YOD","YOU On Demand Holdings, Inc.","Services","CATV Systems","USA",77.92,,5.79,15.57%,3277446
29,"ZBB","ZBB Energy Corporation","Industrial Goods","Industrial Electrical Equipment","USA",15.94,,1.63,81.11%,3015940
