"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ANCI","American Caresource Holdings, Inc.","Healthcare","Specialized Health Services","USA",14.10,,2.87,16.67%,79825
2,"CHGS","China Gengsheng Minerals, Inc.","Basic Materials","Nonmetallic Mineral Mining","China",5.36,,0.25,24.50%,688411
3,"COCO","Corinthian Colleges Inc.","Services","Education & Training Services","USA",79.79,45.50,1.05,15.38%,4760120
4,"EVDY","Everyday Health, Inc.","Technology","Internet Information Providers","USA",357.52,,13.92,15.52%,584344
5,"GORO","Gold Resource Corp","Basic Materials","Gold","USA",190.68,,4.28,21.59%,3591782
6,"ICLD","InterCloud Systems, Inc.","Services","Business Services","USA",33.39,0.97,5.06,63.22%,7081411
7,"IGC","India Globalization Capital, Inc.","Industrial Goods","Heavy Construction","USA",6.56,,0.99,21.13%,1189906
8,"KONE","Kingtone Wirelessinfo Solution Holding Ltd.","Technology","Business Software & Services","China",4.74,,4.42,29.62%,39258
9,"LOAN","Manhattan Bridge Capital, Inc.","Financial","Credit Services","USA",8.28,14.92,2.25,15.98%,50315
10,"LOOK","LookSmart, Ltd.","Technology","Internet Information Providers","USA",9.53,,1.96,18.07%,13165
11,"NFEC","NF Energy Saving Corp.","Industrial Goods","Industrial Equipment & Components","China",5.40,48.00,1.18,22.92%,357676
12,"TELK","Telik Inc.","Healthcare","Drugs - Generic","USA",5.73,,1.49,19.20%,2766198
13,"TWOU","2U, Inc.","Technology","Application Software","USA",432.85,,13.35,23.96%,603590
14,"UEC","Uranium Energy Corp.","Basic Materials","Industrial Metals & Minerals","USA",97.88,,1.32,21.10%,3959188
15,"XGTI","xG Technology, Inc.","Technology","Wireless Communications","USA",37.85,,1.83,19.61%,1532631
16,"ZAZA","ZaZa Energy Corporation","Basic Materials","Oil & Gas Drilling & Exploration","USA",51.68,,0.68,41.42%,1192222
17,"ZHNE","Zhone Technologies Inc.","Technology","Communication Equipment","USA",72.72,17.31,2.70,20.00%,679344
