"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18161.39,333.42,331.93,0.30%,13.76%,85.30%,0.04%,1.26%,1.56,2681.96,54.54,0.13%,2073552
2,"AA",15989.90,1172.28,1169.66,0.20%,47.31%,62.00%,-0.83%,6.78%,3.31,23936.25,13.72,0.59%,12725993
3,"AADR",,,,,,,,,,2.96,37.87,0.02%,835
4,"AAIT",,,,,,,,,0.10,3.09,32.24,0.78%,470
5,"AAL",26208.08,720.20,466.93,1.20%,103.14%,63.10%,10.63%,4.20%,1.84,10642.43,36.49,0.27%,6974282
6,"AAMC",2341.61,2.37,1.70,2.80%,3.11%,61.70%,-0.61%,7.71%,5.48,23.95,976.00,-1.22%,8931
7,"AAME",72.69,21.07,4.98,8.60%,,4.90%,3.08%,0.13%,0.64,10.45,3.48,0.87%,2604
8,"AAN",2129.89,71.98,69.81,0.60%,-3.79%,0.80%,,11.84%,5.93,1393.83,30.39,2.70%,1288377
9,"AAOI",324.28,14.76,13.72,1.20%,46.24%,21.90%,-19.16%,3.64%,2.23,223.58,21.74,-1.05%,127240
10,"AAON",1038.94,36.66,28.13,20.90%,-2.91%,58.60%,-0.19%,3.50%,7.56,130.22,28.90,1.98%,111412
11,"AAP",8824.28,72.94,72.49,0.60%,-20.09%,95.60%,0.02%,2.38%,1.99,866.23,121.69,0.59%,325396
12,"AAPL",509489.03,861.38,860.93,0.04%,5.19%,61.50%,-0.18%,2.31%,1.96,10115.94,592.58,0.19%,6594828
13,"AAT",1424.70,41.94,35.88,1.10%,-7.61%,86.10%,-0.06%,2.32%,4.80,173.25,34.67,2.06%,215320
14,"AAU",88.26,64.42,52.88,5.36%,,5.90%,145.09%,0.80%,2.75,154.59,1.38,0.73%,70528
15,"AAV",1065.20,169.08,167.50,0.25%,,58.00%,4.00%,0.07%,0.36,342.91,6.30,0.00%,269060
16,"AAWW",991.08,25.04,24.44,1.60%,25.73%,94.30%,25.12%,12.41%,8.67,349.62,37.94,-4.14%,736846
17,"AAXJ",,,,,,,,,4.87,601.93,59.89,0.15%,274316
18,"AB",2400.75,96.03,90.64,0.20%,-0.77%,29.20%,0.81%,2.75%,5.80,429.87,24.84,-0.64%,210760
19,"ABAX",913.36,22.25,21.01,2.60%,2.12%,97.20%,3.15%,14.82%,19.20,162.22,41.24,0.46%,105880
20,"ABB",55484.54,2317.65,2292.11,,,5.60%,-0.02%,0.26%,3.08,1962.98,24.14,0.84%,5324293
21,"ABBV",82372.14,1596.05,1594.50,0.10%,19.10%,69.90%,-0.01%,0.67%,1.64,6484.79,51.18,-0.83%,3328988
22,"ABC",14868.20,229.20,227.42,0.20%,-1.08%,86.90%,-0.14%,2.76%,3.30,1899.66,64.27,-0.92%,1760814
23,"ABCB",527.61,25.16,24.19,2.80%,8.47%,63.10%,0.06%,2.45%,6.42,92.42,21.08,0.52%,63054
24,"ABCD",100.10,44.89,13.18,71.14%,-2.81%,11.90%,-10.04%,0.06%,0.29,29.26,2.23,0.00%,19376
25,"ABCO",2041.55,36.14,35.90,0.70%,26.50%,96.80%,0.22%,9.71%,13.81,252.34,56.48,-0.02%,189205
26,"ABFS",1019.80,25.87,24.48,3.30%,15.26%,94.20%,-0.75%,5.39%,3.68,358.03,39.42,0.00%,0
27,"ABG",1914.41,30.66,30.21,1.80%,-8.61%,97.90%,-0.30%,4.62%,4.41,316.81,63.13,1.11%,430074
28,"ABIO",33.60,21.00,18.10,2.60%,21.30%,16.90%,-0.03%,23.32%,5.12,823.71,1.57,-1.87%,246278
29,"ABM",1500.40,55.86,50.48,1.80%,5.90%,83.60%,0.16%,2.62%,6.05,218.16,27.18,1.19%,180520
30,"ABMD",902.32,39.82,39.37,2.10%,1.21%,98.60%,0.16%,18.49%,15.82,460.15,22.71,0.22%,782706
31,"ABR",350.98,50.14,38.49,0.50%,-9.72%,57.10%,-0.11%,0.52%,1.46,137.30,7.16,2.29%,99109
32,"ABT",59670.51,1543.07,1540.12,0.20%,4.72%,69.70%,0.15%,0.82%,1.54,8182.64,38.56,-0.28%,4761490
33,"ABTL",119.66,8.91,8.77,8.62%,-40.97%,58.00%,9.45%,2.44%,0.68,314.62,12.21,-9.08%,486889
34,"ABX",19924.08,1164.47,1161.32,,,73.90%,2.70%,0.84%,0.79,12417.86,17.40,1.69%,12766760
35,"ACAD",1989.67,98.89,98.67,0.10%,23.33%,84.50%,-0.14%,13.29%,5.57,2354.18,19.59,-2.63%,1659399
36,"ACAS",4055.09,269.80,259.27,1.10%,-8.73%,66.00%,-0.17%,2.49%,2.09,3089.75,15.04,0.07%,1783881
37,"ACAT",547.81,13.14,12.94,1.80%,6.77%,98.80%,7.53%,8.03%,5.40,192.29,41.54,-0.36%,118446
38,"ACC",4043.23,104.91,104.40,0.50%,22.12%,99.00%,1.46%,2.27%,2.91,815.16,38.89,0.91%,616361
39,"ACCL",697.56,55.76,55.33,0.92%,-17.66%,83.30%,-6.64%,3.14%,1.75,992.47,12.51,0.00%,0
40,"ACCO",685.80,114.11,112.75,0.60%,22.12%,,0.24%,14.12%,24.13,659.92,6.03,0.33%,448405
41,"ACCU",,,,,,,,,,21.08,26.66,-0.26%,17800
42,"ACE",34476.32,337.97,335.79,0.60%,16.29%,94.70%,0.26%,1.53%,3.33,1543.55,102.06,0.05%,1048882
43,"ACET",617.83,28.38,26.87,2.00%,8.82%,65.00%,0.96%,2.89%,1.92,405.40,22.36,2.71%,272104
44,"ACFC",64.37,15.51,11.78,1.10%,,47.20%,-15.23%,0.11%,0.54,24.04,4.01,-3.37%,13651
45,"ACFN",50.19,22.21,20.45,6.60%,3.39%,42.20%,0.84%,9.85%,10.92,184.54,2.24,-0.88%,161936
46,"ACG",1804.82,242.91,242.79,,,31.00%,10.66%,0.02%,0.06,797.21,7.40,-0.40%,386809
