"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",19082.15,331.00,330.88,0.30%,4.97%,84.70%,0.01%,0.63%,0.90,2311.26,59.51,3.23%,3742672
2,"AA",12833.00,1070.31,1069.06,0.20%,104.72%,61.80%,1.52%,11.06%,4.21,28100.73,11.94,-0.46%,23204388
3,"AADR",,,,,,,,,,5.08,36.09,1.19%,814
4,"AAIT",,,,,,,,,0.69,2.51,30.55,1.16%,1934
5,"AAL",11081.28,336.00,751.64,0.70%,,3.30%,,10.03%,5.46,13790.61,33.82,2.55%,13603734
6,"AAMC",2324.52,2.35,1.70,2.50%,3.53%,60.50%,4.10%,3.65%,4.65,13.31,998.12,0.82%,2222
7,"AAME",84.56,21.30,5.14,75.13%,,4.80%,1.19%,0.21%,1.05,10.46,4.00,0.75%,2022
8,"AAN",2041.03,76.10,67.09,0.50%,-4.04%,0.80%,,9.59%,7.64,842.02,26.74,-0.30%,1902102
9,"AAOI",171.54,12.60,11.44,0.90%,,19.70%,10.80%,1.17%,1.88,71.26,14.00,2.87%,69247
10,"AAON",1134.23,36.74,28.06,0.30%,-12.68%,58.50%,0.34%,3.76%,9.07,116.22,30.98,0.36%,146966
11,"AAP",8285.88,72.75,72.23,0.80%,1.39%,95.50%,-0.73%,2.56%,2.38,776.74,115.20,1.14%,581676
12,"AAPL",452758.12,904.16,884.91,0.04%,5.85%,61.80%,0.02%,1.60%,1.20,11821.93,499.38,-0.27%,24112594
13,"AAT",1249.06,39.82,34.45,1.00%,-22.11%,86.10%,0.20%,1.62%,3.78,147.61,32.79,4.53%,219844
14,"AAU",82.27,60.05,52.92,5.36%,,5.90%,174.02%,0.84%,3.23,136.64,1.34,-2.19%,242916
15,"AAV",692.05,168.38,167.07,0.25%,,58.00%,4.02%,0.14%,1.60,145.92,4.10,-0.24%,138119
16,"AAWW",890.90,25.12,24.52,12.22%,-2.89%,94.30%,1.64%,4.04%,2.34,423.12,35.60,0.39%,199279
17,"AAXJ",,,,,,,,,0.50,663.27,56.07,0.93%,1582575
18,"AB",2017.68,92.26,86.69,0.10%,-0.80%,33.30%,6.24%,2.72%,6.46,365.49,22.52,2.97%,205489
19,"ABAX",888.00,22.31,21.08,1.80%,-5.19%,98.60%,1.35%,9.71%,13.70,149.38,37.90,-4.80%,866724
20,"ABB",57769.55,2297.00,2295.97,,,3.60%,0.02%,0.20%,3.35,1346.11,25.12,-0.12%,1573898
21,"ABBV",75699.90,1590.00,1589.52,0.06%,1.49%,68.40%,0.15%,0.79%,2.04,6184.96,48.26,1.38%,7668150
22,"ABC",15488.43,230.28,228.03,0.20%,25.99%,88.60%,-0.40%,2.36%,3.36,1599.84,67.77,0.76%,1436489
23,"ABCB",478.50,24.02,21.80,1.00%,4.80%,64.20%,-7.02%,1.84%,5.11,78.53,20.52,3.01%,121245
24,"ABCD",89.42,47.56,11.39,71.14%,-2.66%,18.70%,-9.46%,0.08%,0.28,31.63,1.85,-1.60%,9056
25,"ABCO",2276.42,35.88,35.87,0.40%,-13.29%,96.80%,-0.25%,6.58%,11.28,209.41,64.76,2.08%,115831
26,"ABFS",829.25,25.74,24.30,3.30%,12.00%,97.50%,1.14%,9.22%,4.96,452.13,33.47,3.86%,348412
27,"ABG",1416.81,30.70,30.28,0.40%,-62.77%,98.30%,-0.23%,3.89%,4.47,263.39,47.70,3.36%,474881
28,"ABIO",21.34,10.83,12.88,15.40%,19.74%,15.20%,-2.18%,16.67%,1.44,1489.53,2.00,1.52%,247395
29,"ABM",1481.10,55.33,50.21,1.80%,10.79%,83.20%,1.53%,1.48%,3.52,211.15,27.04,1.01%,169801
30,"ABMC",2.83,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.31,19.04,0.13,0.00%,500
31,"ABMD",1029.00,39.26,39.02,2.90%,2.40%,98.90%,0.10%,10.44%,9.84,413.80,26.89,2.59%,494755
32,"ABR",295.97,43.40,38.32,0.50%,-12.15%,59.00%,-0.14%,0.27%,0.92,110.94,6.85,0.44%,96341
33,"ABT",56176.95,1567.00,1543.51,0.10%,0.71%,68.60%,0.19%,0.80%,1.89,6506.96,36.53,1.90%,9576176
34,"ABTL",135.12,8.90,8.78,8.62%,-44.21%,54.20%,-0.37%,0.75%,0.25,261.53,15.51,2.17%,269592
35,"ABX",19539.52,1001.00,1161.43,,,73.90%,3.15%,1.48%,0.97,17704.46,19.21,-1.59%,16934476
36,"ACAD",2078.28,89.50,90.65,0.10%,-13.53%,88.50%,0.40%,11.55%,7.43,1408.85,23.80,2.50%,1287696
37,"ACAS",4500.92,286.50,267.06,1.10%,-2.90%,59.60%,-2.88%,0.88%,1.07,2182.59,15.94,1.50%,2371189
38,"ACAT",567.00,13.42,13.27,1.70%,-12.30%,86.70%,-1.70%,3.89%,2.93,176.22,42.72,1.11%,263831
39,"ACC",3615.99,104.78,104.27,0.30%,5.72%,99.10%,-0.92%,2.55%,3.74,711.91,35.06,1.59%,715816
