"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"AMCN","AirMedia Group Inc.","Services","Marketing Services","China",146.01,,2.00,-18.03%,3269704
2,"ARO","Aeropostale, Inc.","Services","Apparel Stores","USA",572.96,,5.83,-20.14%,37158668
3,"BDL","Flanigan's Enterprises Inc.","Services","Specialty Eateries","USA",28.78,13.23,12.56,-18.86%,9416
4,"BODY","Body Central Corp.","Services","Apparel Stores","USA",46.47,,2.20,-22.54%,1897790
5,"LRY","Liberty Property Trust","Financial","REIT - Office","USA",5424.20,39.78,19.48,-47.35%,0
6,"NIHD","NII Holdings Inc.","Technology","Wireless Communications","USA",184.51,,0.89,-16.61%,13548507
7,"OINK","Tianli Agritech, Inc.","Consumer Goods","Farm Products","China",23.42,,1.73,-17.22%,349690
8,"OPTT","Ocean Power Technologies, Inc","Industrial Goods","Diversified Machinery","USA",53.60,,4.32,-15.29%,3438065
9,"PLUG","Plug Power Inc.","Technology","Diversified Electronics","USA",673.21,,6.71,-16.12%,73772832
10,"PWO","PowerShares Dynamic OTC","Financial","Exchange Traded Fund","USA",,,46.60,-35.10%,7567
11,"RPTP","Raptor Pharmaceuticals Corp.","Healthcare","Drug Manufacturers - Major","USA",886.87,,11.25,-23.94%,6228358
12,"TBAC","Tandy Brands Accessories Inc.","Consumer Goods","Textile - Apparel Footwear & Accessories","USA",0.61,,0.07,-16.47%,4550
13,"XOXO","XO Group Inc.","Services","Specialty Retail, Other","USA",293.76,25.32,9.78,-17.82%,1271510
14,"ZBB","ZBB Energy Corporation","Industrial Goods","Industrial Electrical Equipment","USA",56.31,,2.38,-25.16%,4834426
