"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",13967.40,333.51,333.20,0.30%,-3.47%,85.60%,0.80%,0.96%,1.04,3076.43,41.88,1.21%,1586777
2,"AA",18554.63,1178.82,1177.40,0.20%,2.17%,69.30%,1.08%,3.27%,1.92,20045.43,15.74,-1.25%,17131161
3,"AAC",623.97,21.08,7.82,42.10%,-3.65%,,,5.56%,2.58,168.48,29.60,0.34%,44651
4,"AADR",,,,,,,,,,1.27,37.64,0.19%,262
5,"AAIT",,,,,,,,,0.04,1.66,33.15,0.64%,499
6,"AAL",36465.50,717.26,713.31,0.55%,0.10%,70.00%,-0.85%,3.03%,1.35,15989.14,50.84,0.26%,8859285
7,"AAMC",780.74,2.19,1.54,2.40%,11.49%,71.20%,-4.12%,12.99%,18.34,10.91,356.50,-23.38%,80688
8,"AAME",80.42,20.62,4.55,77.33%,-0.03%,4.90%,0.30%,0.15%,1.60,4.39,3.90,0.52%,2884
9,"AAN",2117.14,72.48,72.05,0.60%,7.94%,99.40%,-4.98%,5.00%,5.85,616.74,29.21,2.13%,436057
10,"AAOI",154.47,14.81,14.39,2.80%,3.75%,59.20%,-7.27%,14.71%,5.48,386.23,10.43,-1.97%,220147
11,"AAON",1192.35,54.47,41.63,21.00%,0.10%,61.10%,3.70%,3.04%,7.18,175.95,21.89,1.06%,141112
12,"AAP",11637.53,72.99,72.61,0.50%,-15.32%,96.10%,-0.37%,3.17%,2.66,863.49,159.44,-0.26%,509752
13,"AAPL",662375.04,5864.84,5861.86,0.05%,10.68%,61.90%,-4.57%,1.33%,1.44,54324.09,112.94,1.04%,45032160
14,"AAT",1743.93,43.62,37.47,1.20%,7.19%,99.30%,5.86%,1.91%,4.38,163.71,39.98,1.09%,182850
15,"AAU",60.97,65.56,57.24,5.36%,,5.90%,139.06%,0.45%,1.72,151.52,0.93,-4.12%,115431
16,"AAV",809.49,170.06,168.08,0.25%,,58.00%,3.98%,0.39%,2.00,327.73,4.76,-7.21%,609723
17,"AAVL",1161.70,22.47,11.49,29.30%,,64.70%,250.56%,9.62%,7.71,143.24,51.70,0.27%,137681
18,"AAWW",1179.24,24.80,24.30,1.10%,-23.11%,,0.40%,8.91%,8.25,262.16,47.55,1.17%,201377
19,"AAXJ",,,,,,,,,1.68,875.33,60.88,1.23%,690950
20,"AB",2412.48,97.16,91.48,5.81%,2.82%,29.50%,5.06%,0.87%,2.61,307.08,24.83,-0.16%,224609
21,"ABAC",59.51,32.34,16.88,53.91%,,0.60%,17.57%,0.33%,1.44,38.96,1.84,-2.12%,795
22,"ABAX",1335.27,22.54,21.29,3.30%,-10.90%,,-1.67%,18.49%,18.27,215.44,59.24,-0.95%,171883
23,"ABB",49445.23,2307.29,2307.14,,,4.70%,22.12%,0.21%,2.49,1929.03,21.43,0.09%,988094
24,"ABBV",106713.35,1593.45,1572.52,0.08%,0.08%,89.50%,10.84%,1.38%,1.76,12323.70,66.97,-1.09%,12856594
25,"ABC",20106.36,218.69,206.69,0.30%,11.56%,87.20%,-1.52%,3.82%,4.38,1802.71,91.94,0.28%,1573966
26,"ABCB",720.33,28.16,25.52,0.30%,-15.08%,62.90%,5.88%,4.26%,9.61,113.08,25.58,0.00%,138829
27,"ABCD",75.00,44.91,12.42,72.10%,2.40%,10.70%,-3.44%,0.06%,0.43,17.37,1.67,1.21%,2233
28,"ABCO",1768.09,36.01,35.73,0.20%,-7.69%,,-2.55%,7.44%,6.54,406.88,49.10,3.87%,327303
29,"ABCW",320.07,9.24,2.15,21.38%,,,,0.04%,0.03,30.53,34.64,-1.03%,52450
30,"ABEV",95456.00,15700.00,6000.00,,,,,0.89%,,,6.08,,10463576
31,"ABG",2244.96,29.77,29.30,0.50%,-20.34%,99.40%,2.99%,8.35%,5.68,430.88,75.41,-0.16%,618667
32,"ABIO",19.56,21.17,17.67,1.90%,-5.19%,13.00%,-2.79%,7.50%,3.41,388.58,0.92,-5.01%,149871
33,"ABM",1588.32,55.75,50.12,1.80%,0.40%,85.70%,0.33%,1.95%,4.57,213.42,28.49,1.75%,176353
34,"ABMD",1570.18,40.89,40.26,2.90%,0.94%,,0.28%,11.78%,13.18,359.84,38.40,4.60%,339205
35,"ABR",343.26,50.48,38.65,0.10%,-15.13%,60.70%,1.07%,0.16%,0.66,91.16,6.80,2.26%,110273
36,"ABT",69823.48,1505.79,1502.76,0.10%,5.32%,69.30%,0.57%,0.76%,2.18,5222.40,46.37,0.69%,4416223
37,"ABTL",98.97,9.03,8.90,0.50%,54.89%,56.50%,-10.52%,1.17%,0.92,113.55,10.96,-0.18%,37942
38,"ABX",12046.43,1167.29,1161.29,,,72.10%,-2.21%,1.59%,1.15,16077.37,10.32,-4.71%,18454994
39,"ABY",2134.28,83.73,83.72,,,35.20%,9.46%,3.19%,3.54,756.36,25.49,-0.55%,302783
40,"ACAD",3216.58,99.77,99.53,0.10%,8.72%,95.30%,-0.25%,16.97%,14.20,1188.70,32.24,-2.24%,1282462
41,"ACAS",3953.36,269.67,269.37,1.00%,-5.00%,68.50%,0.01%,2.34%,2.27,2786.49,14.66,-0.27%,1133275
42,"ACAT",418.80,12.93,12.70,1.70%,46.73%,88.30%,-4.28%,5.57%,4.45,158.75,32.39,1.86%,84777
43,"ACC",4378.25,105.12,104.53,0.56%,-0.34%,,1.03%,1.27%,1.48,892.50,41.65,2.21%,746154
44,"ACCO",1004.51,112.11,110.77,0.50%,15.68%,95.90%,-6.24%,7.91%,6.42,1363.87,8.96,0.67%,842309
45,"ACCU",,,,,,,,,,12.42,24.29,2.88%,3
46,"ACE",38262.89,331.74,329.60,0.40%,-3.28%,93.20%,-1.35%,1.35%,3.11,1426.78,115.34,0.56%,1190383
