"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ADEP","Adept Technology Inc.","Industrial Goods","Diversified Machinery","USA",170.01,,17.74,15.05%,902721
2,"AGA","PowerShares DB Agriculture Dble Shrt ETN","Financial","Exchange Traded Fund","USA",,,17.06,20.99%,118544
3,"AGF","PowerShares DB Agriculture Long ETN","Financial","Exchange Traded Fund","USA",,,16.79,28.76%,23131
4,"ASTM","Aastrom Biosciences, Inc.","Healthcare","Biotechnology","USA",10.22,,3.90,16.07%,396962
5,"BLDP","Ballard Power Systems Inc.","Industrial Goods","Industrial Electrical Equipment","Canada",524.64,,6.88,30.30%,51284352
6,"BOS","PowerShares DB Base Metals Short ETN","Financial","Exchange Traded Fund","USA",,,23.60,21.03%,14139
7,"CPGI","China  Shengda Packaging  Group Inc.","Consumer Goods","Packaging & Containers","China",39.57,12.75,1.27,24.51%,1107982
8,"DDP","PowerShares DB Commodity Short ETN","Financial","Exchange Traded Fund","USA",,,31.47,33.91%,71112
9,"DEJ","Dejour Energy Inc.","Basic Materials","Independent Oil & Gas","Canada",20.85,,0.17,23.29%,6314907
10,"DPU","PowerShares DB Commodity Long ETN","Financial","Exchange Traded Fund","USA",,,16.15,16.27%,46219
11,"EGLT","Egalet Ltd.","Healthcare","Biotechnology","United Kingdom",208.39,,18.83,25.62%,145926
12,"GMET","Geomet, Inc.","Basic Materials","Oil & Gas Drilling & Exploration","USA",0.80,,0.03,30.00%,241784
13,"HRT","Arrhythmia Research Technology Inc.","Healthcare","Medical Appliances & Equipment","USA",14.47,,6.39,19.44%,144434
14,"HUSA","Houston American Energy Corp.","Basic Materials","Independent Oil & Gas","USA",30.78,,0.71,20.34%,5755962
15,"HYGS","Hydrogenics Corp.","Industrial Goods","Industrial Electrical Equipment","Canada",262.11,,33.76,15.46%,958115
16,"INUV","Inuvo, Inc.","Services","Marketing Services","USA",25.16,,1.25,15.74%,602803
17,"IPWR","Ideal Power, Inc.","Industrial Goods","Diversified Machinery","USA",33.49,,11.25,18.42%,326238
18,"MATR","Mattersight Corporation","Technology","Application Software","USA",101.39,,7.31,20.83%,2461631
19,"MGT","MGT Capital Investments, Inc.","Services","Business Services","United Kingdom",13.34,,2.44,17.87%,120822
20,"MKTY","Mechanical Technology Inc.","Technology","Scientific & Technical Instruments","USA",5.10,,1.25,16.82%,133243
21,"MONT","Montage Technology Group Limited","Technology","Semiconductor - Integrated Circuits","China",79.93,23.19,20.66,20.40%,2481062
22,"NWBO","Northwest Biotherapeutics, Inc.","Healthcare","Biotechnology","USA",213.77,,7.85,29.55%,6121498
23,"PLUG","Plug Power Inc.","Technology","Diversified Electronics","USA",695.93,,10.31,24.67%,211462032
24,"RGSE","Real Goods Solar, Inc.","Industrial Goods","General Building Materials","USA",126.18,,5.23,24.55%,7829877
25,"ROSG","Rosetta Genomics, Ltd.","Healthcare","Medical Laboratories & Research","Israel",48.37,,6.11,16.38%,1882371
26,"RVLT","Revolution Lighting Technologies, Inc.","Technology","Diversified Electronics","USA",266.46,,3.96,17.86%,8776417
27,"THTI","THT Heat Transfer Technology, Inc.","Industrial Goods","Diversified Machinery","China",31.70,15.50,2.09,34.84%,3939617
28,"UBIC","UBIC, Inc.","Technology","Information Technology Services","Japan",94.29,11.64,10.00,71.82%,104809
29,"UQM","UQM Technologies Inc.","Industrial Goods","Industrial Electrical Equipment","USA",78.18,,2.99,41.04%,6211728
30,"ZBB","ZBB Energy Corporation","Industrial Goods","Industrial Electrical Equipment","USA",38.61,,2.65,21.56%,5156552
