"No.","Ticker","Market Cap","Shares Outstanding","Shares Float","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Average Volume","Price","Change","Volume"
1,"A",18581.40,333.00,331.94,0.30%,5.05%,85.00%,0.98%,1.15%,1.35,2812.31,56.79,1.77%,1286722
2,"AA",12768.70,1073.00,1076.05,0.20%,54.72%,67.90%,12.42%,11.87%,4.60,27769.22,12.00,0.84%,9966349
3,"AADR",,,,,,,,,,3.46,37.73,0.48%,13246
4,"AAIT",,,,,,,,,0.59,3.68,31.29,-0.35%,980
5,"AAL",8711.04,231.06,467.30,1.10%,,53.80%,,11.50%,4.82,11159.97,37.35,-0.93%,5711529
6,"AAMC",2458.93,2.35,1.71,2.50%,3.52%,62.00%,7.68%,6.82%,4.94,23.65,1023.81,-2.03%,15544
7,"AAME",75.82,21.30,5.14,8.50%,,4.90%,1.95%,0.20%,0.85,12.02,3.58,0.56%,1836
8,"AAN",2443.96,75.22,69.81,0.60%,-4.04%,0.80%,,11.43%,5.43,1470.00,31.37,-3.45%,974202
9,"AAOI",325.25,12.63,11.63,1.60%,,31.60%,79.03%,2.15%,2.24,111.73,25.51,-0.93%,174783
10,"AAON",1002.69,36.74,28.06,0.30%,-12.68%,58.50%,0.35%,3.49%,7.26,135.08,28.42,4.14%,113182
11,"AAP",9191.74,72.78,72.43,0.60%,-19.98%,95.60%,-0.96%,2.00%,1.67,867.50,125.95,-0.28%,802083
12,"AAPL",471996.96,896.07,890.69,0.04%,6.86%,61.60%,-0.08%,2.58%,1.93,11904.53,531.40,0.88%,7449932
13,"AAT",1325.05,39.84,34.39,1.00%,-21.33%,86.10%,0.33%,2.18%,4.18,179.70,33.64,1.14%,90310
14,"AAU",93.68,61.23,52.88,5.36%,,5.90%,165.15%,0.84%,2.56,173.08,1.51,-1.31%,219856
15,"AAV",556.93,134.20,166.86,0.25%,,58.00%,5.10%,0.06%,0.72,134.45,4.23,1.93%,354351
16,"AAWW",801.59,25.03,24.46,1.50%,18.64%,96.40%,-3.17%,10.67%,6.35,410.82,32.16,0.44%,148005
17,"AAXJ",,,,,,,,,0.60,759.96,57.72,0.70%,242197
18,"AB",2289.84,92.26,94.60,0.20%,-0.77%,28.90%,-4.10%,2.64%,6.44,387.54,25.51,2.78%,484380
19,"ABAX",863.45,22.27,21.01,2.60%,2.12%,98.30%,0.86%,14.76%,15.39,201.48,39.65,2.27%,115089
20,"ABB",57356.09,2297.00,2295.97,,,5.60%,54.38%,0.26%,3.13,1916.41,25.29,1.28%,1060041
21,"ABBV",82752.16,1592.00,1586.98,0.10%,19.34%,70.10%,2.36%,0.74%,1.82,6465.40,53.10,2.15%,4660518
22,"ABC",15677.26,230.28,226.31,0.20%,-1.07%,86.90%,-2.10%,2.99%,3.98,1696.45,67.85,-0.34%,1562857
23,"ABCB",574.82,24.02,21.75,2.90%,9.08%,66.40%,-3.91%,2.29%,5.09,97.73,24.00,0.29%,108612
24,"ABCD",103.69,47.56,13.08,71.14%,-2.82%,15.30%,-17.57%,0.06%,0.24,31.40,2.08,-4.59%,30396
25,"ABCO",2427.04,36.06,35.93,0.60%,10.18%,96.80%,1.46%,7.44%,10.42,256.28,68.61,1.95%,117289
26,"ABFS",917.47,25.79,24.62,3.30%,15.31%,95.00%,-1.19%,4.84%,2.96,401.70,36.56,2.75%,379801
27,"ABG",1604.51,30.40,30.16,1.80%,-8.53%,98.10%,-0.88%,3.69%,3.63,306.20,53.97,2.25%,173973
28,"ABIO",22.42,10.83,12.94,3.40%,30.72%,22.40%,-2.18%,24.77%,2.68,1194.57,2.15,3.86%,1177453
29,"ABM",1586.37,55.66,50.47,1.80%,7.17%,83.60%,2.69%,2.21%,5.13,217.32,28.88,1.33%,168963
30,"ABMC",2.61,21.74,18.70,14.00%,,12.00%,-11.83%,0.03%,0.33,18.01,0.12,0.00%,0
31,"ABMD",1013.56,39.59,39.37,2.10%,1.22%,98.30%,0.65%,10.66%,10.54,398.05,25.74,0.55%,1557789
32,"ABR",332.66,49.21,37.49,0.50%,-10.87%,58.60%,-0.87%,0.50%,1.47,128.05,6.74,-0.30%,96979
33,"ABT",61275.78,1550.89,1540.27,0.20%,5.22%,69.60%,1.66%,0.91%,1.80,7782.78,39.73,0.56%,5497843
34,"ABTL",127.61,8.91,8.77,8.62%,-44.18%,53.00%,-2.54%,1.76%,0.48,319.69,14.30,-0.14%,180710
35,"ABX",22188.25,1085.00,1161.10,,,73.90%,2.90%,0.99%,0.83,13772.84,20.22,-1.12%,11303859
36,"ACAD",2515.85,91.02,97.27,0.10%,23.33%,85.80%,4.91%,10.48%,5.77,1765.10,28.67,3.73%,1993350
37,"ACAS",4116.42,277.20,272.72,1.10%,-8.66%,64.70%,3.02%,1.14%,1.09,2839.54,14.77,-0.54%,1326463
38,"ACAT",647.52,13.42,12.96,0.50%,19.61%,91.90%,1.78%,6.63%,3.50,245.69,48.84,1.22%,157103
39,"ACC",3886.40,104.78,104.16,0.50%,22.43%,99.00%,2.26%,2.07%,2.58,836.01,36.89,-0.54%,677291
40,"ACCL",695.10,55.70,55.33,0.92%,-17.67%,88.80%,-0.99%,2.43%,1.39,970.64,12.48,0.00%,434486
41,"ACCO",665.11,113.50,112.40,0.60%,15.23%,,-2.44%,14.01%,20.05,785.61,5.99,2.22%,577249
42,"ACCU",,,,,,,,,,13.21,25.74,0.00%,0
43,"ACE",33675.09,340.91,334.38,0.60%,16.12%,94.70%,0.67%,1.37%,2.51,1824.19,99.20,0.43%,1431095
44,"ACET",557.46,27.87,26.89,2.00%,8.78%,64.40%,-1.96%,1.78%,1.44,332.21,20.07,0.35%,213367
45,"ACFC",26.07,6.57,13.01,1.20%,,47.20%,-45.06%,0.09%,0.38,29.56,3.96,-0.25%,15928
46,"ACFN",63.32,18.09,20.41,7.00%,13.74%,42.00%,0.17%,12.08%,12.39,199.05,3.48,-0.57%,186670
47,"ACG",1773.26,242.91,242.79,,,27.90%,10.93%,0.04%,0.10,1012.74,7.30,0.00%,617031
48,"ACGL",7624.13,131.63,128.38,0.90%,-4.05%,92.50%,0.23%,1.51%,4.18,463.46,58.33,0.71%,439455
49,"ACH",4572.42,543.04,156.18,,,1.60%,-8.84%,1.61%,18.54,135.87,8.39,-0.36%,76766
50,"ACHC",2321.86,50.04,46.81,1.90%,-8.74%,72.50%,0.03%,12.85%,15.44,389.58,47.73,2.87%,516082
51,"ACHN",334.60,96.71,96.58,0.10%,-0.71%,92.40%,-2.57%,17.25%,7.78,2141.30,3.52,1.73%,1271813
52,"ACI",918.55,212.14,209.55,0.54%,-1.55%,63.40%,2.19%,20.20%,4.66,9073.30,4.35,0.46%,5160406
53,"ACIM",,,,,,,,,,2.97,62.48,0.47%,1116
54,"ACIW",2348.67,39.13,37.79,1.30%,12.62%,98.90%,-6.38%,5.36%,6.11,331.89,60.67,1.07%,253720
55,"ACLS",259.00,109.75,109.05,0.50%,-8.04%,53.10%,8.85%,1.25%,1.60,854.28,2.40,1.69%,342812
56,"ACM",3026.77,96.30,88.94,1.00%,-20.28%,71.70%,-0.36%,0.66%,0.91,643.25,32.29,2.74%,699949
57,"ACMP",10095.17,178.49,173.67,21.30%,9.64%,68.50%,-1.77%,0.55%,2.30,415.10,56.77,0.37%,291481
58,"ACN",53094.08,636.70,504.23,0.30%,14.23%,81.80%,0.78%,3.34%,5.61,3001.32,83.79,0.48%,2168296
59,"ACNB",107.80,5.98,5.84,1.80%,1.89%,7.50%,7.42%,0.01%,0.15,4.77,18.07,0.28%,5730
60,"ACO",1490.80,32.60,24.93,6.50%,-1.94%,69.50%,-1.39%,2.09%,1.26,414.00,45.74,0.02%,262449
61,"ACOR",1533.25,40.71,40.52,1.90%,2.38%,86.70%,-1.05%,7.33%,5.79,513.10,39.16,3.98%,423251
62,"ACPW",66.37,19.75,17.57,0.70%,-29.91%,45.90%,4.58%,2.38%,2.58,162.13,3.39,0.89%,185668
63,"ACRE",375.45,27.98,25.96,1.20%,-84.68%,60.40%,14.12%,3.50%,3.86,235.05,13.48,0.45%,275109
64,"ACRX",549.24,43.04,42.40,0.60%,-68.71%,89.10%,9.05%,11.61%,7.83,628.53,13.00,1.88%,990730
65,"ACST",127.91,103.99,49.20,,,,,0.14%,0.13,531.34,1.25,1.63%,832801
66,"ACT",37335.06,174.30,173.20,0.40%,-32.39%,86.10%,24.80%,4.34%,3.24,2317.05,218.68,2.09%,2163481
67,"ACTG",754.43,48.33,46.53,1.90%,18.75%,82.20%,15.13%,21.56%,15.06,666.35,16.05,2.82%,613880
68,"ACTS",173.11,68.69,65.49,5.61%,,5.90%,17.11%,0.02%,0.26,47.09,2.54,0.79%,16956
69,"ACU",55.46,3.19,2.76,10.70%,-2.57%,34.30%,-9.74%,0.22%,0.81,7.33,17.16,-1.32%,9593
70,"ACUR",85.42,47.46,48.39,1.30%,-54.60%,63.50%,0.10%,0.68%,0.89,370.52,1.78,-1.11%,236346
71,"ACW",221.28,47.59,46.92,0.80%,1.25%,87.50%,-4.13%,7.21%,15.11,223.97,4.49,-3.44%,454509
72,"ACWI",,,,,,,,,0.61,1251.91,57.52,0.67%,723747
73,"ACWX",,,,,,,,,0.38,482.47,45.73,0.70%,454859
74,"ACXM",2727.33,75.01,73.91,0.60%,-3.02%,93.30%,3.76%,2.57%,3.23,589.99,37.32,2.64%,524999
75,"ACY",25.46,1.54,1.12,45.74%,,25.00%,-0.26%,0.10%,0.42,2.80,17.15,3.94%,15307
76,"ADAT",38.24,36.77,36.77,1.80%,38.51%,30.30%,28.99%,1.47%,3.19,169.88,1.08,3.85%,89707
77,"ADBE",34042.12,499.37,497.64,0.10%,-92.33%,90.70%,-0.94%,1.21%,1.77,3386.98,68.52,0.51%,11155207
78,"ADC",404.58,12.98,14.13,5.30%,15.43%,67.60%,13.79%,1.51%,3.06,69.55,31.54,1.22%,46512
79,"ADEP",190.84,11.03,12.80,1.82%,-33.69%,43.50%,-4.42%,4.20%,1.65,325.81,20.03,15.71%,791921
80,"ADES",257.81,10.11,10.11,4.80%,-1.34%,55.90%,23.73%,2.37%,1.42,168.89,25.20,-1.18%,301711
81,"ADGE",99.50,49.02,26.50,9.40%,8.96%,4.80%,0.34%,0.38%,3.69,27.28,2.03,0.00%,11452
82,"ADHD",223.67,11.13,7.11,,,26.30%,98.33%,1.80%,1.08,118.61,20.79,3.43%,102279
83,"ADI",15826.65,312.29,309.60,0.30%,-13.64%,87.80%,1.22%,1.56%,2.43,1995.03,51.44,1.50%,1734338
84,"ADK",62.99,14.96,13.02,19.99%,,21.70%,1.50%,0.54%,2.41,29.03,4.25,0.95%,25970
85,"ADM",28217.28,663.00,643.97,0.30%,23.31%,75.30%,0.05%,1.19%,1.61,4743.39,42.93,0.87%,2186098
86,"ADMP",42.87,6.74,8.03,45.63%,-0.53%,27.10%,,1.04%,0.81,102.53,6.49,2.04%,152021
87,"ADNC",260.18,22.01,21.51,1.30%,-97.88%,85.40%,0.45%,1.26%,1.76,153.63,12.51,5.84%,167517
