"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
1,"ADZ","PowerShares DB Agriculture Short ETN","Financial","Exchange Traded Fund","USA",,,26.40,-16.93%,2273
2,"CPHI","China Pharma Holdings, Inc.","Healthcare","Drug Manufacturers - Major","China",33.12,,0.52,-31.57%,1566655
3,"DRAM","Dataram Corporation","Technology","Data Storage Devices","USA",8.85,,3.89,-16.52%,274658
4,"GEOS","Geospace Technologies Corporation","Technology","Scientific & Technical Instruments","USA",958.73,13.44,62.89,-15.07%,997320
5,"ICLD","InterCloud Systems, Inc.","Services","Management Services","USA",51.11,3.24,7.35,-28.85%,3572019
6,"ISR","IsoRay, Inc.","Healthcare","Medical Instruments & Supplies","USA",126.79,,2.42,-26.67%,41247364
7,"KID","Kid Brands, Inc.","Consumer Goods","Toys & Games","USA",15.15,,0.58,-15.94%,58139
8,"LRY","Liberty Property Trust","Financial","REIT - Office","USA",,,20.41,-44.84%,0
9,"NEWN","New Energy Systems Group","Technology","Diversified Electronics","China",1.47,,0.08,-20.00%,22290
10,"PWO","PowerShares Dynamic OTC","Financial","Exchange Traded Fund","USA",,,51.00,-28.97%,2533
